ASN,Betweenness-C,Closeness-C,Eigenvector-C,Degree-C,tier
1803,0.000174104,0.291566288,0.000331383,0.000260239,11
1835,4.65e-6,0.306322555,0.004875844,0.000325298,19
1836,0.000408004,0.333738641,0.028277475,0.00211444,8
1840,0.0000652148,0.254596502,0.0000323572,0.000130119,18
1842,0.0000656153,0.252727377,0.000143029,0.000195179,18
1853,0.001576417,0.340537487,0.020625527,0.003871052,18
1880,0.000075551,0.307850226,0.003034804,0.000422888,20
1887,0.000201324,0.22818777,5.73e-6,0.000195179,20
1889,0.0000227025,0.282175082,0.00079418,0.000162649,23
1901,0.000755903,0.320232093,0.008273493,0.001366254,5
1916,0.000567638,0.299421436,0.000817643,0.000650597,17
1930,0.000219935,0.314328367,0.002562579,0.000683127,18
1945,0.0000650597,0.249762352,0.0000670894,0.0000650597,19
1955,0.000462544,0.29231764,0.000542999,0.000357828,18
1968,0.0000253908,0.315356996,0.001199042,0.000130119,2
1970,0.0000674268,0.237881883,0.0000101602,0.000162649,6
1982,0.0000620658,0.327530179,0.00484366,0.000455418,2
1998,0.000236005,0.280593664,0.000336122,0.000195179,18
2018,0.0000239115,0.25913344,0.0000686099,0.000130119,13
2042,0.000260761,0.305197319,0.001567493,0.000553007,9
2044,0.0000999114,0.332882141,0.005554479,0.000487948,3
2048,7.22e-6,0.251303893,0.0000342421,0.000130119,3
2055,4.26e-6,0.264823701,0.000170434,0.0000975895,18
2110,0.00040219,0.327188548,0.018172947,0.001366254,14
2116,0.000255265,0.337479416,0.010793259,0.000845776,3
2118,0.000506897,0.298123454,0.004681991,0.000975895,13
2119,0.002883603,0.374082773,0.104972004,0.012816759,2
2128,2.49e-8,0.26182608,0.001238078,0.000130119,19
2129,0.000186938,0.321885176,0.004606816,0.000553007,22
2134,0.0000198528,0.319264283,0.004453514,0.000292769,14
2140,0.000032492,0.328654208,0.001454029,0.000195179,2
2152,0.003386218,0.33457771,0.009974345,0.002927686,5
2153,0.000258064,0.285386708,0.000795742,0.001301194,17
2200,0.001764339,0.332900166,0.008682764,0.001398783,18
2379,0.000557151,0.31627194,0.001114943,0.000715657,2
2381,0.000417731,0.331128753,0.007001204,0.000683127,17
2386,0.000181904,0.309365188,0.000884985,0.000325298,16
2422,0.0000685678,0.250998163,0.0000695522,0.000130119,19
2445,5.14e-8,0.251197111,0.0000703502,0.0000650597,19
2477,0.0,0.249760322,0.0000676078,0.0000650597,19
2486,1.25e-6,0.323283205,0.008438834,0.000390358,2
2491,0.0,0.22590554,2.65e-6,0.0000650597,12
2495,0.000310976,0.304616665,0.001059732,0.000325298,9
2497,0.007048557,0.388045948,0.037359749,0.007709574,19
2500,0.000449439,0.325960407,0.006408352,0.001040955,18
2504,1.69e-6,0.243329244,0.0000348536,0.000130119,22
2505,0.0,0.257993857,0.000114599,0.0000650597,10
2510,0.000269157,0.306392776,0.002201385,0.000520478,9
2514,0.0000472201,0.297281615,0.001453951,0.000455418,9
2515,1.48e-8,0.2847549,0.000726194,0.000195179,20
2516,0.008993614,0.380161508,0.037082489,0.0105722,6
2518,0.0000406179,0.312522874,0.003184828,0.000325298,9
2519,0.000489698,0.306530258,0.002351218,0.000845776,21
2523,2.68e-8,0.281189115,0.000403251,0.0000975895,20
2526,0.0,0.284678428,0.000640823,0.0000975895,20
2527,6.91e-6,0.312688176,0.002778005,0.000325298,9
2529,0.000886581,0.353784008,0.041917698,0.003057806,10
2544,0.000144462,0.325036743,0.003126185,0.000390358,3
2549,0.0000650597,0.207852709,1.28e-6,0.0000650597,18
2551,0.000409173,0.306151716,0.000885245,0.000813246,2
2552,1.18e-6,0.23664034,0.0000137768,0.0000650597,3
2553,0.0000650597,0.24615052,0.0000502626,0.0000650597,19
2572,0.000145568,0.297014493,0.000609877,0.000227709,12
2578,0.000104966,0.298723131,0.004741023,0.000650597,15
2586,0.000310188,0.276557271,0.000939899,0.000325298,10
2588,0.001029324,0.243674498,0.0000194748,0.000813246,8
2594,0.000065603,0.270895937,0.00063742,0.000130119,11
2602,0.0000219755,0.307406926,0.000858662,0.000130119,18
2603,0.000746744,0.350516522,0.03584455,0.002439738,18
2607,0.0000375377,0.288255427,0.002769762,0.000780716,19
2611,0.000377874,0.344912316,0.021832523,0.001236134,18
2614,0.000473317,0.279758655,0.00110152,0.000455418,18
2637,0.0000105459,0.309561452,0.00110078,0.000130119,18
2647,0.000311632,0.33404327,0.011310349,0.000943366,2
2683,0.000144559,0.280693585,0.003424328,0.000520478,22
2685,0.000140794,0.325370449,0.005388903,0.000390358,6
2686,0.00227498,0.375228865,0.035933782,0.003936111,2
2687,0.001392078,0.332432169,0.004566205,0.001593962,15
2688,0.0000485737,0.285233125,0.000244099,0.000195179,2
2697,0.0000252771,0.268954837,0.000212075,0.000227709,14
2698,0.0000922025,0.304915789,0.000788042,0.000195179,2
2706,0.000173175,0.317424751,0.003263234,0.000618067,9
2707,0.0000479292,0.317940179,0.001085381,0.000162649,8
2711,0.000649955,0.320736606,0.003970709,0.000813246,3
2715,0.000065533,0.253316743,0.0000277778,0.0000975895,18
2764,0.002086325,0.298697008,0.000725476,0.002374679,16
2818,0.000074601,0.34498586,0.040780466,0.0021795,3
2819,0.00064574,0.304861359,0.004733056,0.001008425,4
2820,0.000223739,0.288404165,0.003740036,0.000585537,16
2828,0.025303556,0.38405607,0.02204721,0.024169676,1
2830,6.54e-6,0.297201141,0.000600962,0.000130119,7
2839,0.0000650597,0.232386381,0.0000593782,0.0000650597,20
2840,0.0,0.265118325,0.000461348,0.0000325298,
2847,0.0000666197,0.240209102,0.0000300299,0.0000975895,18
2848,0.000104695,0.293117586,0.004906997,0.000618067,21
2852,0.000247507,0.323913387,0.01873067,0.002374679,2
2854,0.002830097,0.309234483,0.003717504,0.003448164,15
2856,0.002717157,0.326608019,0.022991429,0.004879477,21
2857,0.000815031,0.34665088,0.0680584,0.006831268,4
2860,0.000541767,0.310791411,0.001651982,0.000618067,8
2861,0.000130117,0.247374647,0.000198671,0.0000975895,5
2871,0.0,0.289711523,0.001286664,0.0000650597,5
2874,0.000166569,0.322906272,0.007889005,0.000520478,2
2884,0.0000653339,0.241117229,0.0000393059,0.000130119,9
2895,0.000330345,0.307773172,0.01394967,0.007026447,22
2899,0.0000738805,0.290055952,0.001288808,0.000260239,4
2900,9.38e-7,0.24076032,0.0000203401,0.0000975895,18
2905,0.000189202,0.303839881,0.001866604,0.000845776,7
2907,0.002356507,0.321397206,0.003903901,0.002602388,9
2914,0.037882934,0.41061363,0.06270055,0.02124199,1
2915,0.0000120247,0.266162757,0.00012127,0.000130119,8
2920,0.0000650597,0.250705443,0.0000770691,0.0000650597,6
3043,7.41e-9,0.236345604,8.28e-6,0.0000650597,11
3058,0.00044826,0.299167924,0.004661331,0.000943366,20
3112,0.0000210876,0.256439988,0.000152632,0.000487948,17
3130,0.0000129813,0.319665994,0.004793172,0.000683127,20
3132,0.0000650597,0.237188093,0.0000134471,0.0000650597,13
3144,0.000081398,0.304719328,0.000780786,0.000130119,10
3209,0.003097104,0.361982478,0.042725581,0.004651768,7
3212,0.000475937,0.32322542,0.00909112,0.000748186,8
3213,0.0000389246,0.333456269,0.024879193,0.001236134,2
3215,0.001659801,0.293335751,0.001538661,0.003187925,2
3216,0.018191713,0.357753003,0.070651064,0.015809505,13
3218,0.000034575,0.280409381,0.003158798,0.000455418,22
3225,0.000217705,0.288547641,0.000427022,0.000292769,16
3226,0.0000650597,0.237275969,0.0000475412,0.0000650597,16
3233,0.0000654415,0.238442804,0.0000149462,0.0000975895,19
3238,0.000130302,0.323126892,0.005725752,0.000422888,2
3239,0.0000653877,0.213489545,4.54e-6,0.000130119,17
3243,0.000170215,0.281851689,0.001280783,0.000487948,11
3245,0.0000705569,0.306661745,0.001006462,0.0000975895,12
3248,0.000605698,0.323191438,0.024611767,0.001789142,4
3249,0.001321216,0.351345791,0.025190106,0.001756612,3
3252,2.1e-6,0.235599326,9.14e-6,0.0000975895,16
3253,0.000480312,0.272749051,0.000909963,0.000487948,14
3254,0.0002385,0.254908952,0.000185392,0.000260239,4
3255,0.004345176,0.329938179,0.021766969,0.002862626,2
3257,0.018538273,0.398819408,0.059731352,0.016232393,2
3261,0.000554692,0.251954758,0.000183109,0.000748186,3
3262,0.000353149,0.339136191,0.024646678,0.001236134,2
3265,0.000213263,0.332001339,0.027948055,0.001333724,4
3267,0.00642664,0.347077486,0.036649719,0.010832439,19
3268,0.0,0.240158434,0.0000301909,0.0000650597,18
3269,0.002402948,0.317372317,0.005921953,0.003480694,3
3277,0.0000227877,0.284776003,0.004396369,0.001626492,20
3291,4.05e-7,0.274860965,0.000680887,0.0000975895,4
3292,0.009687792,0.378318176,0.075146382,0.013076998,2
3300,0.00251206,0.361102301,0.015207277,0.002342149,13
3301,0.001161703,0.301944799,0.003223699,0.00208191,2
3302,0.000943484,0.334730721,0.007963471,0.001561433,3
3303,0.011347228,0.399524329,0.094895953,0.015451677,8
3304,0.000127747,0.331678949,0.012344156,0.000650597,4
3307,0.000388755,0.305667694,0.002605771,0.001040955,2
3308,0.000201473,0.303662801,0.002272997,0.000748186,2
3313,0.000665261,0.320776768,0.00609719,0.001463843,3
3316,0.000201438,0.294177879,0.005820205,0.000683127,22
3320,0.02358629,0.392244679,0.049070006,0.016622751,2
3324,1.27e-6,0.320850424,0.003835858,0.000195179,2
3326,0.0000650597,0.199018535,1.42e-6,0.0000650597,5
3327,0.004829303,0.349910078,0.03805383,0.003903582,2
3329,0.001393828,0.328731527,0.002322455,0.001008425,7
3330,0.00044122,0.324210593,0.009713365,0.000910836,4
3333,0.000194713,0.349770734,0.055732916,0.005042126,5
3340,0.000898672,0.28373514,0.000917957,0.000910836,4
3344,0.0000672725,0.252596549,0.000444381,0.000292769,12
3352,0.001102369,0.298077203,0.002109158,0.002244559,3
3354,5.16e-7,0.237832192,8.72e-6,0.0000650597,6
3356,0.136921407,0.438093202,0.1006305,0.071240363,1
3359,3.02e-6,0.282587513,0.000801289,0.000195179,13
3360,0.0000211841,0.306069416,0.00085421,0.0000975895,2
3369,0.0,0.225126327,2.23e-6,0.0000650597,3
3370,0.0,0.225126327,2.23e-6,0.0000650597,3
3378,0.000195167,0.29052745,0.00028616,0.000130119,2
3447,0.000146708,0.246858162,0.0000149824,0.000227709,3
3449,4.83e-8,0.229496081,0.0000114277,0.0000650597,5
3450,0.0000493743,0.318058602,0.002341356,0.000227709,18
3462,0.000354804,0.307930402,0.003018198,0.000650597,5
3464,0.000172979,0.305251869,0.000840097,0.000227709,18
3474,0.0,0.164551406,1.17e-9,0.0000325298,
3479,0.0000735875,0.32756857,0.003587174,0.000292769,18
3491,0.025810028,0.404391065,0.067478437,0.014280602,11
3505,0.0000659295,0.238855953,8.01e-6,0.0000975895,3
3512,3.06e-6,0.322872357,0.003832991,0.000195179,18
3527,8.1e-6,0.316275194,0.001095744,0.000130119,6
3538,0.000288674,0.230411189,6.37e-6,0.000195179,5
3544,0.000195173,0.230385287,6.37e-6,0.000130119,5
3549,0.074267181,0.421346236,0.08309357,0.041605673,1
3561,0.014515204,0.382127363,0.021164372,0.016167334,1
3578,3.61e-6,0.29786059,0.000772748,0.000130119,5
3582,0.0,0.234909791,7.23e-6,0.0000650597,4
3583,5.1e-8,0.206975257,1.24e-6,0.0000650597,20
3593,0.00052378,0.273511042,0.000214552,0.000780716,3
3595,4.06e-6,0.32320503,0.003418799,0.000260239,12
3597,0.000131449,0.296581799,0.000654646,0.000292769,19
3599,0.0000112823,0.285577593,0.000534239,0.000162649,6
3602,0.000859908,0.300202146,0.001228367,0.001528903,5
3605,0.0000795818,0.324827236,0.005398207,0.000357828,15
3640,3.1e-6,0.256480639,0.0000343857,0.000130119,18
3661,5.06e-6,0.308313358,0.003160697,0.000390358,19
3662,0.000115083,0.298409956,0.001553823,0.000585537,18
3663,0.0000891951,0.30612123,0.000854229,0.000130119,2
3676,0.0000429659,0.305221561,0.001043551,0.000195179,17
3681,8.77e-7,0.24940369,0.0000752748,0.000130119,20
3685,7.87e-7,0.237679568,0.0000139134,0.0000975895,3
3699,2.2e-6,0.283071511,0.001086138,0.000195179,14
3701,0.000191873,0.305364061,0.000806288,0.000260239,3
3714,0.000147494,0.282509604,0.000341161,0.000162649,3
3720,0.0000658653,0.31590143,0.006812041,0.000422888,15
3737,0.000367662,0.332030026,0.001862163,0.000520478,3
3741,0.002107938,0.355518805,0.028915722,0.002765037,16
3742,0.000175688,0.316871792,0.003764344,0.000455418,13
3745,0.0000335276,0.303058086,0.000995468,0.000130119,8
3754,0.000375794,0.268281189,0.000265461,0.001268664,17
3755,2.82e-7,0.239589422,0.0000210855,0.0000975895,3
3758,0.000420843,0.290629077,0.000830068,0.001561433,14
3764,0.000130918,0.275939141,0.000231254,0.000130119,12
3770,0.000130117,0.330996834,0.00203423,0.000195179,2
3776,0.000160563,0.299687064,0.000738096,0.000292769,2
3778,9.63e-6,0.317421473,0.001188673,0.0000975895,2
3786,0.01369638,0.362072012,0.01690893,0.011060148,14
3790,0.0000211194,0.294823965,0.000458589,0.000130119,2
3801,7.82e-6,0.305439913,0.000803534,0.000162649,5
3815,1.5e-6,0.290901348,0.000302838,0.0000650597,2
3816,0.000259477,0.30789956,0.000807091,0.000357828,3
3833,0.0000240436,0.305844078,0.000832838,0.000130119,3
3836,0.00012008,0.252843783,0.0000865392,0.000260239,17
3855,5.65e-6,0.302905791,0.000792535,0.000130119,10
3856,9.56e-7,0.267606247,0.000495313,0.0000975895,12
3900,0.0000864511,0.318599204,0.002033233,0.000260239,3
3912,0.000131024,0.279814677,0.000179262,0.000162649,18
3925,9.46e-7,0.286402385,0.00074343,0.0000650597,2
3931,1.6e-6,0.299561489,0.0005151,0.0000975895,2
3933,0.000185853,0.308239163,0.001226216,0.000162649,3
3944,2.51e-6,0.291240337,0.000499713,0.0000975895,12
4004,0.000136976,0.331535865,0.019332561,0.001106015,2
4021,0.0,0.164551406,1.17e-9,0.0000325298,
4022,0.0,0.164551406,1.17e-9,0.0000325298,
4058,0.000431243,0.31835175,0.003067825,0.000683127,10
4134,0.005474239,0.384027283,0.018741496,0.003187925,2
4136,1.33e-7,0.253667915,0.0000367392,0.0000975895,3
4166,3.88e-7,0.30669846,0.001642901,0.0000975895,2
4181,0.001126924,0.347807886,0.022861049,0.00211444,3
4193,0.000065119,0.261050111,0.0000806183,0.0000975895,6
4201,0.0,0.234909791,7.23e-6,0.0000650597,4
4230,0.005309548,0.338411916,0.002777378,0.004098761,4
4246,0.0000124403,0.280000729,0.000192381,0.0000975895,3
4249,0.0000602505,0.301968527,0.000696862,0.000325298,19
4250,0.000244354,0.33732018,0.019581686,0.001008425,3
4261,0.0000607268,0.295211847,0.000546598,0.000130119,3
4262,0.0000650597,0.2841574,0.000212059,0.0000650597,2
4263,0.0000404743,0.28420206,0.000212478,0.000162649,2
4264,0.0000760488,0.28745757,0.000340806,0.000325298,3
4265,0.00016711,0.28427039,0.000214588,0.000260239,2
4266,3.05e-6,0.285468863,0.000276579,0.000130119,2
4267,0.0000824189,0.284528239,0.000273026,0.000390358,3
4268,0.0000650597,0.2841574,0.000212059,0.0000650597,2
4270,3.29e-7,0.249031934,0.0000513829,0.000130119,5
4279,2.9e-6,0.236071541,0.0000107036,0.0000975895,5
4306,2.17e-6,0.311914039,0.002947168,0.000130119,3
4307,0.0000154189,0.303911973,0.000916989,0.0000975895,6
4314,0.0000908858,0.317917162,0.00110286,0.000195179,16
4319,3.09e-6,0.309365188,0.003736493,0.000260239,3
4323,0.049239825,0.389274408,0.042991121,0.037734622,2
4355,0.0000206157,0.344858146,0.013809235,0.001040955,3
4358,0.0000728661,0.317749571,0.001067813,0.000162649,2
4436,0.001620476,0.361692865,0.034064984,0.004684298,2
4445,0.0000111072,0.282561538,0.000339819,0.000130119,20
4470,6.46e-6,0.312335531,0.002394996,0.000227709,3
4511,0.0000823769,0.280652583,0.000228584,0.000162649,21
4513,0.000131977,0.261147687,0.0000537713,0.000260239,3
4515,0.000624303,0.311977348,0.002308408,0.001593962,12
4528,5.07e-6,0.291273451,0.000496758,0.0000975895,19
4538,0.001168249,0.317018841,0.003476716,0.001431313,4
4544,0.000180883,0.33806209,0.003638764,0.000455418,12
4554,2.85e-6,0.30160708,0.002894219,0.000195179,20
4557,0.0000838927,0.291452951,0.000521355,0.000357828,2
4558,0.000453494,0.269209213,0.000521764,0.000683127,17
4565,0.00109374,0.349492377,0.019905754,0.002244559,2
4569,4.61e-6,0.303222497,0.000896448,0.0000650597,2
4589,0.010170276,0.383782772,0.126954834,0.022575713,2
4600,0.0000181699,0.252146952,0.000130119,0.000162649,17
4608,0.000177799,0.28639438,0.001038019,0.001561433,10
4609,0.0000652522,0.297379393,0.001343985,0.000195179,13
4611,0.0,0.315360231,0.002470967,0.000260239,10
4613,0.0000826034,0.226708555,5.58e-6,0.000260239,17
4618,0.000367517,0.247559915,0.0000415927,0.000487948,16
4621,0.000869055,0.257801297,0.000172544,0.001073485,17
4628,0.000134779,0.289324336,0.000579751,0.000650597,14
4629,0.0000246812,0.276746489,0.00028958,0.000162649,15
4637,0.005678293,0.37815064,0.035525274,0.007546924,7
4641,3.16e-6,0.297733656,0.001460556,0.000292769,18
4645,0.000287874,0.318216637,0.003014942,0.000683127,9
4648,0.003845391,0.355798611,0.011690415,0.001691552,15
4651,0.00267931,0.328826468,0.005363179,0.000943366,15
4655,0.0,0.269778585,0.000367183,0.0000975895,11
4656,0.0,0.296487404,0.001139315,0.000130119,12
4657,0.0033726,0.339199806,0.006456731,0.003220455,13
4658,0.0000517588,0.315369937,0.002499694,0.000325298,17
4670,0.00010355,0.298375199,0.00145953,0.000715657,15
4673,1.15e-6,0.296727799,0.00123753,0.000260239,9
4675,0.0000650794,0.292273172,0.001304054,0.000195179,10
4677,1.81e-7,0.304095361,0.001789174,0.000162649,4
4678,0.0000373739,0.304622702,0.001984866,0.000227709,7
4680,2.66e-6,0.300880885,0.001806656,0.000292769,4
4682,0.0000541777,0.282299463,0.000578293,0.000260239,8
4685,4.18e-6,0.312946015,0.003476155,0.000325298,9
4686,1.16e-6,0.279088136,0.000482123,0.000227709,22
4688,5.98e-7,0.279570381,0.000289518,0.0000650597,20
4693,0.0000676094,0.304631758,0.001735687,0.000227709,9
4694,0.000176151,0.295279902,0.00125176,0.000325298,8
4697,0.0000650597,0.291096928,0.000484471,0.0000650597,2
4704,8.03e-8,0.308502097,0.002377384,0.000195179,7
4713,0.001149608,0.296453094,0.001791178,0.003090335,2
4716,0.00083979,0.349258106,0.010052161,0.001593962,6
4717,8.48e-6,0.259529418,0.000134,0.0000975895,19
