ASN,Betweenness-C,Closeness-C,Eigenvector-C,Degree-C,tier
1213,0.0000167631,0.29888968,0.001312223,0.000164372,16
1221,0.002775514,0.294916076,0.001848987,0.004027121,4
1226,3.32e-6,0.28827815,0.000951684,0.000246558,3
1237,0.000914954,0.277331419,0.000601796,0.001397165,9
1239,0.123426745,0.423460421,0.060582623,0.071378673,1
1240,0.0000574457,0.29773047,0.00057161,0.000164372,2
1241,0.002294607,0.288431907,0.000858678,0.001520444,8
1243,0.0000265758,0.236540013,0.0000123225,0.0000821862,3
1251,0.0000556902,0.303092578,0.001732766,0.000410931,16
1257,0.002913431,0.365214912,0.039938419,0.004191494,8
1267,0.003354791,0.309881574,0.007159926,0.003986028,9
1273,0.023077319,0.377837469,0.05892482,0.013519622,7
1290,0.000429376,0.340440117,0.038310012,0.002383398,8
1299,0.056423055,0.409728419,0.07055754,0.018204233,1
1309,2.23e-6,0.242281538,0.0000919576,0.0000821862,16
1342,4.5e-6,0.288479776,0.001910765,0.000164372,11
1351,2.77e-6,0.249594863,0.0000855892,0.000123279,8
1547,0.0000821862,0.297279468,0.00117046,0.000123279,3
1559,0.0000410897,0.241122032,0.0000162761,0.0000821862,12
1562,0.0000821862,0.241124422,0.0000164269,0.000123279,12
1580,0.000123276,0.241126811,0.0000162775,0.000123279,12
1637,0.0,0.179504013,3.88e-8,0.0000410931,4
1649,0.0,0.179504013,3.88e-8,0.0000410931,4
1653,0.001088158,0.306891986,0.007605949,0.001150606,17
1659,0.0000751465,0.303682628,0.001476332,0.000287652,17
1664,0.0000162613,0.277018874,0.000225273,0.000164372,10
1668,0.003976271,0.382493477,0.023758176,0.003944935,9
1680,0.001840079,0.329662142,0.003520961,0.001849188,11
1701,5.12e-8,0.266962865,0.000108373,0.0000821862,16
1704,5.08e-6,0.265072708,0.000385847,0.0000821862,8
1716,2.23e-6,0.242281538,0.0000919576,0.0000821862,17
1727,1.04e-6,0.218231549,2.98e-6,0.000123279,7
1733,0.000408518,0.236595207,0.0000130309,0.000493117,3
1741,0.000330652,0.290165264,0.00201684,0.000369838,17
1742,0.000184516,0.309157202,0.001736205,0.000246558,2
1754,0.000290882,0.250716037,0.000197558,0.0000821862,17
1759,0.000755161,0.299430301,0.002507596,0.001027327,2
1764,0.000165809,0.31124498,0.00689996,0.000739675,2
1767,0.0000823148,0.260442865,0.000211314,0.000164372,18
1778,0.0000821862,0.236645824,0.00001259,0.000123279,4
1781,6.06e-6,0.265361758,0.000391422,0.000123279,10
1784,0.001693407,0.352834566,0.023770856,0.00267105,8
1785,0.003681757,0.34191817,0.017172344,0.00427368,6
1789,0.0000361496,0.297497524,0.000561253,0.0000821862,2
1798,0.0000230476,0.301844433,0.00144835,0.000123279,3
1803,3.57e-6,0.297501161,0.000569358,0.000123279,2
1829,9.3e-7,0.279462091,0.000285367,0.0000821862,1
1835,4.19e-7,0.295005455,0.003330292,0.000246558,17
1836,0.000251442,0.311448135,0.009437865,0.001109513,3
1842,0.000092479,0.280845711,0.000373376,0.000328745,17
1853,0.002014778,0.335142058,0.020597363,0.003986028,16
1880,0.000160366,0.30929866,0.004704286,0.00053421,9
1883,8.18e-7,0.295435231,0.001078952,0.000123279,7
1887,0.000269789,0.227595818,0.0000106134,0.000246558,18
1889,0.0000340423,0.289454277,0.001572026,0.000246558,9
1901,0.001649985,0.337592253,0.028800092,0.002999795,6
1913,0.003688901,0.317722478,0.001756897,0.001150606,11
1916,0.000455891,0.29746116,0.000996757,0.000780768,15
1930,0.000196384,0.303058607,0.001488116,0.000205465,16
1945,0.0000821862,0.242088718,0.0000917233,0.0000821862,17
1955,0.000609609,0.28411479,0.00051894,0.000452024,16
1968,0.0000195418,0.282978278,0.000315903,0.000164372,16
1970,0.000252777,0.239730076,0.0000398503,0.000205465,16
1972,0.0,0.237523547,0.0000209077,0.0000410931,15
1982,0.00014238,0.319218711,0.005595309,0.000575303,6
1985,0.0,0.218034065,2.87e-6,0.0000821862,7
1989,0.0,0.179504013,3.88e-8,0.0000410931,4
2018,0.000168059,0.271468731,0.000313195,0.000205465,16
2042,0.000310574,0.290435385,0.001087979,0.000616396,8
2044,0.000140731,0.324298032,0.007393008,0.000698582,6
2048,0.0000180305,0.239263381,0.0000401169,0.000123279,5
2055,1.95e-7,0.203498825,1.18e-6,0.0000821862,18
2056,0.0000823975,0.27668501,0.000224307,0.000123279,10
2110,0.000439399,0.331525959,0.029899869,0.001890281,3
2116,0.000494526,0.330584687,0.011398475,0.001232792,2
2118,0.00105925,0.287094605,0.003046887,0.00160263,12
2119,0.000410811,0.318308459,0.008062519,0.000986234,3
2128,7.77e-8,0.25871784,0.000971679,0.000164372,17
2140,0.000022666,0.329706807,0.002141197,0.000246558,2
2152,0.003763845,0.342302931,0.024141299,0.005301007,18
2153,0.000245901,0.294527014,0.001874991,0.001561537,17
2162,0.0000823407,0.254512937,0.000169034,0.000123279,12
2200,0.002448252,0.319403063,0.009901761,0.001808095,16
2379,0.0000822854,0.29825228,0.000655572,0.00053421,4
2381,0.000661272,0.344659094,0.011685176,0.001191699,15
2386,0.00021128,0.317312331,0.00162939,0.000410931,12
2422,4.02e-7,0.244560575,0.000100256,0.000123279,17
2477,0.0000821862,0.242088718,0.0000917233,0.0000821862,17
2486,3.6e-7,0.313131313,0.008246843,0.000369838,11
2495,0.0000771291,0.265182473,0.000221766,0.000287652,16
2496,0.0,0.224368431,5.4e-6,0.0000821862,17
2497,0.008845709,0.393013453,0.046902773,0.008670639,12
2500,0.000557705,0.31613339,0.005461425,0.001150606,11
2504,4.44e-6,0.25074187,0.000110524,0.000246558,16
2505,0.0,0.241000248,0.0000541585,0.0000821862,16
2506,2.74e-6,0.242961262,0.0000668378,0.000123279,16
2510,0.000232438,0.300974596,0.002715313,0.000698582,7
2514,0.000162932,0.297963782,0.002343546,0.000780768,9
2515,1.96e-8,0.28757637,0.001129499,0.000246558,13
2516,0.010335104,0.383246453,0.051942681,0.011916992,2
2518,0.000200272,0.303493259,0.004484515,0.001520444,7
2519,0.000579258,0.301157107,0.002804334,0.001027327,14
2523,0.0000164483,0.283357204,0.000489948,0.000164372,16
2524,6.32e-8,0.284563303,0.001210527,0.000123279,3
2526,0.0,0.287494831,0.001034331,0.000123279,13
2527,3.73e-6,0.30091877,0.002721948,0.000410931,13
2529,0.000867537,0.354164544,0.047739046,0.00320526,9
2544,0.000273703,0.327061353,0.005020949,0.000575303,2
2551,0.000897822,0.303088803,0.001177309,0.00160263,2
2552,7.66e-6,0.239145817,0.0000391578,0.0000821862,3
2553,0.0000821862,0.241196119,0.0000307564,0.0000821862,19
2572,0.000184824,0.305862095,0.000857159,0.000246558,2
2578,0.000248642,0.275597685,0.002498114,0.001150606,13
2586,0.0000859927,0.273697589,0.001298159,0.000246558,13
2588,0.00101128,0.233366578,0.0000183513,0.000657489,12
2594,0.0000499528,0.277236634,0.000766914,0.000205465,12
2603,0.000358476,0.323534886,0.012371169,0.001191699,16
2607,0.000277765,0.286638083,0.002401361,0.001150606,17
2611,0.000473746,0.334226068,0.035353497,0.001931375,16
2614,0.000385679,0.243759516,0.0000496009,0.000369838,16
2637,5.86e-6,0.3218064,0.002753702,0.000164372,2
2640,2.37e-6,0.279725505,0.000281369,0.0000821862,2
2647,0.000364405,0.329305259,0.017116492,0.001479351,12
2679,0.0,0.216885617,5.27e-6,0.0000410931,17
2683,0.000166449,0.249546233,0.000321087,0.000452024,21
2685,0.0000394866,0.296363504,0.000845687,0.000328745,3
2686,0.003901425,0.369782249,0.056456222,0.006615985,8
2687,0.001539493,0.33304593,0.005110437,0.001972468,9
2688,0.000125975,0.290567164,0.000435058,0.000287652,5
2698,0.0000456465,0.247357186,0.00010009,0.000246558,15
2701,0.0000164421,0.28929255,0.000390258,0.000123279,17
2706,0.000335868,0.311348516,0.003185322,0.000575303,8
2711,0.000506773,0.332195755,0.006295433,0.000780768,6
2715,0.0000824777,0.248427866,0.000034161,0.000123279,16
2764,0.002672411,0.285200291,0.000946176,0.002999795,5
2818,0.000119445,0.34810534,0.050656306,0.002712143,3
2819,0.00052017,0.293072717,0.002726418,0.000986234,18
2820,0.000313223,0.250922852,0.000158197,0.000575303,22
2828,0.021928878,0.384360242,0.027758514,0.020793096,1
2830,5.73e-7,0.281179951,0.000649043,0.000123279,11
2839,0.0000822418,0.234837153,0.0000716376,0.000123279,18
2840,0.0,0.265182473,0.000859804,0.0000410931,8
2847,8.49e-7,0.242745564,0.0000508026,0.0000821862,16
2848,0.0000308001,0.247146165,0.000287031,0.000369838,21
2852,0.000286536,0.312471912,0.006674441,0.001561537,17
2854,0.002634648,0.285548333,0.002302248,0.003534005,6
2856,0.002182931,0.321934118,0.025398159,0.00427368,11
2857,0.000387732,0.332881922,0.061137651,0.006451613,6
2860,0.000824069,0.319621209,0.003577738,0.000821862,13
2861,0.0000165927,0.309499281,0.004774829,0.000369838,8
2871,0.0,0.285026588,0.001315541,0.0000821862,7
2874,0.00045326,0.322369118,0.009419866,0.000821862,5
2878,9.6e-7,0.269852183,0.000544405,0.0000821862,12
2884,0.0000842355,0.240110904,0.000170216,0.000246558,16
2886,0.0,0.204274358,4.44e-6,0.0000410931,3
2895,0.0000854503,0.247216466,0.00028675,0.000369838,21
2899,0.0000876958,0.30467498,0.003974587,0.000410931,7
2900,1.68e-6,0.23568779,0.0000319469,0.000123279,18
2901,0.000192608,0.283972227,0.000531809,0.000369838,4
2905,0.000249693,0.31174338,0.003295975,0.000986234,11
2907,0.002759406,0.316606385,0.004559661,0.002835422,15
2914,0.038472821,0.410689574,0.073847991,0.02338196,1
2915,0.00012444,0.275619535,0.000253849,0.000452024,9
2920,1.44e-7,0.255019702,0.000232908,0.0000821862,19
2939,7.59e-7,0.25061792,0.0000845259,0.000123279,7
3058,0.000306324,0.2554507,0.000286853,0.000493117,19
3064,8.96e-6,0.304709315,0.002479116,0.000164372,6
3066,0.0000821862,0.217809641,0.0000183727,0.0000821862,10
3112,0.0000390141,0.250532775,0.0000931642,0.000493117,15
3130,0.0000343023,0.317938333,0.004653488,0.000821862,2
3132,0.0000544856,0.255386359,0.000144253,0.000164372,19
3144,0.000121335,0.248892844,0.0000800068,0.000205465,12
3209,0.002891092,0.369984644,0.051571517,0.004561331,11
3212,0.000842647,0.323879365,0.028738225,0.001725909,3
3213,0.000167925,0.33602132,0.054720245,0.005629751,8
3215,0.002213798,0.292466889,0.002730914,0.004314773,9
3216,0.010783121,0.328212667,0.005335332,0.007807684,11
3217,0.0000821862,0.270271771,0.000567081,0.000123279,13
3218,0.000028365,0.247035774,0.000296199,0.000369838,21
3225,0.000208763,0.291954602,0.000502773,0.000287652,12
3238,0.0000851117,0.317610514,0.005181639,0.000452024,2
3239,0.0000227318,0.23151055,0.0000162886,0.000246558,15
3243,0.000218397,0.281410812,0.001119163,0.00053421,13
3245,0.000188591,0.301354765,0.00100237,0.000123279,14
3246,0.003523888,0.334980591,0.048084947,0.004972262,5
3248,0.000353669,0.300851806,0.019243796,0.001479351,7
3249,0.001576618,0.340697495,0.029086111,0.001725909,8
3253,0.000467611,0.276104247,0.001145319,0.000493117,12
3254,0.000258434,0.231053341,5.68e-6,0.000205465,14
3255,0.003196278,0.310051346,0.002279154,0.001520444,19
3257,0.017761543,0.395774717,0.06106178,0.01388946,2
3261,0.001393991,0.247911573,0.0000490471,0.000862955,12
3262,0.000252718,0.319503709,0.025371415,0.001356072,8
3265,0.000403417,0.345069624,0.04109563,0.002588864,4
3267,0.001520609,0.266857475,0.00075544,0.002547771,18
3269,0.002427657,0.312363618,0.006027313,0.002917608,3
3277,0.000511624,0.277037796,0.001535715,0.004191494,19
3287,2.96e-6,0.232122247,0.0000291452,0.0000821862,3
3291,0.000246988,0.340459169,0.04088872,0.002465585,6
3292,0.004422824,0.376341592,0.099387757,0.012410109,4
3293,3.8e-8,0.274543649,0.001734235,0.000246558,5
3300,0.003563458,0.362694687,0.022380689,0.003492911,6
3301,0.001182651,0.298449803,0.002354731,0.002013561,2
3302,0.000652381,0.334157226,0.006550396,0.00106842,3
3303,0.013179525,0.404363503,0.095227979,0.014670228,2
3304,0.00019919,0.328860239,0.006990924,0.000657489,6
3307,0.00042535,0.305520332,0.003197537,0.001027327,3
3308,0.000194355,0.297054479,0.001758881,0.000493117,5
3313,0.001485891,0.313769228,0.007133924,0.00213684,3
3316,0.00020665,0.26778542,0.000957305,0.000575303,21
3320,0.030751104,0.394901254,0.055796553,0.01750565,2
3324,0.0,0.320092075,0.00346521,0.000164372,2
3326,0.0000821862,0.192818148,2.2e-7,0.0000821862,15
3327,0.001991337,0.328678129,0.02282378,0.002095747,12
3329,0.001019251,0.302805948,0.001946777,0.000739675,11
3330,0.000443184,0.315228374,0.00814065,0.000904048,3
3333,0.000360684,0.344025673,0.063686232,0.005835217,16
3336,0.0,0.273685276,0.0012903,0.0000821862,12
3340,0.000573468,0.256784991,0.000351166,0.000780768,9
3343,0.000488708,0.30862397,0.00307537,0.000657489,17
3344,0.000253418,0.287460871,0.007627271,0.001109513,8
3352,0.001045037,0.294437924,0.00213231,0.002424491,3
3356,0.11422584,0.430205424,0.108142894,0.055393466,1
3359,2.34e-6,0.282082788,0.00074863,0.000205465,16
3360,0.0000163166,0.307066246,0.001094535,0.000123279,2
3369,0.0,0.225670939,4.25e-6,0.0000821862,3
3370,0.0,0.225670939,4.25e-6,0.0000821862,3
3378,0.00024654,0.291433636,0.000454391,0.000164372,2
3447,0.000179058,0.298128047,0.000571995,0.000287652,2
3450,3.43e-6,0.298625598,0.001609371,0.000164372,4
3452,9.51e-8,0.261018331,0.0000720506,0.0000821862,4
3462,0.000557469,0.305106634,0.002706051,0.000657489,7
3464,0.000149245,0.292445801,0.000517554,0.000328745,18
3479,0.000125685,0.322719677,0.003873297,0.000369838,6
3488,0.0,0.241000248,0.0000541585,0.0000821862,16
3491,0.031816411,0.408394448,0.126211015,0.022231354,2
3505,0.0000515724,0.308174508,0.000955346,0.000205465,2
3527,0.0000142503,0.316828976,0.001588078,0.000164372,2
3538,0.000164452,0.193692941,1.54e-7,0.000164372,5
3542,4.17e-8,0.200651385,2.74e-7,0.000123279,13
3549,0.065890834,0.415365183,0.076573832,0.036203,1
3557,0.00117192,0.353690973,0.024193481,0.003451818,9
3561,0.024205006,0.392645659,0.033958294,0.022724471,1
3578,0.0000103081,0.293798066,0.000746008,0.000123279,3
3582,0.0,0.232317254,0.0000101624,0.0000821862,3
3591,5.33e-6,0.301403287,0.001066845,0.000164372,3
3593,0.000506613,0.308569182,0.000986341,0.000616396,2
3595,2.96e-6,0.316779485,0.004117079,0.000287652,8
3599,0.000120744,0.31504065,0.001719951,0.000328745,9
3602,0.001819394,0.310193624,0.005738679,0.004027121,10
3605,0.0000294048,0.317855277,0.005682035,0.000328745,9
3608,0.000354436,0.280473468,0.000897443,0.000287652,8
3634,0.0,0.291304556,0.000691338,0.0000821862,2
3640,1.48e-6,0.242847306,0.0000236841,0.000164372,18
3661,0.0000137223,0.302316914,0.001881635,0.000246558,16
3662,0.000020809,0.256446735,0.000170063,0.000493117,15
3676,2.56e-6,0.239581385,0.0000283855,0.000164372,17
3681,3.1e-8,0.24664518,0.0000712119,0.000123279,20
3685,0.0000366884,0.280586655,0.000297604,0.000164372,16
3699,4.47e-6,0.295331254,0.003029187,0.000328745,13
3701,0.00025961,0.300952263,0.001029423,0.000287652,2
3714,0.000162289,0.248859755,0.0000718347,0.000123279,15
3720,0.0000308513,0.30536698,0.004491965,0.000369838,7
3737,0.00032219,0.318129526,0.001410272,0.000452024,2
3741,0.00382414,0.361643632,0.080033725,0.00961578,11
3742,0.000312142,0.328336661,0.006018812,0.000862955,6
3754,0.000118904,0.281834501,0.000480527,0.001520444,15
3758,0.00072177,0.282560988,0.000479055,0.001479351,9
3764,6.75e-9,0.224389119,6.85e-6,0.0000821862,4
3770,0.000228471,0.326433975,0.002917037,0.000287652,2
3776,0.000360166,0.297898126,0.000690048,0.000410931,2
3778,8.39e-7,0.252734014,0.0000960543,0.0000821862,7
3786,0.017087855,0.362268139,0.021859795,0.012656667,3
3790,1.6e-7,0.301149653,0.000862716,0.000123279,5
3801,0.00008284,0.320285868,0.001727651,0.000205465,3
3816,0.000164023,0.302564995,0.000955076,0.000328745,3
3836,4.61e-6,0.20992564,2.5e-6,0.000164372,26
3855,0.0000340024,0.312459875,0.001064692,0.000205465,4
3856,9.66e-6,0.306435974,0.004146966,0.000328745,2
3900,0.000221684,0.313336939,0.001977344,0.000410931,3
3912,0.000179215,0.288647443,0.000637461,0.000328745,15
3916,0.0,0.179504013,3.88e-8,0.0000410931,4
3931,0.0000597895,0.308143289,0.000959399,0.000205465,2
3933,0.0000678204,0.305171679,0.00192094,0.000123279,3
3954,0.0,0.218034065,2.87e-6,0.0000821862,7
3966,0.0,0.291416186,0.00045852,0.0000821862,2
3998,7.72e-6,0.284011998,0.000397584,0.000123279,8
4004,0.000235773,0.323358624,0.028482246,0.001684816,8
4058,0.00057252,0.30571608,0.00250933,0.00053421,4
4134,0.004860896,0.372818777,0.017271661,0.002629957,8
4148,4.16e-6,0.254632778,0.0000901374,0.000205465,13
4181,0.000971933,0.344986461,0.028766542,0.002547771,8
4193,0.0000821862,0.261906043,0.000183825,0.000123279,22
4197,2.68e-7,0.226859577,0.0000182256,0.0000821862,8
4200,3.12e-6,0.301799511,0.001442738,0.0000821862,2
4201,0.0,0.232317254,0.0000101624,0.0000821862,3
4230,0.004333377,0.328141855,0.002691006,0.004355866,4
4249,0.000218403,0.314617055,0.001520989,0.00053421,16
4263,0.0000898192,0.289127568,0.000385235,0.000123279,2
4264,0.000105072,0.290327969,0.00052863,0.000452024,3
4265,0.000380199,0.28929255,0.000397063,0.000410931,2
4266,9.02e-6,0.290414588,0.000501902,0.000205465,2
4267,0.0000470807,0.289313186,0.000486709,0.000410931,3
4279,4.87e-7,0.288343049,0.000866068,0.000123279,3
4306,0.0000198647,0.30504544,0.003855606,0.000164372,4
4307,1.05e-6,0.278060263,0.000278878,0.000123279,4
4314,0.000103116,0.311887216,0.00109972,0.000246558,8
4319,8.09e-6,0.305873628,0.004225273,0.000328745,7
4323,0.039496952,0.384069065,0.052102992,0.033860694,2
4355,0.000297249,0.341966218,0.020158634,0.001890281,2
4358,0.000167665,0.316145712,0.001460534,0.000205465,2
4378,4.8e-6,0.297123391,0.000714156,0.000123279,2
4436,0.001199085,0.34464445,0.026877952,0.003492911,2
4470,3.49e-6,0.291416186,0.00209876,0.000205465,7
4471,7.21e-7,0.277654173,0.000259844,0.0000821862,2
4474,4.39e-8,0.275030798,0.001376956,0.0000821862,2
4511,0.0000250239,0.282935507,0.000323337,0.000164372,21
4513,0.003669409,0.375470592,0.049542281,0.007972057,6
4515,0.000903839,0.301324913,0.001787661,0.001684816,4
4528,1.11e-7,0.252079514,0.0000695841,0.000123279,16
4538,0.000987549,0.313736866,0.002226138,0.000657489,3
4544,0.000318012,0.321921342,0.004467168,0.000616396,3
4546,4.13e-6,0.296623598,0.000968701,0.000205465,9
4557,0.000104953,0.293351817,0.000790116,0.000369838,15
4558,0.000155504,0.256711852,0.000479491,0.000698582,3
4565,0.002652693,0.358822749,0.024164409,0.003698377,6
4589,0.006200897,0.361509322,0.091308687,0.01323197,2
4600,0.0000118235,0.24271651,0.0000677312,0.000205465,15
4608,0.000603042,0.282282387,0.000769869,0.001725909,5
4609,0.0000823746,0.289944001,0.001105804,0.000205465,9
4611,0.0,0.294783894,0.001129111,0.0000821862,2
4618,0.000438065,0.241440208,0.0000305655,0.000698582,11
4621,0.001006449,0.241133979,0.000028237,0.000986234,26
4628,0.000354904,0.30482382,0.002633605,0.000986234,9
4637,0.01235972,0.383844916,0.048052873,0.010232176,3
4641,2.28e-7,0.279253641,0.000520805,0.000164372,8
4645,0.000238019,0.305931308,0.002659595,0.000616396,8
4648,0.002049882,0.335530216,0.010162649,0.001479351,7
4651,0.005108292,0.317242009,0.003010358,0.001027327,9
4657,0.002276103,0.332690783,0.00583345,0.002465585,4
4658,6.39e-9,0.301923077,0.001863738,0.000205465,12
4665,6.59e-6,0.276908547,0.000512671,0.000164372,10
4670,0.000225408,0.309223986,0.003040837,0.000739675,9
4673,3.31e-6,0.297007347,0.001992362,0.000328745,7
4675,0.0000824694,0.28619984,0.001346599,0.000246558,15
4677,1.59e-7,0.299073346,0.002138545,0.000205465,7
4678,0.0000757478,0.299518751,0.00246949,0.000328745,3
4680,0.000121952,0.295506982,0.0019973,0.000410931,11
4682,0.000431423,0.29197562,0.001512619,0.000616396,8
4685,6.35e-7,0.300911328,0.0026967,0.000328745,7
4686,5.95e-7,0.279449255,0.000603968,0.000123279,3
4688,9.97e-6,0.299806576,0.002522136,0.000410931,13
4691,6.35e-7,0.300911328,0.0026967,0.000328745,7
4693,0.0000824733,0.299544559,0.002118223,0.000246558,7
4694,0.000163791,0.293411946,0.001956322,0.00053421,7
4702,2.73e-8,0.287654554,0.00106697,0.000205465,3
4704,2.07e-7,0.299496634,0.002478627,0.000246558,5
4713,0.001749019,0.296902261,0.002638856,0.003657284,10
4716,0.00263839,0.346761093,0.014860643,0.003616191,7
4717,0.0000120668,0.241843316,0.000062586,0.000123279,12
4719,3.29e-8,0.291769079,0.000802791,0.0000821862,2
4721,0.000109225,0.300024658,0.001877833,0.000452024,15
4723,0.0,0.287494831,0.001034331,0.000123279,13
4725,0.00490021,0.363757306,0.020795989,0.005054448,6
4732,2.65e-7,0.277552836,0.000487499,0.0000821862,3
4739,0.001951124,0.348454258,0.01062296,0.001561537,10
4741,0.000511877,0.240878586,0.0000279636,0.000369838,10
