ASN,Betweenness-C,Closeness-C,Eigenvector-C,Degree-C,tier
149,0.0,0.192377426,2.86e-8,0.0000498654,100000007
151,8.17e-7,0.271440173,0.000208305,0.0000997307,100000021
160,7.42e-6,0.319343923,0.001174374,0.000149596,100000015
173,0.0000498654,0.279560599,0.000131387,0.000074798,100000019
174,0.123065568,0.416092622,0.07574252,0.085095243,100000001
194,0.0000724574,0.239185144,7.25e-6,0.000074798,100000016
195,0.0000523282,0.274541211,0.000167372,0.000199461,100000014
206,0.0000313201,0.322351977,0.001074547,0.000149596,100000013
209,0.04478579,0.386058465,0.017210028,0.035628802,100000001
210,0.000114808,0.309501578,0.000911881,0.000274259,100000015
224,0.0000539808,0.287302474,0.001184485,0.000149596,100000003
226,0.000453955,0.317979292,0.00481347,0.000797846,100000015
237,0.000683591,0.325911721,0.003907823,0.000872644,100000015
250,1.31e-7,0.310042284,0.004353353,0.000174529,100000014
270,0.0000498654,0.257087732,0.0000240661,0.000074798,100000017
271,0.000189912,0.312586704,0.003709981,0.000473721,100000016
276,0.0000183634,0.24371244,9.66e-6,0.000498654,10
278,3.73e-6,0.261305223,0.000058679,0.000224394,100000011
286,0.004251265,0.375118078,0.03921997,0.008078189,100000009
292,6.22e-10,0.273778482,0.000114164,0.000074798,100000004
293,0.004601865,0.376979689,0.018460994,0.004188691,100000003
297,0.000797398,0.346042017,0.003915246,0.000872644,100000016
302,0.000144836,0.288665136,0.000448688,0.000249327,100000006
306,0.002043463,0.166616816,3.9e-10,0.001097038,100000000
309,0.0,0.161329638,1.74e-10,0.0000249327,100000007
310,0.0,0.166499232,3.8e-10,0.0000249327,100000006
317,1.62e-6,0.1666452,7.46e-10,0.0000498654,100000001
329,1.62e-6,0.1666452,7.46e-10,0.0000498654,100000001
376,0.000494824,0.322985368,0.003676044,0.000623317,100000016
378,2.91e-7,0.246908108,0.0000231023,0.0000498654,100000016
513,0.000130577,0.320689545,0.005499023,0.001146903,100000017
549,0.000247676,0.317991897,0.001486722,0.00037399,100000003
553,0.000269972,0.334030132,0.024731997,0.001371297,100000013
557,0.0000990329,0.294219484,0.000470744,0.000174529,100000016
558,0.000299138,0.340915273,0.008695582,0.000822778,100000012
559,0.0000209252,0.33777149,0.024908028,0.001246634,100000016
567,0.0000554246,0.257340109,0.0000879752,0.000274259,100000014
577,0.003477872,0.359435772,0.009145933,0.004014162,100000002
594,0.0000799772,0.305245213,0.000577544,0.000199461,100000002
600,0.001119515,0.284445831,0.000297072,0.001271567,100000015
603,4.2e-6,0.286522553,0.000400913,0.000124663,100000004
611,1.81e-7,0.263312347,0.000125958,0.000074798,100000016
637,1.52e-7,0.199822637,1.2e-7,0.0000997307,100000007
665,0.0000498654,0.199770882,9.07e-8,0.000074798,100000007
668,0.000974006,0.289494388,0.000422985,0.000623317,100000015
680,0.000958899,0.355595748,0.039839181,0.004936671,100000012
684,4.64e-6,0.262449124,0.000156681,0.0000498654,100000003
688,0.0,0.221902559,1.64e-6,0.0000498654,100000016
701,0.053210312,0.379289801,0.015025782,0.047222499,100000001
702,0.009771438,0.358863319,0.018371375,0.011643562,100000019
703,0.001843978,0.33603673,0.006480538,0.004163758,100000018
715,0.0000499217,0.281661259,0.001027174,0.000174529,100000013
719,0.000462393,0.301278488,0.001622197,0.000797846,100000013
721,0.008430781,0.311835732,0.000747286,0.000174529,100000004
745,0.000299174,0.166504762,3.8e-10,0.000174529,100000000
760,2.84e-8,0.253304619,0.000133108,0.0000498654,100000017
766,0.000427438,0.330872223,0.003291687,0.000523586,100000016
781,1.74e-7,0.245206886,0.0000571198,0.0000498654,100000004
786,0.000725199,0.344357442,0.02328732,0.00177022,100000004
803,0.000286881,0.333854964,0.003196357,0.000448788,100000003
812,0.001743186,0.35608825,0.019480194,0.004064027,100000002
818,0.0000347748,0.262466298,0.000156807,0.000074798,100000003
819,3.61e-7,0.306800275,0.002941928,0.000199461,100000004
841,0.0,0.226735936,5.35e-6,0.0000249327,100000015
852,0.003902217,0.353639289,0.013188956,0.004612546,100000002
855,0.000950423,0.347462987,0.023277339,0.001695422,100000003
1103,0.001771476,0.352842853,0.076135497,0.010995313,100000002
1110,0.0,0.28910834,0.000782749,0.000074798,100000017
1111,0.0,0.284123431,0.001458143,0.000074798,100000017
1120,0.0000177679,0.316976599,0.007763075,0.000548519,100000017
1126,0.0000547914,0.328622111,0.02058872,0.000972375,100000011
1136,0.0,0.272793432,0.000241067,0.0000498654,100000010
1140,0.0000343587,0.322899559,0.018399331,0.000797846,100000011
1205,0.0,0.255554494,0.000172146,0.0000498654,100000017
1213,0.0000581314,0.32112861,0.002430922,0.000224394,100000016
1215,2.94e-6,0.306685324,0.000713074,0.000074798,100000003
1221,0.003910767,0.312572088,0.002462285,0.003989229,100000016
1226,8.78e-6,0.284762899,0.00019882,0.000124663,100000003
1237,0.000141101,0.270171231,0.000271377,0.000897577,100000011
1239,0.034629619,0.39143122,0.017109896,0.025979854,100000001
1241,0.001214126,0.329204731,0.018532127,0.001471028,100000002
1248,0.001613526,0.340100059,0.030211307,0.001845018,100000017
1249,0.0000511359,0.309831519,0.000673528,0.000124663,100000016
1251,0.0000312945,0.301169898,0.000772874,0.000498654,100000019
1257,0.00248052,0.359007868,0.018596918,0.003241249,100000002
1267,0.003943712,0.350680236,0.034714399,0.004388152,100000007
1273,0.008657727,0.389280896,0.035465158,0.00790366,100000002
1277,0.0000128197,0.31563705,0.001066057,0.000149596,100000004
1280,0.001678209,0.375497365,0.030080453,0.004787075,100000003
1290,0.00068761,0.349793306,0.026023182,0.00167049,100000016
1294,0.0000108057,0.316331601,0.001181963,0.000149596,100000010
1297,0.0000188079,0.274945844,0.00016269,0.000149596,100000018
1299,0.031474101,0.409064948,0.053774398,0.016679964,100000001
1315,8.12e-6,0.293924093,0.000469668,0.000074798,100000007
1342,1.71e-6,0.298260617,0.001578921,0.000074798,100000013
1405,0.0000181701,0.275474601,0.0000888005,0.0000498654,100000002
1408,0.0000571486,0.33605644,0.008004448,0.000448788,100000004
1421,0.0000181848,0.329523888,0.003442683,0.000249327,100000016
1423,0.0000517725,0.311789673,0.000654307,0.000124663,100000002
1437,5.55e-6,0.275487846,0.000088968,0.0000498654,100000002
1442,6.87e-6,0.332449189,0.002882618,0.000124663,100000004
1455,6.22e-10,0.199742031,6.3e-8,0.000074798,100000006
1456,6.22e-10,0.199742031,6.3e-8,0.000074798,100000006
1491,0.0000498654,0.199742031,6.22e-8,0.0000498654,100000006
1493,0.0,0.183811331,1.62e-8,0.0000249327,100000016
1547,0.000179671,0.347496101,0.028556341,0.00139623,100000010
1551,0.0,0.161346512,1.77e-10,0.0000249327,100000007
1555,0.0000498654,0.161352354,3.53e-10,0.000074798,100000009
1556,0.0,0.161345214,1.76e-10,0.0000249327,100000007
1559,0.0,0.161346512,1.77e-10,0.0000249327,100000007
1562,0.000199455,0.192384808,2.88e-8,0.000174529,100000007
1563,0.0000664923,0.192384808,2.88e-8,0.000124663,100000007
1569,0.000216068,0.192386654,2.9e-8,0.000224394,100000007
1580,0.000116353,0.192386654,2.88e-8,0.000149596,100000008
1591,0.0000498654,0.199770882,9.07e-8,0.000074798,100000006
1601,0.0,0.192357128,2.85e-8,0.0000249327,100000006
1602,0.0,0.192357128,2.85e-8,0.0000249327,100000006
1616,0.0000200987,0.310734069,0.00104381,0.000199461,100000012
1653,0.000783618,0.315200478,0.006595871,0.000897577,100000003
1659,0.0000870305,0.300227559,0.000779534,0.000299192,100000018
1660,0.0,0.2750024,0.0000931859,0.0000498654,100000002
1668,0.000337921,0.364611553,0.008519034,0.001421163,100000002
1680,0.003661846,0.344923074,0.027201375,0.004238556,100000009
1705,0.0000249314,0.311078708,0.000660771,0.0000997307,100000002
1723,4.96e-6,0.245191896,0.0000566889,0.0000498654,100000004
1733,0.000651134,0.199883383,1.22e-7,0.000548519,100000007
1741,0.000253407,0.303198446,0.002626264,0.000274259,100000003
1742,0.000152283,0.32162303,0.001136075,0.000174529,100000002
1759,0.000734535,0.302738444,0.001437342,0.001072105,100000002
1764,0.000979821,0.341504534,0.021276301,0.00204448,100000003
1767,0.000149608,0.238377691,6.9e-6,0.000124663,100000017
1784,0.000329827,0.333086959,0.010092425,0.000872644,100000002
1785,0.007477404,0.360505146,0.010326266,0.006706891,100000002
1787,2.49e-8,0.251427712,0.000023803,0.0000498654,100000012
1789,0.0,0.281319483,0.000105167,0.0000498654,100000002
1798,0.0000169849,0.330610394,0.007383006,0.00037399,100000003
1803,0.0000658553,0.281325403,0.000104541,0.000074798,100000002
1835,0.0000547208,0.292147108,0.001431868,0.000149596,100000003
1836,0.001258385,0.352380952,0.04868782,0.008876035,100000003
1842,0.0000498876,0.242356126,0.0000297775,0.000124663,100000016
1851,0.0,0.282317498,0.000540069,0.000074798,100000019
1853,0.000940843,0.335101806,0.015891956,0.003191383,100000016
1880,0.000110265,0.322341614,0.006151195,0.000473721,100000004
1887,0.000117995,0.253600921,0.000150687,0.000224394,100000018
1916,0.002505539,0.314247211,0.003710376,0.007554603,100000018
1930,0.000205906,0.312401664,0.001351078,0.000199461,100000016
1936,0.0000498654,0.245191896,0.0000566774,0.0000498654,100000004
1945,0.0000498654,0.245191896,0.0000566774,0.0000498654,100000004
1955,0.000397508,0.322974964,0.002447755,0.000349058,100000016
1968,0.0000516424,0.303083887,0.000571077,0.0000997307,100000002
1970,0.000101642,0.236967889,5.1e-6,0.000149596,100000003
1982,0.0000364987,0.325512316,0.003650157,0.000324125,100000002
1998,0.0000518993,0.275485954,0.000141986,0.000149596,100000016
2018,0.000101595,0.26656033,0.000390497,0.000174529,100000017
2042,0.000383739,0.297080892,0.000861429,0.000473721,100000004
2044,0.0000838416,0.335631799,0.004126673,0.000398923,100000004
2048,1.57e-6,0.24289919,0.0000100606,0.000124663,100000016
2055,1.97e-6,0.2678903,0.000107957,0.000074798,100000016
2065,2.73e-8,0.220831062,2.24e-6,0.0000498654,100000005
2072,0.0000498654,0.245191896,0.0000566774,0.0000498654,100000004
2107,0.000118249,0.323501182,0.001559611,0.000174529,100000016
2108,2.55e-7,0.275164654,0.000531693,0.0000498654,100000016
2110,0.000320909,0.324905829,0.01328118,0.001171836,100000004
2116,0.001103798,0.335143807,0.00683963,0.001371297,100000003
2118,0.00024028,0.304154944,0.005207459,0.000673182,100000010
2119,0.001394391,0.353898281,0.030416916,0.002617932,100000012
2128,5.16e-9,0.288800242,0.001337662,0.0000997307,100000017
2134,0.0000606849,0.328500991,0.003948423,0.000324125,100000023
2140,0.0000109166,0.312032239,0.000659562,0.000124663,100000002
2152,0.002874107,0.342516525,0.007782769,0.002468335,100000013
2153,0.000121656,0.285151612,0.0007897,0.001146903,8
2200,0.001905695,0.32483215,0.009277349,0.001495961,100000003
2379,0.000518489,0.296507674,0.000548836,0.000897577,100000003
2381,0.000816136,0.331186418,0.006142898,0.001271567,100000015
2386,0.000210295,0.28721812,0.000234057,0.000299192,100000014
2422,0.0000506174,0.251506544,0.0000609266,0.000124663,100000004
2484,3.64e-6,0.319621312,0.014410502,0.00064825,100000008
2486,2.36e-6,0.316626274,0.008972408,0.000473721,100000004
2491,0.0,0.219619439,6.52e-7,0.0000498654,100000003
2495,0.000411609,0.319544919,0.001691878,0.00037399,100000015
2497,0.005898628,0.376905294,0.024419179,0.006681959,100000002
2500,0.00013416,0.294323118,0.001168981,0.00064825,100000017
2505,0.0,0.260741242,0.000112307,0.0000498654,100000016
2510,0.000147469,0.315681768,0.002620025,0.000423856,100000015
2514,0.000123731,0.304106515,0.001814063,0.000523586,100000015
2515,5.18e-7,0.287068052,0.000682579,0.000199461,100000018
2516,0.006361198,0.366658134,0.022691549,0.008128054,100000014
2518,0.000081524,0.320353996,0.003116097,0.000299192,100000015
2519,0.000301269,0.315622147,0.002785309,0.000947442,100000015
2526,5.12e-8,0.282703545,0.000422346,0.000124663,100000015
2527,0.0000561933,0.321566301,0.00365975,0.000324125,100000015
2529,0.000464105,0.340261635,0.021663375,0.001495961,100000004
2544,0.000063811,0.327875285,0.003682787,0.000274259,100000003
2549,0.0000498836,0.21983973,2.56e-6,0.000074798,7
2551,4.48e-6,0.305020039,0.000573348,0.000074798,100000002
2552,1.06e-6,0.293840113,0.000466225,0.0000498654,100000002
2554,3.42e-9,0.225040118,3.55e-6,0.0000498654,100000017
2561,1.07e-7,0.247223147,0.0000223416,0.000074798,100000018
2572,0.000109793,0.312728067,0.0009327,0.000174529,100000016
2578,0.0000209004,0.304208003,0.005796167,0.000448788,100000026
2586,0.000111937,0.277458407,0.000744948,0.000448788,100000014
2588,0.00105496,0.245422949,0.000138994,0.000847711,100000004
2594,2.17e-6,0.270968875,0.000402065,0.0000997307,100000008
2597,0.0000534873,0.316588785,0.002277279,0.000199461,100000017
2602,6.14e-6,0.327030487,0.005137886,0.000249327,100000016
2603,0.002424294,0.354586604,0.052193372,0.006582228,100000002
2607,0.000150385,0.296915947,0.002092954,0.000922509,100000017
2611,0.000326693,0.347183269,0.030764808,0.001745288,100000002
2614,0.000482544,0.324524638,0.003092678,0.000598384,100000016
2634,0.0000498654,0.32228722,0.001070447,0.0000997307,100000002
2637,0.000011911,0.312542859,0.000885249,0.000149596,100000016
2640,4.38e-8,0.273817732,0.000116356,0.0000498654,100000004
2647,0.000258427,0.33404126,0.008449099,0.000822778,100000002
2671,4.08e-7,0.262514399,0.000156976,0.0000498654,100000003
2683,0.000150225,0.285537322,0.00332662,0.000423856,100000018
2685,0.000112224,0.316032495,0.003213829,0.000423856,100000004
2686,0.001736421,0.367457627,0.026413845,0.003116585,100000009
2687,0.001043007,0.332642195,0.005266408,0.001471028,100000018
2688,0.000329762,0.28456692,0.000341645,0.000448788,100000006
2698,0.0000843688,0.305500967,0.000585719,0.000174529,100000018
2706,0.000125555,0.310741292,0.002919494,0.000299192,100000004
2707,0.0000529069,0.316334096,0.000981834,0.0000997307,100000002
2711,0.000726051,0.333896654,0.006282932,0.000997307,100000003
2715,0.0000498654,0.259995851,0.000117768,0.0000997307,100000019
2716,0.0000117684,0.299306732,0.000494324,0.000224394,100000019
2721,0.00011131,0.284028865,0.000278807,0.000224394,100000017
2722,0.0000574626,0.303984357,0.000629179,0.000199461,100000016
2724,7.71e-8,0.263455905,0.00011934,0.0000498654,100000003
2728,2.84e-6,0.29383796,0.00046327,0.0000498654,100000002
2740,8.28e-9,0.251765459,0.0000311007,0.0000498654,100000003
2764,0.001707233,0.298916365,0.001086607,0.00241847,100000003
2769,7.58e-8,0.247076942,0.0000161202,0.000074798,100000005
2818,0.0000291801,0.345362645,0.033544592,0.00177022,100000005
2819,0.000873927,0.312034667,0.002899344,0.001246634,100000013
2820,0.000145697,0.28275935,0.00149574,0.000349058,100000026
2828,0.025916292,0.379573373,0.016460094,0.024583624,100000001
2830,5.67e-7,0.267706129,0.000120097,0.000074798,100000020
2839,0.0000498769,0.239666804,0.0000463715,0.000074798,100000004
2847,0.000100808,0.246921789,0.0000232036,0.000124663,100000016
2848,0.0000528985,0.286091317,0.003354015,0.00037399,100000025
2852,0.000358041,0.332526365,0.027607379,0.003490575,100000002
2854,0.003041452,0.316528821,0.007160187,0.003590306,100000023
2856,0.002961385,0.332485016,0.017867989,0.004587613,100000022
2857,0.0000725673,0.334735436,0.020909065,0.000947442,100000014
2860,0.000426771,0.322043969,0.003983792,0.000523586,100000004
2861,0.0000997295,0.246897469,0.000141968,0.000074798,100000006
2871,0.0,0.282912928,0.000670854,0.0000498654,19
2873,1.01e-6,0.280728769,0.000299904,0.0000997307,100000005
2874,0.000032609,0.322427127,0.005894265,0.00037399,100000024
2884,0.000100903,0.244889486,0.0000277486,0.000149596,100000000
2895,0.000387861,0.3167488,0.017428183,0.00827765,100000018
2899,0.0000524189,0.285068517,0.00024903,0.000124663,100000004
2900,0.0000147243,0.305864409,0.000629716,0.000149596,100000014
2901,0.0000241994,0.303455372,0.000614926,0.000124663,100000004
2905,0.000109304,0.283677309,0.001197838,0.00102224,14
2906,2.84e-7,0.321108042,0.002115816,0.000149596,100000012
2907,0.002172638,0.327332082,0.003892114,0.002169143,100000015
2911,0.000011461,0.311078708,0.000656788,0.000074798,100000002
2914,0.026826249,0.404542887,0.045082893,0.01952229,100000001
2920,0.0000498654,0.25513508,0.0000475466,0.0000498654,100000014
3043,0.00027282,0.332129844,0.009563447,0.000598384,100000003
3058,0.000207702,0.285557652,0.003335228,0.000523586,100000018
3081,0.000011461,0.311078708,0.000656788,0.000074798,100000002
3112,0.000149475,0.258362911,0.0000593078,0.000897577,100000016
3130,0.0000125637,0.318183621,0.003238735,0.000548519,100000002
3132,0.0000539,0.298551458,0.000433945,0.000124663,100000023
3208,2.24e-6,0.293112142,0.000505808,0.0000997307,100000016
3209,0.003013619,0.351334542,0.029721522,0.004313354,100000003
3212,0.00056815,0.316271734,0.004628264,0.000673182,100000003
3213,0.0000164658,0.340004917,0.023772486,0.001121971,100000002
3215,0.001060324,0.274184617,0.000253754,0.002717662,100000002
3216,0.019654855,0.362162065,0.049873816,0.014834946,100000020
3218,0.0000208031,0.301954407,0.004344308,0.00037399,100000019
3225,0.0000394826,0.311627365,0.001216509,0.000174529,100000013
3226,0.000199412,0.267144456,0.000341138,0.000199461,100000024
3238,0.0000903761,0.332636677,0.006340816,0.000349058,100000002
3239,0.000175779,0.236442631,0.000023804,0.000473721,100000011
3243,0.00017677,0.285042179,0.000894807,0.000324125,100000003
3244,0.0000130938,0.302848168,0.001438121,0.0000997307,100000002
3245,4.67e-7,0.261849424,0.000520114,0.000149596,100000015
3248,0.000810272,0.33543531,0.022262755,0.001795153,100000010
3249,0.001015918,0.333062065,0.019792217,0.001620624,100000002
3252,5.9e-7,0.251493927,0.000131908,0.000074798,100000022
3253,0.000266909,0.266278946,0.000319989,0.000398923,100000021
3254,0.0000501585,0.255504026,0.000320668,0.000074798,100000004
3255,0.00843883,0.338792921,0.02645321,0.004986536,100000003
3257,0.029314094,0.404143407,0.055253009,0.021192779,100000001
3261,0.001963697,0.302307176,0.001924409,0.001296499,100000013
3262,0.000169003,0.344691859,0.019102523,0.000997307,100000002
3265,0.000137499,0.329515766,0.018473115,0.000922509,100000010
3267,0.004641477,0.356851789,0.03396486,0.005410392,100000017
3268,0.0,0.24670308,0.0000222221,0.0000498654,100000016
3269,0.002209924,0.309308244,0.003949683,0.003191383,100000008
3277,4.35e-8,0.288370421,0.002019435,0.000124663,100000021
3291,1.31e-7,0.275368687,0.000380867,0.0000498654,100000003
3292,0.009592179,0.376710592,0.050193173,0.010995313,100000010
3300,0.000653635,0.333677205,0.006557732,0.000847711,100000017
3301,0.000610874,0.298453708,0.001225645,0.001520894,100000002
3302,0.00090691,0.334339207,0.006170806,0.001146903,100000007
3303,0.013821035,0.399482072,0.072314425,0.015632791,100000005
3304,0.0000997295,0.239423588,0.0000239142,0.000074798,100000012
3308,0.000259755,0.305580105,0.001691162,0.00064825,100000002
3312,6.63e-6,0.265917032,0.000247981,0.000074798,100000024
3313,0.000449769,0.314589821,0.004531956,0.000872644,100000007
3316,0.000135275,0.30471415,0.006675658,0.000523586,100000024
3320,0.01445446,0.38584677,0.035835456,0.01376284,100000001
3324,0.0000252661,0.31841349,0.002784838,0.000174529,100000002
3325,0.0000573851,0.255547981,0.000418178,0.0000997307,100000023
3327,0.001555064,0.341705289,0.028991663,0.002293807,100000013
3329,0.001299461,0.329789421,0.001712228,0.000947442,100000020
3330,0.000235777,0.319552556,0.010462512,0.001296499,100000003
3333,0.000304139,0.350321865,0.039930351,0.004288421,100000011
3339,7.01e-7,0.249406146,0.0000213956,0.000074798,100000004
3340,0.00073379,0.304832262,0.0017504,0.001047173,100000013
3344,0.000101346,0.274137766,0.000775547,0.000224394,100000004
3352,0.001883259,0.303843881,0.002052548,0.002343672,100000003
3356,0.14251873,0.438779975,0.09246905,0.080532562,100000001
3360,8.22e-6,0.305405591,0.000505622,0.000074798,100000002
3361,0.000108303,0.319881325,0.002067465,0.000174529,100000012
3371,0.000149592,0.215708631,5.64e-7,0.000124663,100000003
3372,0.000049866,0.215705151,5.68e-7,0.0000997307,100000003
3378,0.000398864,0.275021257,0.0000918062,0.000124663,100000002
3421,1.45e-7,0.269148693,0.000162512,0.0000498654,100000010
3447,0.0000593167,0.233780011,4.62e-6,0.000124663,100000004
3450,0.000033287,0.295528899,0.000532122,0.000149596,100000016
3462,0.000403347,0.307270359,0.002659324,0.000872644,100000013
3464,0.0000946148,0.307711193,0.000818021,0.000174529,100000016
3471,0.0,0.161338075,1.74e-10,0.0000249327,100000007
3472,2.81e-8,0.161385465,3.48e-10,0.0000498654,100000007
3474,0.0,0.166499232,3.8e-10,0.0000249327,100000006
3477,1.37e-7,0.230755069,4.36e-6,0.0000498654,100000013
3479,0.0000588413,0.330221146,0.002978032,0.000274259,100000016
3491,0.016199751,0.392411627,0.044513677,0.012416476,100000008
3505,0.0000548815,0.25191252,0.0000201534,0.0000997307,100000005
3512,6.46e-7,0.316204412,0.002798349,0.000199461,100000016
3527,0.0000645483,0.292814695,0.000326834,0.000174529,100000014
3538,0.0000997183,0.192366354,2.85e-8,0.0000997307,100000007
3541,0.0000498654,0.192372812,2.85e-8,0.0000498654,100000007
3544,0.000124656,0.192362663,2.85e-8,0.0000997307,100000007
3549,0.07676617,0.423849178,0.068223242,0.039443503,100000001
3561,0.00860301,0.369713506,0.011936017,0.010421861,100000001
3593,0.000367225,0.267515074,0.000109428,0.00064825,100000003
3595,6.66e-6,0.314276759,0.002465618,0.000249327,100000009
3597,0.000172429,0.298240657,0.000428972,0.000224394,100000018
3599,0.00010593,0.331643748,0.002149306,0.000174529,100000011
3601,8.62e-9,0.301768114,0.00175407,0.000074798,2
3602,0.00022635,0.285449939,0.000244086,0.000448788,100000003
3605,0.000123489,0.335572828,0.00705179,0.000473721,100000004
3661,6.2e-8,0.309539796,0.002387158,0.000199461,100000017
3662,0.0000919003,0.311477319,0.002955981,0.000473721,100000016
3663,0.000163493,0.320756226,0.001003718,0.000249327,100000013
3676,0.000066748,0.30198851,0.000752938,0.000199461,100000016
3681,3.61e-7,0.25836624,0.000101563,0.0000997307,100000017
3685,0.000022285,0.317739981,0.001029219,0.0000997307,100000002
3700,5.26e-6,0.318555113,0.001352434,0.000149596,100000004
3701,0.000164839,0.319656975,0.001567144,0.000199461,100000002
3707,0.0000526499,0.311081121,0.000659303,0.000124663,100000002
3714,0.000103692,0.272722946,0.000121604,0.0000997307,100000016
3720,0.0000155498,0.327559312,0.0080682,0.000448788,100000002
3734,0.0000499881,0.30084911,0.001139702,0.0000997307,100000015
3737,0.000310445,0.323817213,0.002704481,0.000498654,100000003
3741,0.002607574,0.358500854,0.029692688,0.002942056,100000010
3742,0.000184231,0.31524755,0.003386629,0.000349058,100000013
3745,8.01e-6,0.291067956,0.000504086,0.000124663,100000005
3754,0.000246963,0.275287415,0.000248092,0.000947442,9
3755,1.62e-6,0.304992206,0.000574058,0.000074798,100000002
3758,0.00049531,0.282623861,0.000386879,0.001620624,100000005
3766,0.0000715417,0.261266073,0.0000805831,0.000074798,100000003
3770,0.0000997295,0.309367889,0.000656635,0.000124663,100000002
3776,0.000195176,0.292688622,0.00032853,0.000249327,100000004
3778,2.97e-6,0.303161777,0.000558497,0.000074798,100000002
3783,2.54e-8,0.246683355,0.000017672,0.0000498654,100000012
3786,0.008872212,0.348913885,0.008405016,0.008202852,100000009
3789,0.0,0.253926851,0.0000150222,0.0000498654,100000017
3790,0.000346897,0.321010381,0.001203319,0.000473721,100000002
3801,0.0000143907,0.297605532,0.000495728,0.000199461,100000006
3815,6.51e-6,0.28134711,0.000104582,0.0000498654,100000002
3816,0.000231267,0.283912253,0.000194539,0.000299192,100000003
3833,0.0000171836,0.305722191,0.000600817,0.000074798,100000003
3836,0.0000450308,0.25623858,0.0000933473,0.000149596,100000011
3855,0.0000715455,0.307600276,0.000809365,0.000149596,100000002
3856,0.000106403,0.339745707,0.033327435,0.002219009,100000002
3900,0.000168504,0.292081155,0.000563711,0.000398923,100000004
3912,0.0000513581,0.303015193,0.000573241,0.0000997307,100000015
3918,6.19e-6,0.28936907,0.000310888,0.0000997307,100000019
3925,0.0000498654,0.280827049,0.000327182,0.0000498654,100000002
3932,0.0000498654,0.308184074,0.000892096,0.000074798,100000002
3933,0.0000408503,0.307021036,0.001115044,0.000074798,100000004
3943,5.22e-6,0.296098335,0.001157388,0.000224394,100000011
3949,9.58e-7,0.288030794,0.000275982,0.0000498654,100000002
4004,0.0000359517,0.328350389,0.013715386,0.000772913,100000002
4007,1.39e-6,0.231356714,6.22e-6,0.000074798,100000003
4021,0.0,0.166499232,3.8e-10,0.0000249327,100000006
4040,4.01e-6,0.310524767,0.001838415,0.000124663,100000004
4058,0.000244607,0.316934018,0.003299031,0.000573452,100000016
4128,6.86e-8,0.312440601,0.00257576,0.0000997307,100000002
4134,0.004232806,0.377953053,0.01542116,0.002667797,100000010
4136,3.86e-6,0.294301522,0.000407606,0.000124663,100000004
4150,0.000044547,0.325385558,0.001658708,0.000199461,100000013
4172,0.0,0.240712511,8.2e-6,0.0000249327,100000016
4179,0.0000557321,0.280595219,0.000107916,0.000074798,100000012
4181,0.001591245,0.346439554,0.018401008,0.002393537,100000002
4185,1.7e-6,0.275347892,0.0000893961,0.0000498654,100000002
4193,8.21e-8,0.257076197,0.0000465724,0.000074798,100000014
4199,3.1e-7,0.264503578,0.0000568314,0.0000498654,100000003
4208,0.0000457083,0.283643204,0.000180819,0.0000997307,100000002
4230,0.006796929,0.335943847,0.002529558,0.0051112,100000006
4246,5.11e-6,0.279109255,0.000114635,0.000074798,100000004
4250,5.82e-6,0.302491855,0.000518087,0.000074798,100000002
4261,0.0000355409,0.309062748,0.000689176,0.000124663,100000004
4262,0.0000498654,0.275346002,0.0000892881,0.000074798,100000002
