ASN,Betweenness-C,Closeness-C,Eigenvector-C,tier,Degree-C
680,0.000599644,0.35730766,0.019743322,0,0.005687442
701,0.016483205,0.371479932,0.006131567,0,0.019434712
715,3.17539E-05,0.297892953,0.000269658,0,0.000109978
852,0.002900542,0.367015909,0.010840232,0,0.006158777
1103,0.001437994,0.379181337,0.070588427,0,0.020157426
1267,0.002771365,0.385440826,0.07010415,0,0.019041933
1273,0.004278867,0.381451516,0.012849258,0,0.005341796
1280,0.000129695,0.357661034,0.004971492,0,0.001272604
1403,8.33124E-05,0.346538103,0.005922434,0,0.003566435
1764,0.002762639,0.380073448,0.044328653,0,0.011060661
1798,0.00043002,0.354527327,0.015342075,0,0.007384248
1836,0.000677522,0.379084228,0.034083707,0,0.006441578
1916,0.010777766,0.363768853,0.015105201,0,0.027635941
2018,0.000349766,0.353015236,0.023101236,0,0.005938821
2119,0.002604983,0.376964808,0.027998474,0,0.005970243
2152,0.002155238,0.346893173,0.003527804,0,0.002011029
2381,0.000761342,0.347890488,0.007084425,0,0.003315056
2497,0.00256049,0.379000709,0.011104628,0,0.005200396
2603,0.002252309,0.373700248,0.030104992,0,0.008578297
2613,7.59558E-05,0.336893754,0.015713044,0,0.004823328
2905,8.07406E-05,0.340565674,0.004419501,0,0.001382583
3130,7.71372E-05,0.337776952,0.007132355,0,0.003346478
3216,0.013334488,0.366036564,0.020306192,0,0.014501406
3223,0.001738481,0.366493925,0.029969983,0,0.005970243
3257,0.014829208,0.399406372,0.030261873,0,0.025892001
3267,0.0037059,0.387900247,0.049194681,0,0.01454854
3292,0.003072491,0.379242338,0.017331497,0,0.005624597
3303,0.006965751,0.405616911,0.031656301,0,0.011154928
3333,0.000213655,0.364137213,0.02929683,0,0.00458766
3402,8.89658E-05,0.347375947,0.004915371,0,0.001712517
3491,0.009742812,0.399732461,0.023128596,0,0.011123505
3741,0.001324727,0.378896925,0.042583504,0,0.011469151
4181,0.001703521,0.365954486,0.014432549,0,0.00659869
4608,7.66235E-05,0.331472406,0.003134909,0,0.000879825
4637,0.004629347,0.388841034,0.02501687,0,0.01239611
4739,0.002976473,0.37436184,0.019163071,0,0.012003331
4777,3.04E-06,0.287007143,0.000335579,0,0.000157112
4779,6.10204E-05,0.294340164,0.000483114,0,0.000581313
4826,0.012255609,0.388869542,0.031590231,0,0.022482678
4844,0.000137781,0.358271041,0.00903029,0,0.00188534
5394,0.003674056,0.389948782,0.067123702,0,0.024368018
5413,0.000273288,0.36731879,0.030118856,0,0.005294663
5645,0.000185384,0.336318771,0.004561394,0,0.002906566
5650,0.003524171,0.355309065,0.005500544,0,0.004163459
5769,0.000926504,0.364897093,0.012248372,0,0.004367704
6079,0.001419245,0.361609172,0.011435773,0,0.003802102
6082,2.09285E-05,0.341336408,0.004143962,0,0.001366871
6423,6.08199E-05,0.334290966,0.001532862,0,0.001241182
6461,0.024583301,0.392657528,0.024339001,0,0.029191346
6661,0.00162069,0.387604972,0.073697586,0,0.020314538
6667,0.001599315,0.37965857,0.037772038,0,0.009489544
6720,0.000149992,0.337703474,0.009377914,0,0.002733743
6730,0.001644504,0.376387452,0.031971865,0,0.009410988
6830,0.012328424,0.380896812,0.018249441,0,0.012914578
6894,0.000366661,0.370958154,0.044696487,0,0.011799086
6908,0.000401696,0.34422169,0.006577693,0,0.001571117
7385,0.002399277,0.342475114,0.006349323,0,0.004430549
7473,0.001941536,0.372621682,0.014676281,0,0.00592311
7500,8.2047E-05,0.344745594,0.009396093,0,0.001131204
7660,0.000392856,0.349796659,0.013631749,0,0.005436063
7738,0.003229485,0.361469526,0.00641778,0,0.003802102
7922,0.003226898,0.370183612,0.006382544,0,0.003597857
8218,0.005044357,0.38798537,0.069409049,0,0.024572264
8220,0.024856828,0.41895014,0.093432128,0,0.048940282
8222,0.000491057,0.374205572,0.051133853,0,0.01212902
8283,0.001150792,0.38420306,0.053180467,0,0.013401625
8359,0.010706874,0.387281865,0.038527214,0,0.014627095
8426,0.001971082,0.384444404,0.057288406,0,0.01428145
8447,0.004046138,0.390549355,0.068159377,0,0.018397775
8455,0.001579991,0.374802732,0.036969785,0,0.010023724
8468,0.001267414,0.381494956,0.06274439,0,0.015318387
8492,0.004310781,0.379982687,0.072489881,0,0.02641047
8607,0.000277322,0.353346435,0.013707529,0,0.003613568
8758,0.000275998,0.365137825,0.02989779,0,0.005074707
8896,0.000835563,0.370293447,0.033879381,0,0.008861098
9002,0.021233164,0.420236366,0.081488341,0,0.0382724
9009,0.003149728,0.386083781,0.035171769,0,0.009819479
9266,1.73E-07,0.329444465,0.002196685,0,0.000361357
9304,0.005814032,0.402767846,0.062058115,0,0.020770161
9790,0.000911181,0.327626587,0.001443781,0,0.000816981
9902,0.000655611,0.364825981,0.014853564,0,0.004729061
10026,0.006829324,0.407844318,0.073742349,0,0.02505931
10886,0.000370396,0.350004399,0.001349303,0,0.000549891
11039,0.000109301,0.346161167,0.010804129,0,0.003409323
11096,0.000978263,0.350040972,0.004277473,0,0.00161825
11164,0.000597927,0.344307344,0.004507519,0,0.002136719
11404,0.002042872,0.354995956,0.013270706,0,0.006834357
11666,0.000487229,0.360399078,0.016539556,0,0.006394445
11686,0.000283959,0.348456148,0.003579079,0,0.001272604
12307,1.72989E-05,0.332415889,0.005454398,0,0.000769847
12350,0.000120968,0.355763856,0.025851814,0,0.00579742
12389,0.021832699,0.375244665,0.02481889,0,0.01860202
12552,0.006147674,0.387116982,0.074370797,0,0.022199877
12637,0.001243628,0.375616694,0.052390575,0,0.014360006
12779,0.002317336,0.395325582,0.091180079,0,0.02923848
12859,0.001008855,0.380867182,0.081334388,0,0.022121322
12956,0.006601952,0.382768243,0.021117141,0,0.005247529
13030,0.003391143,0.391700617,0.051674297,0,0.016072523
13237,0.004565763,0.387263014,0.088707188,0,0.031092397
13760,0.00143677,0.3662219,0.017354826,0,0.007117158
14061,0.003674099,0.406251197,0.075826519,0,0.023142547
14361,0.000480343,0.37146042,0.013097874,0,0.004100614
14537,0.001028876,0.383386139,0.04972247,0,0.015444076
14907,0.000964602,0.381888654,0.055911716,0,0.013464469
15008,2.73886E-05,0.330110834,0.003551682,0,0.001115493
15301,6.63305E-05,0.34136753,0.002317129,0,0.001241182
15412,0.001174389,0.371766341,0.016121811,0,0.003409323
15435,0.000657519,0.379486537,0.05112114,0,0.012600355
15547,0.001592581,0.394275024,0.090573786,0,0.028452921
15605,0.000712492,0.377235146,0.058981519,0,0.016088234
16265,0.000731345,0.372844323,0.038911671,0,0.008813964
16347,0.001741012,0.386745333,0.08800126,0,0.026881805
16668,3.14224E-05,0.327131528,0.000722414,0,7.85558E-05
16735,0.01404285,0.377197141,0.019341316,0,0.018664865
17639,0.001831449,0.377431999,0.023423647,0,0.010887838
18106,0.004708215,0.405942867,0.086075257,0,0.029882638
19151,0.001821583,0.375913961,0.015613616,0,0.006457289
19281,0,0.296961751,0.000301578,0,3.14223E-05
19653,0.00052938,0.359261935,0.014874652,0,0.00714858
20485,0.016691369,0.397282334,0.065600524,0,0.027478829
20562,0.001881369,0.376759521,0.058949972,0,0.015774011
20612,4.70E-07,0.332421098,0.005785164,0,0.000769847
20764,0.004943674,0.398905734,0.087818489,0,0.030008327
20811,0.001142623,0.381952821,0.060055056,0,0.016763814
20932,0.001298613,0.392142245,0.075164586,0,0.021838521
21232,3.71466E-05,0.33187165,0.004877527,0,0.000769847
21320,0.000867684,0.351376268,0.009019652,0,0.002058163
21556,3.26E-08,0.281668887,0.000177239,0,4.71335E-05
22356,0.003583834,0.378978142,0.028702579,0,0.010950683
22652,0.002127041,0.369028914,0.015568153,0,0.008374051
23106,0.007451195,0.374080213,0.020641051,0,0.023001147
23473,0.00028729,0.360399078,0.013876556,0,0.004100614
23673,0.000623484,0.36582408,0.019202586,0,0.007855583
23815,2.4011E-05,0.330280418,0.003499984,0,0.002073874
24441,0.00036238,0.358430427,0.013885695,0,0.005671731
24482,0.019813972,0.428699401,0.109566589,0,0.060535122
25091,0.004939784,0.394852262,0.092066293,0,0.034438876
25152,0.001151167,0.355741984,0.023348456,0,0.004791906
25220,0.000916276,0.377519306,0.072336606,0,0.019434712
27446,0.000257445,0.357015049,0.0107374,0,0.004006347
28186,0.0108298,0.380999413,0.061112828,0,0.034297475
28260,0.011882332,0.391094098,0.075555761,0,0.038036733
28917,0.006158196,0.386282947,0.058129848,0,0.01872771
29075,0.002236314,0.387983005,0.089538983,0,0.028248676
29140,0.000994934,0.38343464,0.072555151,0,0.019120489
29208,0.001239204,0.368582282,0.035208905,0,0.006441578
29222,5.68136E-05,0.353107282,0.01174076,0,0.003063677
29226,0.003922926,0.372626045,0.050691562,0,0.014894185
29504,1.27725E-05,0.333691583,0.005871275,0,0.001304027
29608,0.000147324,0.353487726,0.010946789,0,0.001728228
29680,0.000150501,0.345389132,0.007426939,0,0.002215274
29686,0.000236953,0.360725884,0.023297837,0,0.004697639
29691,0.000171385,0.342748059,0.007070161,0,0.001288316
30132,0.000391201,0.368712527,0.051294427,0,0.012568933
30781,0.002275938,0.383049277,0.06198028,0,0.016323901
30844,0.004442776,0.395143968,0.086028351,0,0.027164606
31019,0.000686628,0.373825354,0.074071154,0,0.020675894
31025,0.000107663,0.355988702,0.028702012,0,0.00458766
31133,0.012059693,0.386254817,0.038104805,0,0.014469984
31424,0.000195842,0.358743561,0.030774504,0,0.005451775
31500,0.00105117,0.371887982,0.042647254,0,0.010824993
31742,0.000248024,0.366084986,0.042807501,0,0.011029238
32097,0.000316036,0.355277333,0.009109971,0,0.002435231
32354,0.000331553,0.353943768,0.014719003,0,0.005954532
32653,9.1443E-05,0.331852617,0.007198755,0,0.004901884
33891,0.00558284,0.403495537,0.061405292,0,0.019324734
34019,0.001112067,0.37569651,0.070097145,0,0.020016025
34177,0.001342752,0.393711649,0.08844672,0,0.026457603
34224,0.006931497,0.395004189,0.092333645,0,0.036764128
34288,0.001636116,0.388860039,0.090996209,0,0.029065657
35266,0.000284568,0.35987335,0.042430557,0,0.010934971
35280,0.000412123,0.35513857,0.025535015,0,0.004210592
35369,0.000362427,0.340886694,0.011864563,0,0.004666216
35699,0.000686319,0.346149872,0.009212396,0,0.003487879
36351,0.013078513,0.419394586,0.076429719,0,0.027211739
37049,1.87425E-05,0.330986318,0.006336692,0,0.004226304
37100,0.004970935,0.400893127,0.091393237,0,0.031516599
37105,2.13995E-05,0.331512115,0.006953645,0,0.003974925
37239,0.000275413,0.354026454,0.040119172,0,0.012694622
37271,0.000292638,0.367392998,0.01460925,0,0.003283634
37468,0.009830817,0.41400147,0.091857164,0,0.03315056
37474,3.22E-06,0.327532175,0.002789236,0,0.00120976
37497,0.00153808,0.391828418,0.082438312,0,0.025027887
37640,0.000262463,0.354412829,0.04086844,0,0.012961712
37680,0.000131821,0.336754723,0.014475438,0,0.005451775
37697,1.41889E-05,0.332798268,0.006129023,0,0.003283634
38001,0.003809626,0.400441657,0.084655869,0,0.028735722
38809,0.001277236,0.350685128,0.00719725,0,0.006944335
38880,0.007632661,0.410085755,0.09179719,0,0.034674543
39122,0.001330104,0.392342875,0.082077069,0,0.02384955
39351,0.001103788,0.382170692,0.071874068,0,0.01993747
40191,0.000377425,0.357500323,0.013929306,0,0.00579742
40805,0.000653271,0.375574582,0.045531107,0,0.009882323
41095,0.002896918,0.386456506,0.028439815,0,0.009112476
41695,0.000208642,0.36509803,0.042262185,0,0.010589326
41811,0.000318978,0.371282739,0.043558238,0,0.011217772
42541,0.000570582,0.380760096,0.052383052,0,0.013087401
42708,0.000709399,0.357111197,0.020936325,0,0.004336282
43578,0.000125188,0.34501843,0.008877677,0,0.002890855
45352,0.003405856,0.400547497,0.082079347,0,0.025656334
46450,0.000215153,0.336845615,0.005102845,0,0.001586828
47147,0.000995858,0.372711143,0.056813664,0,0.014784207
47441,0.002296992,0.37360154,0.069036016,0,0.022891169
47692,0.001378847,0.381778703,0.064967639,0,0.020314538
47950,0.000370095,0.366734656,0.055996771,0,0.013810115
48362,0.000322552,0.370625502,0.036202246,0,0.006630112
48526,0.004860976,0.41104445,0.093991001,0,0.032427846
48821,3.39E-06,0.332216359,0.006926317,0,0.001256893
49463,0.000417023,0.372218551,0.054211847,0,0.014438561
49605,0.003916473,0.400961314,0.095910634,0,0.036544172
49697,0.000275318,0.363612993,0.051541598,0,0.011909064
50300,0.000685457,0.377794925,0.036550111,0,0.006802935
50304,0.001024598,0.374027455,0.064830382,0,0.017816462
50629,0.000716191,0.378077684,0.037365477,0,0.008295496
50673,0.001769563,0.371430072,0.030403447,0,0.005938821
50763,0.00030404,0.365217441,0.053677942,0,0.012757467
50877,0.000151021,0.344734391,0.012893456,0,0.005011862
51185,0.008961609,0.408247171,0.098595008,0,0.042938616
51405,0.000103668,0.339985364,0.020266226,0,0.006205911
51873,1.23E-06,0.333905152,0.00676471,0,0.00094267
52304,8.35E-07,0.281902172,0.000158397,0,9.4267E-05
52306,2.65E-07,0.273293659,9.52417E-05,0,6.28447E-05
52320,0.007537859,0.399998743,0.076474244,0,0.025577778
52873,0.006653573,0.375878441,0.044610193,0,0.027274584
53070,0.00060071,0.343983571,0.010825195,0,0.018523465
53767,7.4888E-05,0.336635391,0.001634556,0,0.000581313
53828,0.000721164,0.355634649,0.016908834,0,0.008311207
56730,0.000168768,0.363542381,0.041274023,0,0.010322236
57111,0.001128591,0.384493174,0.088335658,0,0.027667363
58299,4.05231E-05,0.347067195,0.012403187,0,0.002136719
58308,4.2042E-05,0.341457265,0.021987609,0,0.006488712
58453,0.001423184,0.376233937,0.029767509,0,0.00809125
58511,0.008777133,0.405033568,0.093078726,0,0.038586624
59414,6.41576E-05,0.33388063,0.006405155,0,0.000989803
59605,0.00464377,0.410109536,0.082143639,0,0.024368018
59689,8.5184E-05,0.344697052,0.023110979,0,0.007070025
59891,6.06E-07,0.333122239,0.005862511,0,0.000816981
60501,0.008830648,0.404082151,0.097947434,0,0.042153058
62805,3.34236E-05,0.327185339,0.001634381,0,0.000722714
63927,0.001653928,0.388762659,0.070751721,0,0.019921758
63956,0.002772951,0.375649947,0.017956606,0,0.012003331
64050,0.000306566,0.361631772,0.020439992,0,0.003173656
64260,1.27E-07,0.32621609,0.001276411,0,0.000235667
64463,2.49E-06,0.340236164,0.005607165,0,0.000769847
134708,3.19656E-05,0.285296148,0.000467428,0,0.00040849
196621,4.08E-07,0.331882033,0.005252634,0,0.000691291
197595,0.000457394,0.364660857,0.042444664,0,0.008971076
198249,3.11E-07,0.332297877,0.005585689,0,0.000738425
198290,6.1216E-05,0.349548847,0.020896365,0,0.006143066
198385,0.000227241,0.365345318,0.030888991,0,0.005373219
202032,4.23612E-05,0.339967205,0.013595242,0,0.00391208
202194,1.1606E-05,0.331717715,0.005282365,0,0.000769847
205591,2.55E-06,0.330133093,0.004569695,0,0.000832692
206356,0.000296354,0.363872834,0.053628229,0,0.013291646
263702,0.000223261,0.292647153,0.000444596,0,0.000314223
327960,2.16598E-05,0.331956462,0.007018006,0,0.004273437
328145,0.000317581,0.354978138,0.0385884,0,0.012317554
328320,1.91381E-05,0.331239527,0.006889173,0,0.004273437
393950,4.10017E-05,0.348404648,0.006612545,0,0.001335449
46,1.78728E-05,0.302479755,0.000310293,0,9.4267E-05
11094,7.00E-10,0.234901831,1.55E-06,0,3.14223E-05
47,5.81E-07,0.270056176,6.64464E-05,0,6.28447E-05
55,1.8347E-05,0.319675548,0.000328386,0,9.4267E-05
46274,1.96E-09,0.24302045,2.04E-06,0,3.14223E-05
57,0.000305953,0.338049638,0.000913926,0,0.000487046
217,0,0.252644573,2.63E-06,0,1.57112E-05
675,0,0.252644573,2.63E-06,0,1.57112E-05
1998,3.1444E-05,0.255283222,2.93E-06,0,6.28447E-05
6263,3.96E-08,0.252668644,2.64E-06,0,3.14223E-05
7896,2.99E-06,0.323707565,0.00054071,0,0.000125689
7973,6.02E-07,0.306031291,0.000185474,0,4.71335E-05
8148,1.67E-06,0.332963659,0.000651569,0,4.71335E-05
11317,4.32E-06,0.269787176,5.24387E-05,0,0.000188534
14763,1.90E-06,0.322816076,0.000495316,0,4.71335E-05
17234,4.54E-08,0.259841684,1.04809E-05,0,4.71335E-05
18454,1.01E-06,0.330288988,0.000534866,0,4.71335E-05
20125,0,0.302521448,0.000154044,0,3.14223E-05
21727,0,0.334521125,0.000645196,0,4.71335E-05
21951,0,0.322716233,0.000493786,0,3.14223E-05
26557,2.16E-06,0.334533433,0.000645412,0,6.28447E-05
30220,1.95E-08,0.254109127,5.61E-06,0,3.14223E-05
32907,2.85E-08,0.253256778,4.16E-06,0,3.14223E-05
33189,4.7029E-05,0.252776013,2.90E-06,0,0.000157112
33455,2.92E-08,0.252870412,3.10E-06,0,3.14223E-05
33692,1.01E-06,0.330288988,0.000534866,0,4.71335E-05
40387,0.000193268,0.304867418,0.000319965,0,0.000439913
40497,0,0.322716233,0.000493786,0,3.14223E-05
59,4.45E-08,0.277560223,7.14583E-05,0,7.85558E-05
62,0.000890283,0.328047046,0.000622622,0,0.00135116
125,3.12755E-05,0.296578461,0.000195583,0,0.000109978
2567,4.99E-06,0.283143678,7.31561E-05,0,6.28447E-05
2723,6.69E-07,0.29119582,0.000122124,0,3.14223E-05
3828,0,0.247015586,1.79E-06,0,1.57112E-05
4891,0,0.247015586,1.79E-06,0,1.57112E-05
6977,0,0.247015586,1.79E-06,0,1.57112E-05
7838,2.94E-06,0.317146089,0.000278872,0,0.000109978
10511,2.91E-07,0.27802336,3.76546E-05,0,6.28447E-05
10723,2.73E-06,0.278938396,6.41642E-05,0,7.85558E-05
11189,0,0.278909061,6.26311E-05,0,4.71335E-05
11690,7.09E-07,0.290307279,0.00012168,0,6.28447E-05
13782,1.97E-06,0.2855957,8.03047E-05,0,6.28447E-05
15003,1.71213E-05,0.342436421,0.003222348,0,0.000361357
16477,0.000251948,0.345342282,0.001669733,0,0.000565602
16525,9.74E-07,0.277203618,4.91674E-05,0,4.71335E-05
16636,0,0.247015586,1.79E-06,0,1.57112E-05
16678,0,0.247015586,1.79E-06,0,1.57112E-05
16991,5.51E-08,0.263903343,8.47E-06,0,3.14223E-05
17121,0,0.247015586,1.79E-06,0,1.57112E-05
17374,1.00011E-05,0.337542293,0.000724271,0,0.000157112
17466,1.70875E-05,0.30776707,0.000301135,0,0.000109978
18594,0,0.306020991,0.000184634,0,4.71335E-05
18676,2.19899E-05,0.300429529,0.000339434,0,0.000157112
19137,2.24E-06,0.316667993,0.00044138,0,9.4267E-05
19311,9.75E-08,0.247919044,2.44E-06,0,3.14223E-05
19479,6.28498E-05,0.252541324,2.89E-06,0,6.28447E-05
20333,9.70E-07,0.305703513,0.000168932,0,4.71335E-05
20339,1.73E-06,0.267285654,1.73552E-05,0,4.71335E-05
20416,5.51E-08,0.263903343,8.47E-06,0,3.14223E-05
22334,1.18E-06,0.279382846,4.07052E-05,0,4.71335E-05
23010,4.31E-07,0.278118118,6.11914E-05,0,4.71335E-05
23165,1.31E-06,0.314888291,0.000284196,0,7.85558E-05
25836,3.60E-07,0.307683755,0.000203744,0,6.28447E-05
25945,0,0.247015586,1.79E-06,0,1.57112E-05
26512,0.000111667,0.312937579,0.000387392,0,0.000188534
26513,0,0.247015586,1.79E-06,0,1.57112E-05
26646,1.54545E-05,0.314125247,0.000247552,0,0.000125689
26705,0,0.306020991,0.000184634,0,4.71335E-05
26940,1.64E-06,0.316262037,0.000487354,0,7.85558E-05
30023,4.08E-08,0.247266045,1.86E-06,0,3.14223E-05
30059,3.23192E-05,0.28054161,6.9304E-05,0,7.85558E-05
30175,6.93075E-05,0.310865063,0.000381182,0,0.0001414
30347,0,0.247015586,1.79E-06,0,1.57112E-05
30423,0,0.247015586,1.79E-06,0,1.57112E-05
32076,1.72E-07,0.280800282,5.72573E-05,0,4.71335E-05
32382,4.13E-06,0.303942964,0.000176697,0,6.28447E-05
32418,0,0.277882558,3.32241E-05,0,3.14223E-05
32457,1.14E-06,0.278318779,4.41257E-05,0,4.71335E-05
33365,1.30E-06,0.264747477,8.86E-06,0,4.71335E-05
35934,1.90E-06,0.269372709,1.14369E-05,0,6.28447E-05
36328,0,0.247015586,1.79E-06,0,1.57112E-05
36607,0,0.247015586,1.79E-06,0,1.57112E-05
40062,3.88E-08,0.248214892,2.71E-06,0,3.14223E-05
40666,0,0.247015586,1.79E-06,0,1.57112E-05
46202,1.70E-06,0.276253141,3.71073E-05,0,6.28447E-05
46784,4.90E-06,0.314648567,0.000451576,0,9.4267E-05
47523,1.47703E-05,0.328646667,0.002401514,0,0.000204245
49362,2.61832E-05,0.354296434,0.006213891,0,0.000722714
53305,1.72E-07,0.273427499,2.58279E-05,0,3.14223E-05
53396,7.95E-07,0.248643475,2.12E-06,0,3.14223E-05
62529,0,0.247015586,1.79E-06,0,1.57112E-05
62659,5.11E-07,0.271533152,5.29757E-05,0,3.14223E-05
62872,5.51E-08,0.263903343,8.47E-06,0,3.14223E-05
63011,0,0.247015586,1.79E-06,0,1.57112E-05
393571,1.92E-06,0.2988679,0.000159578,0,3.14223E-05
393759,1.04E-07,0.258013126,5.29E-06,0,3.14223E-05
393976,0,0.302518572,0.000153205,0,3.14223E-05
394302,0,0.247015586,1.79E-06,0,1.57112E-05
394437,0.000343572,0.324071811,0.000433899,0,0.000424201
394481,1.36E-06,0.276177624,3.5196E-05,0,4.71335E-05
395273,7.19E-07,0.302767524,0.000159877,0,4.71335E-05
395533,0,0.278909061,6.26311E-05,0,4.71335E-05
396285,5.90E-07,0.278227534,3.98964E-05,0,4.71335E-05
396290,0,0.302518572,0.000153205,0,3.14223E-05
396333,0,0.247015586,1.79E-06,0,1.57112E-05
396361,0,0.302518572,0.000153205,0,3.14223E-05
396497,0,0.247015586,1.79E-06,0,1.57112E-05
64,3.14213E-05,0.302407898,0.000151412,0,3.14223E-05
70,4.30719E-05,0.302508507,0.000155358,0,6.28447E-05
393689,5.35E-08,0.262803891,1.84605E-05,0,4.71335E-05
71,7.85436E-05,0.272977192,1.75165E-05,0,0.000125689
2165,1.32831E-05,0.272317322,1.57868E-05,0,4.71335E-05
4445,4.98E-07,0.277901971,3.87052E-05,0,4.71335E-05
5073,0,0.214440693,5.05E-08,0,1.57112E-05
7430,0.000220605,0.318914721,0.000561343,0,0.000282801
10782,0,0.241805458,1.67E-06,0,3.14223E-05
13979,0.000308005,0.249729276,2.98E-06,0,0.000251379
15329,0,0.214440693,5.05E-08,0,1.57112E-05
72,0.000129033,0.334906604,0.001175635,0,0.000361357
19516,1.98E-06,0.28792375,8.18987E-05,0,6.28447E-05
77,1.00E-07,0.33758705,0.00067586,0,6.28447E-05
5723,1.99E-09,0.334535191,0.000648399,0,6.28447E-05
81,0.000548134,0.328058881,0.000491513,0,0.000581313
2721,3.87206E-05,0.309781762,0.000272199,0,0.000157112
6559,3.26853E-05,0.250326432,1.64E-06,0,7.85558E-05
10952,0,0.247022296,1.42E-06,0,1.57112E-05
11426,0.000451877,0.272507364,3.62245E-05,0,0.001272604
11442,0,0.247022296,1.42E-06,0,1.57112E-05
11777,0,0.247376562,1.52E-06,0,3.14223E-05
13371,0,0.247022296,1.42E-06,0,1.57112E-05
17031,0,0.247022296,1.42E-06,0,1.57112E-05
17314,6.61E-08,0.302535827,0.000154153,0,4.71335E-05
18538,0,0.247022296,1.42E-06,0,1.57112E-05
19718,3.37E-09,0.247024214,1.85E-06,0,3.14223E-05
20197,6.94E-07,0.267253107,1.29679E-05,0,3.14223E-05
22753,1.19015E-05,0.27967256,6.72704E-05,0,7.85558E-05
26741,0,0.277888625,3.28462E-05,0,3.14223E-05
29901,5.85E-06,0.298915621,0.000159304,0,4.71335E-05
