ASN,Betweenness-C,Closeness-C,Eigenvector-C,tier,Degree-C
3561,0.00453323,0.367697376,0.006964524,0,0.006131658
3671,1.25E-07,0.267876972,5.42079E-05,0,6.4771E-05
46750,5.26E-08,0.260039862,3.01001E-05,0,4.31807E-05
34,2.90638E-05,0.302846233,0.000375429,0,0.000107952
2,2.23E-06,0.250605995,1.09359E-05,0,0.000129542
10466,5.24535E-05,0.306335443,0.000470904,0,0.000453397
35,2.1433E-05,0.300708971,0.000324017,0,6.4771E-05
5691,5.89E-07,0.231200052,2.76E-06,0,6.4771E-05
38,1.57E-08,0.262145978,2.21019E-05,0,6.4771E-05
1224,6.16E-07,0.277481892,0.000124042,0,0.000107952
39,0,0.217320108,2.59E-07,0,2.15903E-05
1803,0.000109544,0.277659881,6.1101E-05,0,0.000129542
42,0.000908334,0.370773295,0.035958015,0,0.003972623
27,3.67E-08,0.275757161,0.000180746,0,6.4771E-05
187,0,0.270486346,0.000152545,0,2.15903E-05
251,0.018225307,0.391912474,0.059170418,0,0.024828897
553,0.001554899,0.386787253,0.060453778,0,0.010816763
715,4.24757E-05,0.299815516,0.000553202,0,8.63614E-05
852,0.004491589,0.372143661,0.022534209,0,0.009758836
1103,0.001954448,0.375100219,0.087979946,0,0.019604033
1267,0.004401416,0.384814144,0.09591886,0,0.022043742
1273,0.007456826,0.390587184,0.031485481,0,0.009478161
1280,0.001158312,0.379026187,0.017692952,0,0.004663514
1764,0.003433044,0.383653894,0.079060699,0,0.016840469
1853,0.000964323,0.347024403,0.012206212,0,0.003238552
1916,0.004407537,0.343511281,0.012710134,0,0.013515556
2152,0.002365956,0.351107136,0.007059552,0,0.00248289
2497,0.004338156,0.387508889,0.019390632,0,0.006693007
2516,0.004718734,0.374315085,0.01620112,0,0.007340717
2603,0.002230268,0.370479687,0.038550033,0,0.007578211
2905,0.000101861,0.31787984,0.001879353,0,0.000971566
3216,0.017895643,0.37637126,0.043410533,0,0.017164324
3257,0.018596198,0.404321068,0.056527513,0,0.023749379
3267,0.007982848,0.3886763,0.079678109,0,0.020446057
3292,0.008383863,0.388614339,0.035782779,0,0.010298594
3303,0.006903247,0.40141962,0.039347951,0,0.011745148
3333,0.000533643,0.363935663,0.063560309,0,0.011226979
3491,0.012472639,0.404366957,0.032586027,0,0.011788328
3741,0.002748252,0.379150295,0.05665403,0,0.011939461
4181,0.002403426,0.370791104,0.024702031,0,0.00816115
4323,0.045666428,0.378666732,0.015283207,0,0.040892113
4589,0.003944626,0.394970452,0.077207843,0,0.016387072
4608,0.000160248,0.316379434,0.004532136,0,0.003540817
4637,0.002551373,0.378592447,0.016924678,0,0.005354406
4739,0.011092608,0.393577607,0.047111511,0,0.019949479
4777,2.10E-06,0.293143714,0.00099968,0,0.000561349
4826,0.011085873,0.366942895,0.024282334,0,0.016667746
4844,0.000364911,0.343712664,0.011915814,0,0.004555563
5413,0.000527458,0.370915818,0.04652718,0,0.006714597
5580,0.006635893,0.408547235,0.068877931,0,0.017401818
5650,0.002290114,0.361210977,0.010774484,0,0.002936287
5769,0.001309036,0.365480671,0.021005472,0,0.005138502
6067,0.000507338,0.36817965,0.048796461,0,0.009845197
6079,0.000969728,0.363076947,0.018562168,0,0.004188527
6461,0.023140355,0.389467223,0.032648837,0,0.028887881
6667,0.002412612,0.381357398,0.063096808,0,0.012759894
6720,0.00010112,0.330559461,0.00905676,0,0.002418119
6730,0.002893396,0.384775782,0.057933555,0,0.012025822
6762,0.012632229,0.399139967,0.025105839,0,0.00753503
6777,0.000123079,0.330663297,0.02791782,0,0.005138502
6830,0.013926676,0.386619366,0.02726025,0,0.013537146
6939,0.166024475,0.460920707,0.217348303,0,0.095450914
7473,0.003145012,0.38670652,0.025697343,0,0.006822549
7500,8.5442E-05,0.328925596,0.006129366,0,0.001014746
7631,9.15235E-05,0.304801327,0.001472938,0,0.000820433
7660,0.001027439,0.355748256,0.013875096,0,0.006628236
8218,0.004618675,0.37546815,0.041963159,0,0.011809919
8222,8.26E-06,0.33995376,0.008881926,0,0.001209059
8283,0.000327431,0.358374213,0.065050281,0,0.011550834
8359,0.018802074,0.409153549,0.102059449,0,0.030226483
8419,0.000422124,0.36466346,0.052726898,0,0.01062245
8422,0.001425986,0.385946054,0.077234413,0,0.014854157
8426,0.002931109,0.381335419,0.076194391,0,0.015113241
8447,0.004416653,0.382968696,0.074395751,0,0.015588229
8468,0.001957316,0.380549005,0.091494609,0,0.020208563
8492,0.006798073,0.363958541,0.059441587,0,0.022367597
8596,0.000739799,0.362041068,0.057040524,0,0.01127016
8607,0.000378286,0.359671057,0.0327023,0,0.005850983
8928,0.008881501,0.372964746,0.045156147,0,0.015760952
8943,0.000184013,0.346606301,0.020117711,0,0.003303323
9189,0.000669996,0.363884197,0.05780848,0,0.010406546
9266,7.84755E-05,0.316036191,0.004378754,0,0.003022648
9304,0.007874597,0.402977283,0.082990752,0,0.022864175
9505,0.003924441,0.3929832,0.034438383,0,0.007880476
10026,0.018461441,0.414310377,0.090461111,0,0.028110629
10474,0.000973225,0.348269069,0.017674337,0,0.003389684
11039,0.000140681,0.34610901,0.016919695,0,0.003476046
11058,0.000281957,0.281246015,0.000467735,0,0.000798843
11096,0.001218707,0.34665559,0.004820055,0,0.001619276
11164,0.001237473,0.357613286,0.016506756,0,0.003389684
11666,0.001791843,0.369009776,0.039668972,0,0.012112183
11686,0.000246161,0.345891894,0.007159481,0,0.001619276
12350,0.000369522,0.367834623,0.041662246,0,0.00749185
12637,0.00092315,0.376472214,0.0680149,0,0.01312693
12779,0.002562565,0.386126233,0.106649934,0,0.025627739
12859,0.001313498,0.374593598,0.100109998,0,0.020769912
12874,0.006752898,0.37967555,0.078515255,0,0.018049528
12989,0.014878684,0.425574728,0.092834577,0,0.023274392
13237,0.005694339,0.383564934,0.103702598,0,0.027203834
13618,0.000130987,0.351362833,0.015499727,0,0.003001058
13703,9.37399E-05,0.347008803,0.006181816,0,0.001338601
14361,0.000946663,0.381690524,0.024536122,0,0.005807803
14537,0.000825036,0.376111477,0.057002704,0,0.013105339
14840,0.002219981,0.340443517,0.01063418,0,0.011723557
15435,0.000678996,0.373081911,0.064329619,0,0.011334931
16559,0.000138465,0.35410009,0.015489247,0,0.0031306
16668,4.36951E-05,0.316671453,0.001151842,0,0.000107952
16700,9.10908E-05,0.349815716,0.006126464,0,0.00127383
16735,0.012059958,0.367618579,0.02628648,0,0.016710927
18786,7.48467E-05,0.341140597,0.006472611,0,0.001144288
19151,0.006802757,0.412800128,0.096562033,0,0.022713043
20080,0.001188843,0.35940034,0.054353574,0,0.009240668
20144,0.001172576,0.355456129,0.00975136,0,0.001770408
20485,0.031387352,0.409063209,0.08741157,0,0.037070622
20562,0.002030664,0.368305542,0.075020765,0,0.014767796
20640,0.00077409,0.369230401,0.06089667,0,0.010536088
20932,0.001376498,0.377100567,0.073581277,0,0.016020036
22652,0.000974743,0.343822377,0.00820678,0,0.004469201
23673,0.000343011,0.348096319,0.013788404,0,0.006002116
23815,3.15102E-05,0.300664074,0.001432792,0,0.001532914
24093,0.000505851,0.316877271,0.005123104,0,0.004836237
24130,0.001745118,0.30574699,0.001681047,0,0.003368094
24989,0.000867771,0.380427105,0.058526534,0,0.010104281
25091,0.006633829,0.390235066,0.105218452,0,0.030874193
25152,0.000292172,0.349527971,0.025231666,0,0.00250448
25160,0.000616797,0.372475854,0.076849327,0,0.015372325
25220,0.00101492,0.380959039,0.086639325,0,0.016991601
27678,9.20999E-05,0.276969168,0.000368939,0,0.000345446
28917,0.010192157,0.393929085,0.089987122,0,0.024181186
29140,0.000991467,0.378215283,0.083354288,0,0.016343891
29208,0.002858836,0.382598568,0.084119186,0,0.017099553
29222,5.8354E-05,0.344172395,0.011204893,0,0.002461299
29608,0.000351966,0.353063589,0.023894695,0,0.006412332
29636,0.000301997,0.360845143,0.04946961,0,0.008959993
29686,0.00042006,0.360625998,0.045290773,0,0.00686573
30132,0.000531313,0.36202126,0.066491823,0,0.012630352
30844,0.005362759,0.379585314,0.103396732,0,0.024634583
31019,0.001448895,0.371001978,0.091509385,0,0.021806248
31025,0.000422001,0.357064664,0.052725977,0,0.009499752
31133,0.015976586,0.38584317,0.095039005,0,0.02752769
31500,0.004626205,0.380833744,0.09429019,0,0.026145908
32978,0,0.270486346,0.000152545,0,2.15903E-05
33891,0.001535812,0.377804968,0.072059663,0,0.015480277
34288,0.002175929,0.393046563,0.104821836,0,0.025519788
36351,0.007314933,0.401339618,0.080351634,0,0.022389188
37100,0.002815237,0.381162819,0.084970169,0,0.017423408
37105,0.000362952,0.343654009,0.015351836,0,0.001964721
38809,0.00222612,0.321146272,0.005488155,0,0.006304381
39202,0.000168977,0.357994729,0.04947775,0,0.009434981
39326,0.001193869,0.367134863,0.035896945,0,0.006066887
39792,0.004397495,0.387288554,0.098742611,0,0.023425524
39912,0.001699478,0.374315085,0.060493922,0,0.012004232
40191,0.000259674,0.342845088,0.010781337,0,0.004447611
41692,0.000329468,0.35500115,0.037184571,0,0.006153248
41695,0.000215527,0.361758297,0.046390953,0,0.008700909
42708,0.003572536,0.395054673,0.105329139,0,0.024094825
43531,0.001402033,0.368200138,0.060427243,0,0.014228037
44953,0.000481363,0.360510913,0.050975764,0,0.008269102
45177,0.001005373,0.354335769,0.023473132,0,0.004274888
48166,0.008712976,0.393420483,0.092907902,0,0.028391303
50300,0.001079029,0.380677242,0.083913717,0,0.017272276
50763,0.000680274,0.357400806,0.066185541,0,0.013386014
51185,0.000478155,0.367951509,0.068047169,0,0.012889436
52306,3.49E-09,0.270796305,0.000188725,0,6.4771E-05
52720,0.001589286,0.331655377,0.010353658,0,0.010125872
53070,0.000143555,0.313454654,0.005411234,0,0.009542932
56730,0.000169317,0.349702145,0.044255963,0,0.008269102
58511,0.000512067,0.323072738,0.005718376,0,0.004922599
132132,0.000215487,0.343748377,0.00743296,0,0.001964721
393406,1.46451E-05,0.332212021,0.007731147,0,0.001209059
45,5.74E-09,0.267869226,5.42663E-05,0,6.4771E-05
93,2.491E-05,0.32058168,0.00113918,0,0.000215903
46,4.06E-07,0.280396406,0.000144561,0,8.63614E-05
47,2.75E-07,0.264974428,0.000130943,0,8.63614E-05
49,5.91707E-05,0.324965446,0.001090702,0,0.000345446
1257,0.002280879,0.372895684,0.016967685,0,0.003994214
3790,0.000352482,0.32930679,0.001091252,0,0.00060453
4725,0.001683185,0.357839842,0.007930311,0,0.00315219
11664,0.001095095,0.310921211,0.000409911,0,0.001532914
18881,0.007715159,0.330434472,0.00413302,0,0.010946305
19029,5.11E-08,0.313696673,0.000668234,0,8.63614E-05
19920,2.96E-08,0.301961705,0.000287614,0,4.31807E-05
20221,3.41E-06,0.311814999,0.000514534,0,0.000129542
21219,0.012717063,0.354761868,0.028289212,0,0.008873632
25934,0.000115114,0.3381815,0.001820097,0,0.000345446
27953,2.58E-06,0.302565309,0.000311506,0,0.000129542
53215,4.97E-08,0.302573215,0.000325004,0,6.4771E-05
262887,2.96E-08,0.301961705,0.000287614,0,4.31807E-05
50,0,0.268143714,6.81692E-05,0,6.4771E-05
10490,0.000213005,0.321003826,0.002232915,0,0.000863614
55,3.8099E-05,0.329173389,0.001110933,0,0.000172723
3549,0.090153865,0.432574038,0.066705905,0,0.076321869
46274,3.73E-08,0.248081157,5.56E-06,0,6.4771E-05
57,0.000382365,0.323167413,0.001294241,0,0.00064771
217,0,0.244239024,5.49E-06,0,2.15903E-05
1998,2.22E-08,0.246912067,5.75E-06,0,4.31807E-05
2698,9.96336E-05,0.315747495,0.000974024,0,0.000215903
3807,1.83329E-05,0.27320667,0.000116072,0,0.000107952
6263,2.55E-07,0.24426865,5.51E-06,0,4.31807E-05
7973,3.60E-06,0.314245782,0.000442294,0,6.4771E-05
8148,2.22242E-05,0.341623703,0.001900816,0,0.000129542
14763,1.50E-06,0.329548123,0.001210534,0,6.4771E-05
17234,0,0.31557539,0.000927547,0,4.31807E-05
18454,0,0.31557539,0.000927547,0,4.31807E-05
19782,0.000376155,0.311259702,0.000649791,0,0.000431807
20125,8.94E-06,0.308782059,0.000701136,0,6.4771E-05
21727,0,0.320169496,0.000992383,0,6.4771E-05
21951,0,0.31557539,0.000927547,0,4.31807E-05
26557,8.03E-06,0.321744144,0.00063134,0,8.63614E-05
30220,3.08E-08,0.247456885,1.30314E-05,0,4.31807E-05
32907,4.44E-08,0.244489137,9.47E-06,0,4.31807E-05
33189,0.0001209,0.244418176,6.17E-06,0,0.000215903
33455,4.44E-08,0.244489137,9.47E-06,0,4.31807E-05
33692,0,0.320169496,0.000992383,0,6.4771E-05
36784,1.83E-08,0.24464281,9.49E-06,0,4.31807E-05
40387,0.000162663,0.312199627,0.000628962,0,0.000367036
40497,0,0.31557539,0.000927547,0,4.31807E-05
59,1.28E-07,0.277536762,0.000211542,0,0.000129542
513,0.000122457,0.314043367,0.004013672,0,0.001057927
60,1.72E-07,0.280988376,0.00016696,0,0.000107952
2907,0.002569534,0.332216787,0.00408474,0,0.002590841
3662,9.05195E-05,0.328319381,0.004056533,0,0.00060453
22388,2.08E-06,0.284985602,0.000475261,0,0.000367036
45896,0.000972175,0.358968596,0.014538406,0,0.003303323
62,0.000100067,0.315896086,0.000602788,0,0.000518168
2567,6.72E-06,0.319592893,0.001260657,0,0.000194313
4230,0.006565411,0.366545057,0.00881381,0,0.005678261
7838,2.27E-06,0.325818115,0.000838306,0,0.000129542
13782,3.40E-07,0.294948865,0.000259434,0,8.63614E-05
16525,5.24E-06,0.286576085,0.000256905,0,0.000107952
16678,0,0.240062818,2.56E-06,0,2.15903E-05
17374,9.60E-06,0.334619303,0.001897598,0,0.000280674
20013,5.22624E-05,0.319445211,0.000832629,0,0.000172723
22578,7.41E-07,0.30125074,0.000344724,0,4.31807E-05
23165,1.11E-07,0.288114507,0.000205899,0,6.4771E-05
26512,2.10E-06,0.264152342,4.78174E-05,0,0.000107952
26940,5.38E-07,0.315773327,0.000874642,0,0.000107952
30059,2.90E-06,0.278409262,9.17178E-05,0,8.63614E-05
30175,6.54E-06,0.292582626,0.000213077,0,0.000129542
32382,5.14E-07,0.308658594,0.000353541,0,8.63614E-05
32418,2.87E-07,0.282214233,6.3444E-05,0,4.31807E-05
32457,6.08E-06,0.276544168,7.13793E-05,0,8.63614E-05
36111,3.30E-07,0.275522587,5.36798E-05,0,4.31807E-05
46784,9.14E-07,0.311766725,0.000582396,0,0.000107952
64,2.1433E-05,0.300708971,0.000324017,0,6.4771E-05
70,1.2718E-05,0.310783518,0.000498951,0,0.000129542
3527,5.39387E-05,0.260260502,1.74967E-05,0,0.000107952
71,0.000156173,0.321386938,0.000766852,0,0.000194313
7430,7.11529E-05,0.300802712,0.000472325,0,0.000302265
9218,2.79E-07,0.285910937,0.000290319,0,0.000129542
10782,0,0.243220677,3.25E-06,0,2.15903E-05
13979,9.2972E-05,0.250584302,6.70E-06,0,0.000215903
15329,0,0.243220677,3.25E-06,0,2.15903E-05
73,1.32E-07,0.262642472,4.08613E-05,0,6.4771E-05
74,9.32E-09,0.217799388,5.80E-07,0,4.31807E-05
818,1.80767E-05,0.261951757,4.10682E-05,0,6.4771E-05
77,6.76E-06,0.324710287,0.001064686,0,0.000129542
39710,1.14936E-05,0.301307572,0.000600394,0,0.000151132
80,4.32188E-05,0.258328453,2.46651E-05,0,6.4771E-05
1295,9.13E-06,0.282496523,0.000104762,0,6.4771E-05
14846,0,0.205295841,1.05E-07,0,2.15903E-05
81,0.000808095,0.324375998,0.000873564,0,0.000690891
6559,8.63958E-05,0.24655456,4.20E-06,0,0.000107952
10952,0,0.244928716,3.71E-06,0,2.15903E-05
11426,0.000596532,0.274082928,0.000100942,0,0.001057927
11442,0,0.244928716,3.71E-06,0,2.15903E-05
11540,1.28E-06,0.276174803,6.85419E-05,0,4.31807E-05
11777,0,0.245251648,4.13E-06,0,4.31807E-05
13371,0,0.244928716,3.71E-06,0,2.15903E-05
17031,0,0.244928716,3.71E-06,0,2.15903E-05
18538,0,0.245251648,4.13E-06,0,4.31807E-05
19718,1.46E-08,0.252403217,6.89E-06,0,4.31807E-05
20197,1.28E-06,0.276174803,6.85419E-05,0,4.31807E-05
22753,5.53E-06,0.271768723,0.000124152,0,8.63614E-05
22854,1.28E-06,0.276174803,6.85419E-05,0,4.31807E-05
26741,0,0.244928716,3.71E-06,0,2.15903E-05
27446,2.07648E-05,0.332634316,0.002218598,0,0.000259084
29710,0,0.244928716,3.71E-06,0,2.15903E-05
29901,1.53561E-05,0.299885399,0.000346301,0,6.4771E-05
32417,1.28E-06,0.276174803,6.85419E-05,0,4.31807E-05
32711,0,0.244928716,3.71E-06,0,2.15903E-05
33401,1.28E-06,0.276174803,6.85419E-05,0,4.31807E-05
36850,0,0.244928716,3.71E-06,0,2.15903E-05
40245,0,0.244928716,3.71E-06,0,2.15903E-05
46255,1.23E-07,0.263305402,3.67942E-05,0,4.31807E-05
46963,0,0.244928716,3.71E-06,0,2.15903E-05
53785,0,0.244928716,3.71E-06,0,2.15903E-05
54640,0,0.244928716,3.71E-06,0,2.15903E-05
86,3.23E-08,0.269634468,0.00012618,0,6.4771E-05
11889,2.30E-06,0.309935025,0.00076617,0,8.63614E-05
48918,0.000139672,0.328766832,0.002460387,0,0.000453397
88,6.97E-06,0.305426418,0.000427549,0,0.000107952
1668,0.000157592,0.367764527,0.0067091,0,0.000949975
3152,4.81E-09,0.267867677,5.40565E-05,0,4.31807E-05
3425,4.81E-09,0.267867677,5.40565E-05,0,4.31807E-05
100,7.83E-07,0.244707436,4.11E-06,0,0.000151132
54705,4.12E-06,0.277744796,5.78961E-05,0,6.4771E-05
101,0.000605889,0.347620835,0.005101766,0,0.001014746
3130,3.74E-06,0.326924299,0.002557251,0,0.000496578
3401,2.85E-07,0.329832082,0.002396951,0,0.000151132
3428,0,0.273130949,7.0867E-05,0,4.31807E-05
4193,4.72E-08,0.261021725,3.68189E-05,0,6.4771E-05
7774,4.31864E-05,0.260311697,3.67652E-05,0,6.4771E-05
10430,8.77939E-05,0.258939353,2.33232E-05,0,0.000280674
11649,7.05E-07,0.287724333,0.000224985,0,6.4771E-05
11956,0,0.257952951,2.16432E-05,0,2.15903E-05
13476,1.30E-08,0.260565044,3.06437E-05,0,4.31807E-05
14221,0,0.257952951,2.16432E-05,0,2.15903E-05
14954,0,0.257952951,2.16432E-05,0,2.15903E-05
15307,4.23E-08,0.261879184,3.90807E-05,0,8.63614E-05
17200,0,0.257952951,2.16432E-05,0,2.15903E-05
18856,7.02E-09,0.263122912,5.25169E-05,0,4.31807E-05
20388,6.84E-06,0.287826249,0.000459039,0,0.000410217
22335,0.000111892,0.287180218,0.000478467,0,0.000690891
25845,2.46E-07,0.28067507,0.000170841,0,6.4771E-05
40272,8.96E-07,0.281863879,9.45747E-05,0,6.4771E-05
46435,0.000251343,0.338641399,0.001920762,0,0.000367036
53952,1.12E-08,0.259191485,3.656E-05,0,4.31807E-05
103,3.66E-06,0.324776316,0.000824408,0,0.000129542
109,0.000412479,0.351493489,0.003562665,0,0.000539759
112,0.000950562,0.337555479,0.012083149,0,0.001317011
2852,0.000278751,0.349398772,0.025791721,0,0.003627178
6509,0.00027719,0.321677107,0.002045523,0,0.000777252
6881,8.32652E-05,0.334699098,0.008216927,0,0.002396528
130,4.43E-07,0.297887256,0.000343635,0,8.63614E-05
16713,0.00049764,0.336748048,0.003516193,0,0.000906794
132,4.66E-10,0.155046363,1.81E-11,0,4.31807E-05
246,2.15899E-05,0.183494707,2.13E-09,0,4.31807E-05
383,2.15899E-05,0.183494707,2.13E-09,0,4.31807E-05
137,0.000246174,0.345497132,0.006928546,0,0.000820433
2596,0,0.256781705,2.9393E-05,0,2.15903E-05
2597,8.48E-07,0.333402917,0.003461166,0,0.000259084
5392,9.36694E-05,0.349227533,0.013463299,0,0.002655612
5396,0.000342462,0.351123106,0.012630434,0,0.002763564
8978,1.11E-06,0.320410916,0.001903786,0,0.000215903
15605,7.45758E-05,0.338869338,0.01176021,0,0.002741974
16004,4.58E-07,0.325408368,0.005975003,0,0.000431807
20912,2.34333E-05,0.320087629,0.002755173,0,0.000885204
28929,9.80401E-05,0.350551746,0.031761181,0,0.004037394
29609,6.01E-10,0.257023945,4.5389E-05,0,4.31807E-05
31638,1.06633E-05,0.348806736,0.027210924,0,0.002072673
35110,0,0.256781705,2.9393E-05,0,2.15903E-05
42165,6.19E-09,0.281731863,0.000518837,0,6.4771E-05
47630,0,0.256781705,2.9393E-05,0,2.15903E-05
49605,8.91372E-05,0.338913971,0.01174689,0,0.002785154
49976,8.78E-09,0.282767294,0.00043631,0,4.31807E-05
50112,4.18E-08,0.283246291,0.000503315,0,0.000107952
51708,5.73E-08,0.256793094,2.97472E-05,0,4.31807E-05
197440,1.30E-06,0.33067274,0.015910604,0,0.001057927
199342,1.56E-08,0.28003023,0.000362478,0,4.31807E-05
149,0,0.180748563,1.17E-09,0,4.31807E-05
1554,0.000733942,0.180760555,1.17E-09,0,0.000388626
154,0,0.153114556,5.05E-12,0,2.15903E-05
27067,5.96794E-05,0.18079654,1.19E-09,0,0.000107952
156,3.62E-06,0.323682335,0.000721687,0,8.63614E-05
159,0,0.245299707,8.17E-06,0,4.31807E-05
3112,2.90416E-05,0.263837859,3.40649E-05,0,0.000842023
160,4.15E-06,0.329252948,0.001141258,0,0.000151132
173,4.31807E-05,0.279467577,6.56826E-05,0,6.4771E-05
701,0.038067114,0.38419171,0.012619307,0,0.034155925
2511,0,0.21842593,2.79E-07,0,2.15903E-05
174,0.118885864,0.427732373,0.080655962,0,0.094220265
20,6.07E-06,0.308998359,0.000407901,0,6.4771E-05
72,0.000223628,0.326832022,0.001298026,0,0.000345446
91,4.54E-06,0.328003173,0.001001969,0,8.63614E-05
111,8.57E-07,0.323650669,0.000724184,0,8.63614E-05
209,0.045914325,0.391783186,0.014352309,0,0.034134335
210,9.78179E-05,0.318408678,0.000822342,0,0.000259084
239,7.60E-06,0.310502252,0.000513178,0,8.63614E-05
286,0.007434885,0.410841161,0.061392322,0,0.013040568
545,0,0.299590559,0.000342167,0,2.15903E-05
549,0.000488804,0.343924498,0.003084283,0,0.001165879
557,6.85881E-05,0.30003498,0.000348907,0,0.000151132
558,0.000348115,0.352349146,0.006450681,0,0.000906794
559,2.76449E-05,0.357180314,0.02148828,0,0.001489734
577,0.004097668,0.373024822,0.011011947,0,0.005332815
579,0,0.327956723,0.00100107,0,6.4771E-05
607,1.61E-06,0.299635136,0.000343601,0,4.31807E-05
680,0.000840376,0.368065544,0.030297672,0,0.005203273
714,0.000820968,0.381961224,0.024447805,0,0.002461299
766,0.000412221,0.341832969,0.003778442,0,0.000582939
773,4.15353E-05,0.310128023,0.000439598,0,0.000107952
812,0.002030034,0.352665723,0.007907108,0,0.002785154
855,0.000766795,0.358540664,0.016011553,0,0.001684047
1239,0.015021942,0.384048357,0.013060345,0,0.015070061
1246,2.98147E-05,0.332775319,0.001074042,0,0.000151132
1277,8.49187E-05,0.329907261,0.001077229,0,0.000151132
1286,0,0.327956723,0.00100107,0,6.4771E-05
1289,2.15576E-05,0.299801931,0.000342452,0,4.31807E-05
1299,0.026467205,0.418272617,0.057061233,0,0.021050586
1311,2.46E-06,0.315831464,0.000731614,0,6.4771E-05
1351,3.11352E-05,0.328598895,0.001344307,0,0.000237494
1403,8.95E-07,0.329717032,0.001902744,0,0.000151132
1406,0,0.30930582,0.000480673,0,4.31807E-05
1408,6.1372E-05,0.354992987,0.016758979,0,0.001036337
1419,0,0.301252699,0.000351922,0,4.31807E-05
1421,0.000141903,0.339652113,0.002320285,0,0.000410217
1422,0,0.315461474,0.000614477,0,6.4771E-05
1434,0,0.301788565,0.000369874,0,4.31807E-05
1435,4.18E-06,0.308139071,0.000408667,0,6.4771E-05
1547,0.000196721,0.367703214,0.029711825,0,0.002266986
1613,0,0.301529227,0.000369533,0,4.31807E-05
1622,0,0.299590559,0.000342167,0,2.15903E-05
1629,5.67E-06,0.302502074,0.000376327,0,6.4771E-05
1636,0,0.299590559,0.000342167,0,2.15903E-05
1680,0.002381732,0.352161616,0.027976173,0,0.004037394
1742,0.000130594,0.328305418,0.000843195,0,0.000151132
1782,0,0.299590559,0.000342167,0,2.15903E-05
1798,3.04E-06,0.3369808,0.005983083,0,0.000496578
1827,0,0.299590559,0.000342167,0,2.15903E-05
1828,4.77624E-05,0.340360959,0.003870017,0,0.000474988
1836,0.000684161,0.362877826,0.022305781,0,0.004037394
1886,1.96724E-05,0.300873056,0.000350118,0,8.63614E-05
1955,0.000388025,0.343955146,0.003721683,0,0.000388626
1968,1.87857E-05,0.309219091,0.000406424,0,0.000107952
1996,1.53E-05,0.309823071,0.000453459,0,8.63614E-05
2033,2.62E-07,0.329904911,0.001330587,0,6.4771E-05
2044,2.827E-05,0.347297622,0.00362406,0,0.000410217
2107,0.000161764,0.329482483,0.001102733,0,0.000237494
2108,0,0.302476392,0.00037842,0,4.31807E-05
2116,0.000975163,0.338097567,0.005802114,0,0.001424963
2119,0.00222114,0.368510665,0.026778737,0,0.003562407
2134,0.000122127,0.357964294,0.015826611,0,0.001187469
2149,0,0.299590559,0.000342167,0,2.15903E-05
2276,0,0.299590559,0.000342167,0,2.15903E-05
2549,1.13072E-05,0.300918015,0.00036317,0,6.4771E-05
