ASN,Betweenness-C,Closeness-C,Eigenvector-C,tier,Degree-C
6661,0.000836836,0.374630859,0.037068459,0,0.007334529
6663,0.002536512,0.360437295,0.035344623,0,0.008134659
6667,0.00160595,0.379437329,0.035582662,0,0.009809006
6720,0.000140773,0.33686391,0.009553307,0,0.002741187
6762,0.010702954,0.394054931,0.01931892,0,0.008016121
6830,0.011526381,0.378178619,0.019649018,0,0.013216969
6894,0.000212698,0.36678605,0.026302225,0,0.0048156
6908,0.000391399,0.342855256,0.0058676,0,0.001452088
7473,0.001661682,0.369070665,0.013919739,0,0.005319385
7500,6.13568E-05,0.347133496,0.008350429,0,0.001140927
7660,0.000371101,0.346785672,0.010702884,0,0.004785965
7713,0.017416217,0.41889753,0.084583524,0,0.043503386
7922,0.002079421,0.367551112,0.006940412,0,0.003126435
8218,0.004714866,0.387429175,0.064168224,0,0.024255805
8220,0.020237223,0.401295056,0.04428091,0,0.029071404
8222,0.00021466,0.359144511,0.028067639,0,0.0048156
8283,0.000930471,0.376331315,0.051317995,0,0.01385411
8426,0.00184781,0.385838836,0.050969761,0,0.012742817
8447,0.003831434,0.389497438,0.065414272,0,0.019618012
8455,0.00166128,0.37627886,0.037919244,0,0.010549867
8468,0.001194611,0.384176192,0.0606539,0,0.015854436
8492,0.003614855,0.377524935,0.066984656,0,0.025693076
8607,0.00024725,0.350583102,0.009329754,0,0.00192624
8732,0.003549236,0.373368666,0.050347637,0,0.014476433
8758,0.000310671,0.367661239,0.033455587,0,0.006326957
8896,0.000483693,0.367557117,0.026006992,0,0.004948955
9002,0.016751055,0.407724466,0.073795255,0,0.034450059
9266,1.44E-07,0.329127937,0.002484382,0,0.000370431
9304,0.005383637,0.40019331,0.058667284,0,0.020566315
9902,0.000723094,0.36684985,0.014914202,0,0.005126761
10886,0.000289407,0.347804353,0.001322062,0,0.000503786
11039,0.000224585,0.346798146,0.01172791,0,0.003393146
11096,0.000831134,0.342455118,0.003305128,0,0.001348368
11164,0.000688214,0.342323104,0.004052747,0,0.002089229
11404,0.001627863,0.345495034,0.007079971,0,0.003882114
11686,0.000344283,0.353534348,0.00590663,0,0.002207767
11708,6.31726E-05,0.33671265,0.006244194,0,0.001318733
12307,0.000128185,0.332044299,0.007441704,0,0.001437271
12350,0.000142329,0.355166008,0.023396497,0,0.005734268
12389,0.019378122,0.370700546,0.020527436,0,0.017350976
12552,0.005495528,0.387943621,0.068210494,0,0.020773756
12637,0.001315007,0.377825052,0.05315548,0,0.015513639
12779,0.001827712,0.391899425,0.081738128,0,0.026226496
12859,0.000708841,0.37449158,0.06201866,0,0.015824801
12956,0.004928134,0.374146945,0.009421567,0,0.003704307
13004,4.15083E-05,0.330058295,0.004464787,0,0.000755679
13030,0.002940974,0.38626946,0.05115904,0,0.0166842
13101,0.0007109,0.387349124,0.050307521,0,0.011616708
13237,0.004389287,0.389046134,0.084182317,0,0.031101365
13760,0.001514635,0.359615282,0.011465325,0,0.003526501
13786,0.002774429,0.366284402,0.03558158,0,0.021781327
14061,0.00262886,0.39345304,0.067199785,0,0.019988443
14361,0.0005902,0.369482859,0.015899365,0,0.004682245
14537,0.000953281,0.380766735,0.047629058,0,0.014757961
14840,0.011623921,0.401237797,0.086758358,0,0.042762524
14907,0.001490613,0.385103481,0.055183656,0,0.014476433
15008,3.14125E-05,0.338533385,0.003690421,0,0.001259465
15435,0.000545386,0.378365196,0.049321596,0,0.012683548
15547,0.001544905,0.392482873,0.084607208,0,0.028241639
15605,0.000686949,0.377360284,0.053513447,0,0.015572908
15704,0.001358896,0.381792056,0.044244651,0,0.010994384
16265,0.001394595,0.381457575,0.049933712,0,0.014017099
16347,0.000668182,0.37462462,0.044344057,0,0.008979241
16668,2.96607E-05,0.327197184,0.000733955,0,8.89034E-05
16735,0.012598945,0.378685774,0.02660003,0,0.018684526
17639,0.002132473,0.384866301,0.033983774,0,0.009423758
18106,0.004007747,0.402948271,0.081676841,0,0.030419772
19151,0.001383832,0.370356753,0.014921677,0,0.006356591
19281,0,0.300423778,0.000311363,0,2.96345E-05
19653,0.000548446,0.365405856,0.016390731,0,0.007141905
20080,0.000372424,0.342646372,0.008851824,0,0.002370757
20485,0.014637451,0.392517114,0.051496632,0,0.021262724
20562,0.002097379,0.379422397,0.071411531,0,0.023233416
20612,1.18E-06,0.332413915,0.006731568,0,0.001200196
20764,0.005233644,0.399963257,0.084805505,0,0.031708871
20811,0.001061367,0.382425939,0.055732292,0,0.016373039
20932,0.001206167,0.392008689,0.0719202,0,0.021988769
21232,9.5002E-05,0.330363655,0.00526808,0,0.000889034
21320,0.000794972,0.351057245,0.008470451,0,0.002000326
21556,3.26E-08,0.282351218,0.000168778,0,4.44517E-05
22356,0.003479191,0.393622854,0.056662304,0,0.018314096
22652,0.002084935,0.365974546,0.014787013,0,0.007912401
23106,0.00707845,0.390638204,0.05666812,0,0.028686156
23367,0.000155626,0.342778636,0.007700017,0,0.003526501
23473,0.000224807,0.353410311,0.010593011,0,0.003111618
23673,0.000675092,0.3678456,0.018017517,0,0.00764569
24441,0.000369051,0.355190308,0.01185611,0,0.005245299
24482,0.017948767,0.427559599,0.104490981,0,0.061372964
24516,0.004756616,0.389600868,0.068434826,0,0.028063833
24875,0.000511392,0.377617878,0.043867131,0,0.010134985
24961,0.000702356,0.377757379,0.037607795,0,0.007186356
25091,0.005049827,0.39905276,0.086599894,0,0.034183348
25152,0.001098448,0.349007623,0.019406837,0,0.003882114
25160,0.000183221,0.371930385,0.034297562,0,0.006119516
25220,0.000295011,0.368118472,0.038844054,0,0.007304894
26073,4.08551E-05,0.327772435,0.002530232,0,0.001155744
27446,0.000299706,0.356705303,0.011055226,0,0.004045104
28186,0.011466506,0.403874234,0.093295595,0,0.04396272
28329,0.011003285,0.400368993,0.078582166,0,0.038895227
28716,0.00149263,0.373079708,0.037829045,0,0.007912401
28792,5.64324E-05,0.355074446,0.025786907,0,0.004548889
28917,0.005780285,0.381738068,0.054784773,0,0.018891968
29140,0.000337773,0.372747959,0.039371072,0,0.007319711
29208,0.001098035,0.369958832,0.034753861,0,0.006534398
29222,0.000102279,0.355192177,0.011736913,0,0.003467232
29467,0.001156023,0.375863932,0.072097127,0,0.02315933
29504,1.59185E-05,0.337813216,0.007666404,0,0.001422454
29608,0.000149213,0.353806795,0.013045324,0,0.002207767
29680,0.000284322,0.348387863,0.007858306,0,0.002474477
29686,0.000120211,0.350424732,0.012095347,0,0.002044778
29691,0.000164983,0.335764499,0.008493003,0,0.00165953
30132,0.000406622,0.369343337,0.050133444,0,0.013172517
31019,0.000811174,0.374022534,0.073909372,0,0.023085244
31133,0.011724898,0.38710473,0.044758105,0,0.01641749
31424,0.00018217,0.360593286,0.033144022,0,0.006534398
31742,0.000126116,0.359684279,0.025561086,0,0.004371083
32097,0.000363055,0.351550983,0.009721412,0,0.003037532
32354,0.000326482,0.354375279,0.013713936,0,0.00614915
33891,0.005111687,0.397970315,0.056097683,0,0.019380936
34019,0.000515032,0.370938931,0.039963226,0,0.00807539
34177,0.000481622,0.382200702,0.041707115,0,0.007942035
34224,0.006914812,0.399040963,0.088579197,0,0.035931781
34288,0.001395042,0.389918248,0.081822144,0,0.026211679
34854,5.46E-06,0.332047567,0.005842421,0,0.001215013
34927,3.23283E-05,0.330838162,0.004764261,0,0.000977937
35266,0.000163589,0.355690125,0.024441094,0,0.0043859
35280,0.001037238,0.374541459,0.04357716,0,0.012342752
35369,0.00027323,0.339603178,0.01239562,0,0.004548889
36351,0.020526057,0.426327991,0.086577009,0,0.041280801
37100,0.004302085,0.40001304,0.083827718,0,0.030390138
37239,0.000365939,0.355411027,0.03994002,0,0.01412082
37271,0.000286713,0.37065372,0.015781793,0,0.003674673
37468,0.009374129,0.411152267,0.087761528,0,0.034287069
37474,6.59E-07,0.324000595,0.000988119,0,0.000118538
37497,0.001683427,0.390588467,0.077414816,0,0.025263376
37640,0.000984367,0.372264787,0.065470958,0,0.021885048
37680,0.000808843,0.362918231,0.040369589,0,0.014417164
37721,0.001760182,0.376926127,0.061650433,0,0.019558743
38001,0.001991246,0.372850924,0.026382625,0,0.01395783
38880,0.006839608,0.408353553,0.085122055,0,0.033353584
39120,0.014376276,0.42216245,0.105597044,0,0.056127665
39122,0.001423253,0.392978799,0.081860791,0,0.026834003
39351,0.001783376,0.38768066,0.084640723,0,0.029471469
39533,0.00176463,0.364252136,0.039397533,0,0.008208745
40630,2.52009E-05,0.330454241,0.00170733,0,0.000651958
40805,0.000174627,0.350219247,0.013091996,0,0.001615078
41095,0.002409218,0.378821812,0.02285152,0,0.007956852
41695,0.000212742,0.364553174,0.039020499,0,0.010209071
41811,0.000312081,0.370368948,0.04026536,0,0.010609136
42275,1.58E-06,0.333638188,0.008270195,0,0.001333551
42473,0.004086834,0.383342611,0.053082091,0,0.025841248
42541,0.00056983,0.381558936,0.051723289,0,0.013720754
42708,0.0005259,0.354529791,0.017317653,0,0.003719125
43376,0.000527545,0.372593619,0.04832863,0,0.011868601
45352,0.003667567,0.401854189,0.080720537,0,0.027856391
46450,0.000245054,0.337994241,0.00670049,0,0.001955874
47147,0.001631652,0.382144435,0.070312383,0,0.021588703
47692,0.001348026,0.382315453,0.061002712,0,0.019899539
47950,0.000156033,0.361363661,0.029230644,0,0.004889686
48362,0.000322904,0.361158679,0.037827041,0,0.007141905
48821,3.34E-06,0.331848377,0.006334884,0,0.001037206
48858,0.000894541,0.357290713,0.030444327,0,0.005926892
49420,6.48282E-05,0.334180061,0.004394865,0,0.001540992
49605,0.003435537,0.394817974,0.090707857,0,0.036761546
49697,0.000194405,0.358608267,0.030830719,0,0.005689816
50300,0.000581449,0.377299104,0.03745907,0,0.006860377
50304,0.001099614,0.372162146,0.059845914,0,0.016639749
50673,0.003092955,0.384036282,0.047754094,0,0.012950259
50763,0.000323277,0.365229862,0.052561776,0,0.013365141
50877,0.000415514,0.367073323,0.043525947,0,0.01369112
51088,0.000174591,0.349513708,0.030506645,0,0.006697388
51185,0.015050851,0.420136209,0.111880217,0,0.063728904
51873,1.91E-06,0.333478276,0.007223004,0,0.001333551
51907,0.001372753,0.368056237,0.051888219,0,0.017054631
52304,2.75E-07,0.275206949,0.00014239,0,8.89034E-05
52306,1.96E-07,0.272050791,8.73808E-05,0,4.44517E-05
52320,0.006298471,0.403961261,0.065739525,0,0.022699996
52873,0.005188682,0.383053233,0.068701506,0,0.032346012
53070,0.000430937,0.346660982,0.026845597,0,0.01973655
53767,7.13593E-05,0.33728479,0.002117876,0,0.000592689
53828,0.000917387,0.356048536,0.017290842,0,0.008045756
54540,0.000284974,0.33445663,0.003987909,0,0.000651958
55222,3.21048E-05,0.334758563,0.002041105,0,0.000844582
55720,0.000104406,0.350650498,0.007133316,0,0.001748433
56665,0.001738469,0.397003459,0.049005728,0,0.010653588
57111,0.000703132,0.376833524,0.06960298,0,0.02289262
57199,0.000105145,0.3428779,0.01522991,0,0.003200522
57695,0.004145574,0.38481144,0.079652673,0,0.035472447
58057,0.000435667,0.367613175,0.032292399,0,0.006564033
58299,0.000127571,0.346484788,0.014645049,0,0.003200522
58308,2.58E-06,0.335569168,0.009896778,0,0.001570626
58453,0.001701104,0.379017539,0.028299575,0,0.006860377
58511,0.008427857,0.404501184,0.088609871,0,0.04053994
59414,9.11509E-05,0.333618397,0.007420866,0,0.001437271
59605,0.004237731,0.404989079,0.07368596,0,0.023070426
59689,2.58301E-05,0.342069783,0.013564776,0,0.002148498
59891,1.46E-06,0.332282984,0.007443643,0,0.001333551
60501,0.012939997,0.406234764,0.112933046,0,0.066677533
61292,7.03E-06,0.332626899,0.00392555,0,0.000770496
61955,0.006671122,0.390751291,0.075836075,0,0.030701299
63927,0.002477409,0.391649257,0.070175999,0,0.023885374
63956,0.00204307,0.370951164,0.017706338,0,0.011794515
64271,0.002918668,0.376341808,0.073147504,0,0.032612722
64463,2.79E-06,0.339500677,0.00669244,0,0.001052023
64475,0.000160338,0.361745236,0.029117329,0,0.005334203
131477,0.000196781,0.344496851,0.009324364,0,0.001955874
137490,9.0659E-05,0.331049131,0.005217579,0,0.00122983
137831,0.000324147,0.346823097,0.005421261,0,0.001629895
196621,8.76E-07,0.332029597,0.006687291,0,0.001200196
197595,0.000847702,0.369776399,0.042752148,0,0.010935115
198290,1.31441E-05,0.344519712,0.011450116,0,0.001941057
198385,0.000357826,0.368303291,0.033054205,0,0.006430678
198507,6.65235E-05,0.351682881,0.016842947,0,0.002904177
202032,6.26625E-05,0.342251928,0.015161849,0,0.004504438
202194,1.13773E-05,0.330206866,0.005727127,0,0.000933485
204355,6.56E-06,0.343279027,0.008256892,0,0.001407637
205206,6.84605E-05,0.345510953,0.021241304,0,0.005778719
205593,1.21395E-05,0.331944677,0.006394785,0,0.001555809
206313,0.000192029,0.360743627,0.030654604,0,0.005763902
206356,0.000140191,0.35464157,0.026587427,0,0.004711879
206499,9.60854E-05,0.334014669,0.010186002,0,0.003674673
207044,0.000280551,0.360237208,0.023465675,0,0.004267362
209152,4.48E-06,0.331242484,0.005078784,0,0.001037206
209263,4.05E-06,0.330622603,0.00422466,0,0.000770496
210025,3.52203E-05,0.332772869,0.006891995,0,0.001837336
267613,0.01057657,0.401576818,0.086135662,0,0.042362459
327960,2.95575E-05,0.332494162,0.007454667,0,0.004948955
327983,3.98553E-05,0.332587559,0.008128371,0,0.005363837
328137,3.05675E-05,0.332723651,0.007886607,0,0.005037858
328145,0.00042473,0.36517848,0.039974733,0,0.013187334
328320,5.87902E-05,0.332672809,0.007720253,0,0.004963772
328474,1.11E-07,0.328498348,0.003504528,0,0.000488969
393950,6.03671E-05,0.347449817,0.006388535,0,0.001274282
46,2.85366E-05,0.329875995,0.001244163,0,0.000133355
11094,0,0.249635657,4.06E-06,0,2.96345E-05
47,3.37E-07,0.270308482,6.56984E-05,0,5.92689E-05
51,0,0.176027188,2.03E-10,0,1.48172E-05
367,0.00195516,0.213631601,7.44E-08,0,0.000311162
55,1.72203E-05,0.319872788,0.000335839,0,8.89034E-05
46274,9.28E-09,0.243191334,1.62E-06,0,2.96345E-05
57,0.000255673,0.332679368,0.000924262,0,0.000474151
217,0,0.249632887,2.52E-06,0,1.48172E-05
675,0,0.249632887,2.52E-06,0,1.48172E-05
1998,2.96503E-05,0.251463383,2.82E-06,0,5.92689E-05
6263,1.01E-07,0.249679988,2.54E-06,0,4.44517E-05
7896,3.4609E-05,0.322229331,0.000557397,0,0.000177807
7973,1.12E-06,0.305692699,0.000195954,0,4.44517E-05
8148,1.07E-06,0.33277451,0.000639279,0,4.44517E-05
14763,1.39E-06,0.320926893,0.000496974,0,4.44517E-05
17234,2.15E-08,0.259411444,5.33E-06,0,2.96345E-05
18454,0,0.320827728,0.000495872,0,2.96345E-05
20125,6.68E-07,0.302787897,0.000174518,0,2.96345E-05
21727,6.68E-07,0.33431746,0.000667868,0,4.44517E-05
21951,0,0.320827728,0.000495872,0,2.96345E-05
26557,2.43E-06,0.334325741,0.000668118,0,5.92689E-05
30220,1.82E-08,0.253501711,5.01E-06,0,2.96345E-05
32907,2.84E-08,0.25446134,3.62E-06,0,2.96345E-05
33189,0.000136042,0.262468304,1.84486E-05,0,0.000177807
33455,1.54E-08,0.249654126,2.92E-06,0,2.96345E-05
33692,1.39E-06,0.320926893,0.000496974,0,4.44517E-05
40387,0.000166927,0.304430982,0.00026217,0,0.0004297
40497,0,0.320827728,0.000495872,0,2.96345E-05
59,3.31E-08,0.275768088,6.30941E-05,0,7.40861E-05
62,0.001147611,0.34923518,0.001239559,0,0.001540992
19,0,0.307818964,0.000264241,0,4.44517E-05
125,3.64758E-05,0.295275263,0.000201698,0,0.000118538
2567,4.49E-06,0.280999271,5.81024E-05,0,5.92689E-05
2723,2.58E-07,0.296455571,0.000192506,0,4.44517E-05
3828,0,0.25884036,3.38E-06,0,1.48172E-05
4891,0,0.25884036,3.38E-06,0,1.48172E-05
6977,0,0.25884036,3.38E-06,0,1.48172E-05
7838,4.22E-06,0.31483071,0.00027985,0,0.000103721
10511,4.02E-07,0.273796822,2.80357E-05,0,5.92689E-05
10723,2.55E-06,0.278990839,6.67162E-05,0,7.40861E-05
11189,1.34E-06,0.276798458,5.5125E-05,0,4.44517E-05
11690,9.57E-07,0.290124279,0.000114479,0,5.92689E-05
13782,4.22E-06,0.285160772,8.64174E-05,0,7.40861E-05
15003,1.12E-08,0.284742087,9.26297E-05,0,4.44517E-05
16477,0.000239836,0.342668989,0.001554448,0,0.000548237
16525,6.22E-07,0.273548235,4.13882E-05,0,4.44517E-05
16636,0,0.25884036,3.38E-06,0,1.48172E-05
16678,0,0.25884036,3.38E-06,0,1.48172E-05
16991,4.98E-08,0.261556885,1.3712E-05,0,2.96345E-05
17121,0,0.25884036,3.38E-06,0,1.48172E-05
17374,6.27E-06,0.336759694,0.000724613,0,0.000148172
17466,2.29501E-05,0.310200123,0.000379944,0,0.000118538
18594,3.78E-06,0.306005949,0.000199196,0,5.92689E-05
18676,8.01844E-05,0.346917585,0.012091337,0,0.001007572
18996,0,0.25884036,3.38E-06,0,1.48172E-05
19137,7.46E-06,0.30892504,0.000329616,0,7.40861E-05
19311,5.88E-08,0.259776902,5.37E-06,0,2.96345E-05
20333,8.05E-07,0.305738399,0.000190864,0,4.44517E-05
20339,2.74E-06,0.26088654,5.98E-06,0,4.44517E-05
20416,4.98E-08,0.261556885,1.3712E-05,0,2.96345E-05
22717,3.78E-06,0.310631306,0.000450553,0,0.000148172
23010,4.47E-07,0.273752398,5.18809E-05,0,4.44517E-05
23165,0,0.307818964,0.000264241,0,4.44517E-05
23530,0,0.25884036,3.38E-06,0,1.48172E-05
25836,0,0.305660856,0.000196815,0,4.44517E-05
25907,0,0.283567227,9.22453E-05,0,2.96345E-05
25945,0,0.25884036,3.38E-06,0,1.48172E-05
25955,1.82E-06,0.32213551,0.000409638,0,7.40861E-05
26512,0.00013866,0.325163572,0.00049774,0,0.000177807
26513,0,0.25884036,3.38E-06,0,1.48172E-05
26646,1.30619E-05,0.326831158,0.000452801,0,0.000133355
26705,0,0.305660856,0.000196815,0,4.44517E-05
26940,3.76061E-05,0.322896881,0.000510466,0,0.000148172
27383,1.67E-06,0.271533064,2.31219E-05,0,4.44517E-05
30023,1.17E-08,0.259108674,3.83E-06,0,2.96345E-05
30059,3.02184E-05,0.302953719,0.00018571,0,5.92689E-05
30175,0.000110467,0.32037692,0.0003999,0,0.000148172
30347,0,0.25884036,3.38E-06,0,1.48172E-05
30423,0,0.302763447,0.000175378,0,2.96345E-05
32076,1.12E-07,0.276988176,4.44703E-05,0,4.44517E-05
32382,1.60E-06,0.30365981,0.000163822,0,5.92689E-05
32418,3.41E-06,0.286832051,9.23681E-05,0,7.40861E-05
32457,9.85E-08,0.259307785,4.53E-06,0,2.96345E-05
33016,0,0.285879487,9.31246E-05,0,2.96345E-05
33365,1.25E-06,0.262407073,1.40718E-05,0,4.44517E-05
35934,1.72E-06,0.266857254,1.20699E-05,0,5.92689E-05
36328,0,0.25884036,3.38E-06,0,1.48172E-05
36607,0,0.25884036,3.38E-06,0,1.48172E-05
40062,7.32E-08,0.2624877,4.51E-06,0,2.96345E-05
40666,0,0.25884036,3.38E-06,0,1.48172E-05
46202,1.54E-06,0.273870152,3.65336E-05,0,5.92689E-05
46282,1.20E-06,0.305800739,0.000192508,0,5.92689E-05
46606,7.93E-06,0.301703674,0.000231516,0,0.000133355
46784,2.70E-06,0.306857449,0.000212344,0,7.40861E-05
47523,1.21935E-05,0.328531929,0.002491444,0,0.000237076
53305,1.12E-07,0.271344197,2.30339E-05,0,2.96345E-05
53396,7.60E-07,0.259549119,3.70E-06,0,2.96345E-05
53559,3.49E-07,0.300401045,0.000153863,0,4.44517E-05
54426,2.21E-08,0.262107454,4.07E-06,0,2.96345E-05
54554,0,0.25884036,3.38E-06,0,1.48172E-05
54963,1.62777E-05,0.308515501,0.000332813,0,7.40861E-05
62529,0,0.25884036,3.38E-06,0,1.48172E-05
62659,4.50E-07,0.272441759,4.93895E-05,0,2.96345E-05
62872,4.98E-08,0.261556885,1.3712E-05,0,2.96345E-05
63011,0,0.25884036,3.38E-06,0,1.48172E-05
63474,7.27569E-05,0.312290037,0.000298812,0,0.000177807
393463,0,0.25884036,3.38E-06,0,1.48172E-05
393520,0,0.25884036,3.38E-06,0,1.48172E-05
393571,0,0.299880473,0.000146789,0,2.96345E-05
393587,1.21E-06,0.273855705,3.46744E-05,0,4.44517E-05
393759,2.49E-07,0.276574993,7.302E-05,0,4.44517E-05
393793,0,0.25884036,3.38E-06,0,1.48172E-05
393924,3.99E-07,0.264323789,1.02348E-05,0,2.96345E-05
394302,0,0.25884036,3.38E-06,0,1.48172E-05
394481,4.07E-07,0.26884299,1.91887E-05,0,2.96345E-05
395273,5.84E-07,0.302950999,0.000185708,0,4.44517E-05
395533,1.34E-06,0.276798458,5.5125E-05,0,4.44517E-05
396285,5.18E-07,0.274351105,3.51484E-05,0,4.44517E-05
396290,0,0.302763447,0.000175378,0,2.96345E-05
396333,0,0.25884036,3.38E-06,0,1.48172E-05
396361,0,0.302763447,0.000175378,0,2.96345E-05
396497,0,0.25884036,3.38E-06,0,1.48172E-05
396838,0,0.302763447,0.000175378,0,2.96345E-05
