ASN,Betweenness-C,Closeness-C,Eigenvector-C,tier,Degree-C
3252,0.006162164,0.38481292,0.08786448,0,0.030675824
3257,0.018111655,0.403378745,0.043641522,0,0.025542535
3292,0.006317372,0.383806405,0.02450326,0,0.007611428
3303,0.004660094,0.393680924,0.029677522,0,0.00800085
3491,0.011403073,0.401889437,0.025837072,0,0.011470245
3741,0.001702438,0.379852884,0.051989462,0,0.01263851
4181,0.001638205,0.366625133,0.018034149,0,0.006814883
4558,7.59E-07,0.276135453,0.000472163,0,0.000371721
4589,0.002082701,0.377598353,0.055003607,0,0.013027932
4608,0.000174175,0.3215422,0.005920677,0,0.004301342
4637,0.006502751,0.395107145,0.040788178,0,0.012178284
4657,0.002390822,0.372143577,0.012581616,0,0.004319043
4739,0.005412319,0.369456743,0.026139248,0,0.01529366
4777,1.35E-06,0.290722148,0.000674791,0,0.000424824
4788,0.003097341,0.376945814,0.037590635,0,0.007363614
4826,0.012348051,0.380044534,0.031938288,0,0.020940277
4844,0.000277829,0.349656496,0.012525337,0,0.003575601
5413,0.000614006,0.372266189,0.043615415,0,0.007522923
5580,0.007316751,0.401958064,0.054927846,0,0.018656849
5645,0.0002728,0.351306814,0.008788073,0,0.002991468
5769,0.001112978,0.358653352,0.015410138,0,0.004708465
6079,0.001149899,0.35754791,0.014127132,0,0.003929621
6082,2.33376E-05,0.337545633,0.00484796,0,0.00141608
6461,0.02319673,0.389689043,0.022737874,0,0.028374695
6663,0.003231349,0.361274892,0.030146173,0,0.006425461
6667,0.002496973,0.382986801,0.048783016,0,0.011417142
6720,0.000139374,0.334588915,0.007810367,0,0.002248026
6730,0.002223204,0.381265396,0.041503761,0,0.010018763
6762,0.012229652,0.39764065,0.019946243,0,0.007452119
6830,0.013651419,0.387303328,0.021810909,0,0.013859879
6939,0.234418964,0.474006578,0.215123976,0,0.121800545
7473,0.002567281,0.368988603,0.015358945,0,0.005381102
7500,8.71119E-05,0.340069225,0.0096828,0,0.001044359
7660,0.000611388,0.353788443,0.014349478,0,0.005593514
7738,0.002692532,0.359582458,0.009353414,0,0.003894219
8218,0.004042444,0.368800715,0.044287607,0,0.012939427
8220,0.020193431,0.405783569,0.102744744,0,0.040552979
8222,7.12E-06,0.342004419,0.005740787,0,0.000955854
8359,0.011835419,0.381600189,0.03794227,0,0.012957128
8422,0.001327529,0.385703557,0.066449089,0,0.014107693
8426,0.002089094,0.381979472,0.066980142,0,0.014992743
8447,0.003168439,0.367354636,0.029476358,0,0.007027295
8468,0.002620502,0.38237245,0.098322378,0,0.025117712
8492,0.004719632,0.374720588,0.083118815,0,0.027011718
8596,0.000511284,0.360449685,0.042026679,0,0.008708889
8607,0.000392016,0.357520757,0.019895299,0,0.004531455
8758,0.000151397,0.341085552,0.010201009,0,0.002301129
8928,0.007290008,0.375974977,0.035676879,0,0.013912982
8943,0.000274641,0.345863281,0.015471585,0,0.002920664
9002,0.020449123,0.408701566,0.107010096,0,0.039544022
9189,0.000651804,0.366109559,0.056965292,0,0.01228449
9266,3.81E-08,0.307859144,0.002161929,0,0.000318618
9304,0.007122837,0.396460252,0.074077911,0,0.022143944
10026,0.012183202,0.412491421,0.088684543,0,0.028976528
11039,7.9185E-05,0.347805208,0.013111239,0,0.003345488
11096,0.00106059,0.347356124,0.003877372,0,0.001504585
11164,0.000763159,0.350469928,0.006656112,0,0.002354232
11666,0.001303509,0.368988603,0.030398624,0,0.01120473
11686,0.00071895,0.361941494,0.017779477,0,0.007098099
12350,0.000271504,0.36035312,0.035573157,0,0.007133501
12779,0.00190124,0.386423798,0.102313347,0,0.027967572
12859,0.001347084,0.378319014,0.091792244,0,0.022586469
12956,0.011352439,0.396176664,0.036473791,0,0.009363826
13030,0.0047609,0.392041748,0.067505561,0,0.01904627
13237,0.005141259,0.385629838,0.100224893,0,0.029224342
13703,1.63194E-05,0.339152569,0.00357633,0,0.000938153
14061,8.90222E-05,0.348838214,0.007639681,0,0.001734697
14361,0.000678211,0.371597711,0.01912269,0,0.005044784
14537,0.000908566,0.377982363,0.054130722,0,0.014514816
15547,0.001259086,0.380392553,0.084810344,0,0.022002337
16559,0.000105271,0.351619489,0.012417767,0,0.003292385
16668,3.54153E-05,0.325469388,0.001085634,0,8.8505E-05
16735,0.011371984,0.374492062,0.021979797,0,0.015736184
18106,0.003982977,0.393089244,0.085838436,0,0.025100011
19151,0.001712935,0.375295618,0.017701012,0,0.006124544
19653,0.000287567,0.35081161,0.01284404,0,0.003788013
20080,0.001341429,0.367006211,0.062944701,0,0.012921726
20485,0.023136439,0.410934193,0.068442195,0,0.031383864
20562,0.002190423,0.373119345,0.07759826,0,0.018816157
20764,0.006658257,0.39728272,0.100632457,0,0.030852834
20932,0.001930898,0.391376336,0.088836344,0,0.023347612
22652,0.002019442,0.365047364,0.018642157,0,0.008266365
23473,0.000103429,0.34295115,0.004477337,0,0.001168266
23673,0.000783925,0.359013466,0.019397837,0,0.007505222
23815,0.000118385,0.327691415,0.002102187,0,0.001327575
24130,0.001370076,0.316425635,0.001768451,0,0.00231883
24441,0.000407222,0.352600471,0.014942282,0,0.005752823
24482,0.018378749,0.417802495,0.124916578,0,0.055315609
25091,0.005203403,0.391227268,0.105839627,0,0.034109817
25152,0.00091477,0.351915183,0.022678799,0,0.003009169
25160,0.000596492,0.378727341,0.067894678,0,0.014656424
25220,0.001148847,0.384130006,0.083811291,0,0.018993167
27446,0.000211842,0.354325424,0.0131985,0,0.003575601
27678,4.94069E-05,0.274717473,0.000164689,0,0.000247814
28917,0.006594955,0.394513928,0.08138987,0,0.021913832
29076,0.003181099,0.370668784,0.040195833,0,0.010478989
29140,0.001221079,0.382753271,0.08371853,0,0.019453393
29222,0.000105547,0.352048956,0.013925005,0,0.003681807
29608,0.000320394,0.356332351,0.022555571,0,0.006779481
29686,0.000224095,0.353041163,0.021398339,0,0.003947322
30844,0.004599447,0.377074128,0.096862509,0,0.027560449
31019,0.001200541,0.373946715,0.087914979,0,0.022940489
31025,0.000513179,0.362543077,0.052304091,0,0.011080823
31133,0.015987667,0.391854118,0.076946977,0,0.025277021
32614,0.000147884,0.350096364,0.014023514,0,0.003664106
32653,8.01777E-05,0.327799795,0.005239495,0,0.003628704
33891,0.00507548,0.399510636,0.066164095,0,0.017311573
34224,0.009784163,0.398836544,0.102430453,0,0.033791199
34288,0.002438132,0.389240659,0.104342147,0,0.029436754
34781,0.000812848,0.370605562,0.078968034,0,0.01849754
36351,0.016415437,0.420064094,0.073559357,0,0.027064821
36732,3.57E-09,0.281553543,0.000123689,0,3.5402E-05
37100,0.005859794,0.39948521,0.105698691,0,0.03219811
37105,9.6304E-05,0.337801961,0.011097605,0,0.001398379
37474,1.85E-06,0.325795978,0.002693939,0,0.000849648
37685,1.06E-06,0.276051796,0.000480735,0,0.000442525
38809,0.00187574,0.331168298,0.007431816,0,0.007363614
38880,0.006614539,0.393626064,0.101927758,0,0.03149007
39326,0.000936384,0.365995711,0.026819565,0,0.005912132
40191,0.000376344,0.354463261,0.013657489,0,0.005487308
41095,0.002367206,0.382610698,0.037531885,0,0.009204517
41695,0.00026408,0.364842262,0.04352831,0,0.009717846
41811,0.000363077,0.370973038,0.044834966,0,0.010248876
42708,0.002456336,0.377152165,0.088935598,0,0.02260417
42861,0.001287067,0.370839104,0.060641028,0,0.012833221
43531,0.007125152,0.396432431,0.122673066,0,0.042517789
45177,0.002310755,0.360990946,0.017005982,0,0.002513541
46450,0.000159167,0.351582288,0.007685534,0,0.001274472
47872,0.00517076,0.390829407,0.059360274,0,0.016922151
49605,0.003612009,0.380003632,0.103805356,0,0.031914894
50300,0.001236887,0.383994236,0.082990114,0,0.019665805
50304,0.002032511,0.37947781,0.068809252,0,0.016638935
51185,0.000636156,0.374996681,0.062263303,0,0.013027932
52306,2.14E-09,0.271264081,0.000119717,0,5.3103E-05
52320,0.005075228,0.393584929,0.096291371,0,0.025188516
53070,0.000256317,0.335943865,0.011330448,0,0.015576875
53828,0.000904271,0.356804962,0.020097001,0,0.008850497
56730,0.000174445,0.362899392,0.041262769,0,0.0089036
58511,0.011912242,0.395588544,0.105416934,0,0.036464049
62567,5.87505E-05,0.346999822,0.011784169,0,0.002690551
63956,0.001081847,0.344748886,0.010461793,0,0.007965448
202109,0.000296918,0.36832463,0.044596077,0,0.009894856
393406,7.81249E-05,0.351566973,0.00900285,0,0.002000212
46,1.53E-06,0.308767749,0.000354867,0,8.8505E-05
47,4.65E-07,0.267044192,0.000101841,0,7.0804E-05
55,1.93732E-05,0.320064813,0.000486814,0,0.000106206
46274,5.07E-09,0.244206504,4.35E-06,0,3.5402E-05
57,0.000284346,0.337193062,0.00155392,0,0.00053103
217,0,0.252165956,5.55E-06,0,1.7701E-05
1998,1.37E-08,0.254210671,5.72E-06,0,3.5402E-05
2698,2.82523E-05,0.333725182,0.001039407,0,0.000212412
6263,9.94E-08,0.252189595,5.56E-06,0,3.5402E-05
7896,3.46E-06,0.32445999,0.000826068,0,0.000123907
7973,5.74E-07,0.307756841,0.000275601,0,5.3103E-05
8148,5.36E-06,0.332476062,0.001001492,0,7.0804E-05
14763,8.88E-07,0.32986693,0.000832087,0,5.3103E-05
17234,2.24E-08,0.321642887,0.000782469,0,5.3103E-05
18454,8.88E-07,0.32986693,0.000832087,0,5.3103E-05
19782,0.000313972,0.319831066,0.000667935,0,0.000371721
20125,8.88E-07,0.311289149,0.000285203,0,5.3103E-05
21727,0,0.333638463,0.000995816,0,5.3103E-05
21951,0,0.3216319,0.000774126,0,3.5402E-05
26557,4.61E-06,0.329886192,0.000832406,0,7.0804E-05
30220,1.26E-08,0.256815423,1.20903E-05,0,3.5402E-05
32907,2.87E-08,0.252429614,6.56E-06,0,3.5402E-05
33189,5.18222E-05,0.25227293,6.02E-06,0,0.00017701
33455,1.08E-07,0.252437509,5.61E-06,0,3.5402E-05
33692,0,0.3216319,0.000774126,0,3.5402E-05
40387,9.77604E-05,0.305468742,0.000382294,0,0.000442525
40497,0,0.3216319,0.000774126,0,3.5402E-05
59,5.24E-08,0.276854016,0.000128294,0,0.000106206
513,9.51061E-05,0.311966426,0.003966676,0,0.000920452
62,0.000575638,0.347987311,0.001418247,0,0.000867349
72,0.000186908,0.332779623,0.001380913,0,0.00035402
2567,5.18E-06,0.287108234,0.000147446,0,7.0804E-05
3828,0,0.258154434,5.07E-06,0,1.7701E-05
7838,3.96E-06,0.318485988,0.000356517,0,8.8505E-05
11189,1.31E-08,0.278722575,6.43821E-05,0,5.3103E-05
11690,1.92E-06,0.315753585,0.000355554,0,8.8505E-05
13782,3.47E-07,0.28633553,9.1597E-05,0,5.3103E-05
15003,2.82E-06,0.338354286,0.001811601,0,0.000159309
16525,7.68E-07,0.282626858,0.000155998,0,7.0804E-05
16636,0,0.258154434,5.07E-06,0,1.7701E-05
16678,0,0.258154434,5.07E-06,0,1.7701E-05
17374,8.80E-06,0.337808021,0.001160952,0,0.000212412
19311,0,0.258154434,5.07E-06,0,1.7701E-05
19384,0,0.321769293,0.000773641,0,3.5402E-05
19479,0.000141615,0.261833586,7.32E-06,0,0.000123907
20013,8.55E-07,0.321571485,0.000561472,0,8.8505E-05
23165,1.26E-06,0.315450332,0.000365954,0,7.0804E-05
25836,3.77E-07,0.311271998,0.0003456,0,8.8505E-05
25945,0,0.258154434,5.07E-06,0,1.7701E-05
26512,2.4335E-05,0.282494012,9.64609E-05,0,0.000106206
26646,6.81E-06,0.313307268,0.000356941,0,8.8505E-05
26940,2.71E-06,0.322426733,0.000714476,0,8.8505E-05
30059,3.46E-06,0.2800462,7.62975E-05,0,7.0804E-05
30175,1.17747E-05,0.302176436,0.000261303,0,0.000123907
32382,2.48E-06,0.305518301,0.000258019,0,7.0804E-05
32418,0,0.281256379,5.34266E-05,0,3.5402E-05
32427,0,0.258154434,5.07E-06,0,1.7701E-05
32457,9.83E-06,0.278748705,6.44818E-05,0,7.0804E-05
36111,8.35E-07,0.273332495,2.85064E-05,0,3.5402E-05
40666,4.93E-07,0.279131586,6.57533E-05,0,5.3103E-05
46202,1.18E-06,0.277543601,5.70752E-05,0,5.3103E-05
46784,2.64E-06,0.309390026,0.000401262,0,8.8505E-05
49362,1.03519E-05,0.322712213,0.000473375,0,8.8505E-05
53305,1.46E-07,0.284293744,8.55441E-05,0,5.3103E-05
62598,8.55E-07,0.301026797,0.000232247,0,3.5402E-05
62659,1.70E-07,0.269177991,6.84648E-05,0,3.5402E-05
63455,0,0.258154434,5.07E-06,0,1.7701E-05
393571,9.96E-09,0.258630714,6.68E-06,0,3.5402E-05
394302,0,0.258154434,5.07E-06,0,1.7701E-05
395533,0,0.278711574,6.30282E-05,0,3.5402E-05
70,4.01336E-05,0.302707511,0.000229015,0,7.0804E-05
393689,1.06E-06,0.265645352,3.64211E-05,0,7.0804E-05
71,0.000120977,0.277651361,5.40124E-05,0,0.000141608
5073,0,0.217314705,1.93E-07,0,1.7701E-05
7430,0.000196297,0.315473232,0.000555464,0,0.000283216
9218,0,0.217314705,1.93E-07,0,1.7701E-05
10782,0,0.240871493,2.18E-06,0,3.5402E-05
13979,0.000109948,0.241843859,2.75E-06,0,0.00017701
15329,0,0.217314705,1.93E-07,0,1.7701E-05
74,3.13E-09,0.216268155,3.25E-07,0,3.5402E-05
818,1.77135E-05,0.269596755,3.05804E-05,0,7.0804E-05
77,4.98E-06,0.34375038,0.003371412,0,0.000283216
80,1.28E-06,0.257046787,1.61696E-05,0,5.3103E-05
100,4.02E-06,0.247105497,2.37E-06,0,0.000106206
81,0.000601438,0.315795946,0.000413305,0,0.00053103
6559,7.08332E-05,0.243952362,1.77E-06,0,8.8505E-05
10952,0,0.240004758,1.48E-06,0,1.7701E-05
11442,0,0.240004758,1.48E-06,0,1.7701E-05
11540,2.29E-06,0.280271272,5.94379E-05,0,3.5402E-05
11777,0,0.240509509,1.63E-06,0,3.5402E-05
13371,0,0.240004758,1.48E-06,0,1.7701E-05
17031,0,0.240004758,1.48E-06,0,1.7701E-05
18538,0,0.240004758,1.48E-06,0,1.7701E-05
19718,1.10E-08,0.247557032,3.13E-06,0,5.3103E-05
20197,2.29E-06,0.280271272,5.94379E-05,0,3.5402E-05
22753,9.68E-06,0.281442734,6.91033E-05,0,5.3103E-05
26741,0,0.240004758,1.48E-06,0,1.7701E-05
29901,1.72376E-05,0.300003717,0.000228806,0,5.3103E-05
32417,2.29E-06,0.280271272,5.94379E-05,0,3.5402E-05
32711,0,0.240004758,1.48E-06,0,1.7701E-05
33401,2.29E-06,0.280271272,5.94379E-05,0,3.5402E-05
36850,0,0.240004758,1.48E-06,0,1.7701E-05
40245,0,0.240004758,1.48E-06,0,1.7701E-05
46255,1.09E-07,0.264581636,1.58963E-05,0,3.5402E-05
46963,0,0.30273022,0.000223167,0,3.5402E-05
53785,0,0.240004758,1.48E-06,0,1.7701E-05
54640,0,0.240004758,1.48E-06,0,1.7701E-05
394165,0,0.240004758,1.48E-06,0,1.7701E-05
88,1.47E-06,0.332573925,0.001025196,0,7.0804E-05
101,0.000510112,0.350572145,0.00464676,0,0.000814246
73,0,0.259574253,1.66015E-05,0,1.7701E-05
3130,2.89E-06,0.331015006,0.001946341,0,0.000389422
3428,0,0.268912763,4.49744E-05,0,3.5402E-05
3807,1.34691E-05,0.270368314,6.39763E-05,0,8.8505E-05
4193,1.20E-07,0.266182305,3.92506E-05,0,5.3103E-05
6216,1.96E-06,0.281042305,9.70385E-05,0,5.3103E-05
7774,1.04E-08,0.259657767,2.80208E-05,0,3.5402E-05
10430,0.000110049,0.260583585,1.73593E-05,0,0.000283216
11649,2.10E-06,0.293198119,0.000155798,0,5.3103E-05
11956,2.19099E-05,0.263120145,3.558E-05,0,0.000106206
13476,1.25E-08,0.259619582,2.21414E-05,0,3.5402E-05
14221,0,0.259574253,1.66015E-05,0,1.7701E-05
14954,0,0.259574253,1.66015E-05,0,1.7701E-05
15307,6.10E-08,0.265223821,2.47406E-05,0,7.0804E-05
17200,0,0.259574253,1.66015E-05,0,1.7701E-05
18856,1.09E-08,0.262510048,4.17427E-05,0,3.5402E-05
22335,5.24811E-05,0.284036461,0.000203515,0,0.000513329
25845,1.48E-07,0.280795057,0.000104114,0,5.3103E-05
40272,4.66E-07,0.281473584,7.1201E-05,0,5.3103E-05
64247,0,0.262614993,2.83979E-05,0,3.5402E-05
102,1.24E-07,0.259474107,7.53E-06,0,5.3103E-05
10886,0.000375074,0.350337352,0.002010655,0,0.000619535
103,4.28E-06,0.319727891,0.00051461,0,0.000123907
109,0.000279211,0.352125757,0.002935229,0,0.000460226
112,0.000254277,0.342020984,0.017840434,0,0.001663894
2852,0.000413813,0.349736586,0.025021929,0,0.004177435
3333,0.000735166,0.371976955,0.067983249,0,0.01387758
6509,0.000151682,0.327712325,0.002077211,0,0.000601834
8283,0.000180217,0.360128002,0.022311118,0,0.003593302
12637,0.000780482,0.37428861,0.068636854,0,0.015258258
15435,0.000771351,0.377995009,0.065905905,0,0.014107693
30132,0.000626466,0.369587261,0.069255956,0,0.014957341
50763,0.000383585,0.362859767,0.066185091,0,0.013470457
200130,0.000532293,0.367505188,0.067093344,0,0.014798032
202018,0.00041069,0.366465792,0.063785728,0,0.012868623
132,0,0.155032505,1.17E-11,0,1.7701E-05
383,3.5402E-05,0.183476883,3.28E-09,0,3.5402E-05
137,0.000166914,0.347863032,0.00762442,0,0.000814246
2596,0,0.258086032,2.72398E-05,0,1.7701E-05
2597,0,0.302892529,0.00024893,0,3.5402E-05
2598,0,0.258086032,2.72398E-05,0,1.7701E-05
5392,0.000186083,0.352957347,0.015443393,0,0.003451694
5396,0.000342215,0.347202419,0.013271965,0,0.003433993
15605,0.00010944,0.34436852,0.013491147,0,0.003717209
16004,5.20E-08,0.329372668,0.006511716,0,0.000424824
20912,1.33746E-05,0.337551684,0.004430759,0,0.000991256
21320,0.001275589,0.351047039,0.008397501,0,0.001894006
28929,5.19988E-05,0.351206351,0.028726209,0,0.004283641
29609,2.28E-10,0.258287804,5.07214E-05,0,3.5402E-05
31638,7.86E-06,0.34980805,0.022464557,0,0.001628492
35110,0,0.258086032,2.72398E-05,0,1.7701E-05
41497,6.4605E-05,0.345708778,0.013805964,0,0.003416292
42165,2.44E-09,0.281946988,0.000428494,0,5.3103E-05
49976,3.34E-09,0.281907594,0.000339257,0,3.5402E-05
50112,6.57E-09,0.282735772,0.000458255,0,0.000106206
51708,1.17E-07,0.328466856,0.00527889,0,0.00035402
197440,5.94E-07,0.335652453,0.019350087,0,0.00123907
199342,1.07E-08,0.278427237,0.000249882,0,3.5402E-05
202032,2.4374E-05,0.342741006,0.013603651,0,0.003044571
149,0,0.180654198,9.81E-10,0,3.5402E-05
1554,0.00049557,0.180662286,9.81E-10,0,0.000265515
159,0,0.253136538,6.14E-06,0,3.5402E-05
3112,1.43236E-05,0.265159089,2.49052E-05,0,0.000690339
160,1.40E-06,0.320298902,0.000540346,0,0.000106206
166,3.29E-06,0.303937076,0.000240208,0,5.3103E-05
61001,8.38E-07,0.302532439,0.000283139,0,5.3103E-05
173,3.54045E-05,0.3216319,0.000787786,0,7.0804E-05
2511,0,0.243360716,2.81E-06,0,1.7701E-05
174,0.11113981,0.428121069,0.063587798,0,0.090876907
14,3.16E-06,0.318813099,0.000449258,0,5.3103E-05
20,3.05E-06,0.309758144,0.000285529,0,5.3103E-05
26,2.69E-06,0.299927267,0.000229854,0,7.0804E-05
91,6.33E-06,0.318813099,0.000449646,0,7.0804E-05
92,2.42188E-05,0.299940006,0.00022748,0,5.3103E-05
98,0,0.318771724,0.000448871,0,3.5402E-05
111,1.12E-06,0.318786114,0.00045691,0,7.0804E-05
156,1.81E-07,0.318784315,0.000456113,0,5.3103E-05
209,0.042937472,0.391016058,0.01353585,0,0.03292385
210,9.37537E-05,0.313321169,0.000417279,0,0.000212412
239,0,0.300903339,0.000234855,0,3.5402E-05
545,0,0.299780845,0.00022718,0,1.7701E-05
549,0.000264662,0.334327546,0.002148144,0,0.000460226
557,4.67826E-05,0.304727281,0.00029937,0,0.00017701
558,0.000164814,0.350946725,0.004775205,0,0.000690339
559,9.99209E-05,0.356024704,0.019435792,0,0.00141608
577,0.004187265,0.369015115,0.008284162,0,0.005009382
702,0.003721702,0.366765563,0.008720761,0,0.005664318
766,0.000358077,0.347270716,0.003307604,0,0.000548731
773,2.90716E-05,0.306874168,0.000277994,0,7.0804E-05
803,0.000317352,0.342946986,0.003896904,0,0.000654937
819,0.000150001,0.33520037,0.002233643,0,0.000283216
1239,0.008261603,0.376255428,0.008989712,0,0.00908061
1277,7.32091E-05,0.319827445,0.000485413,0,0.000141608
1286,2.67E-07,0.31883649,0.000453529,0,5.3103E-05
1289,1.21094E-05,0.299940006,0.00022733,0,3.5402E-05
1299,0.030464986,0.422947923,0.048114642,0,0.024445074
1311,8.15E-06,0.316183014,0.000691857,0,8.8505E-05
1351,3.66717E-05,0.33324092,0.001108275,0,0.000230113
1406,0,0.30703094,0.000308416,0,3.5402E-05
1408,3.5402E-05,0.319220229,0.000521472,0,7.0804E-05
1419,0,0.30144281,0.000233411,0,3.5402E-05
1421,4.28337E-05,0.337336016,0.001974508,0,0.000212412
1422,0,0.313232571,0.000411568,0,5.3103E-05
1428,8.10E-07,0.299819028,0.000228457,0,3.5402E-05
1434,0,0.301755173,0.000241649,0,3.5402E-05
1435,0,0.305543086,0.000265546,0,3.5402E-05
1439,0,0.30703094,0.000308416,0,3.5402E-05
1442,4.47E-07,0.338151759,0.001688948,0,0.000106206
1547,0.000242836,0.366687004,0.02519954,0,0.002035614
1605,4.93E-06,0.323745996,0.000709522,0,8.8505E-05
1613,0,0.301644001,0.000244241,0,3.5402E-05
1622,2.58E-06,0.29984608,0.000227682,0,3.5402E-05
1629,3.70E-06,0.302343006,0.000244686,0,3.5402E-05
1636,0,0.305543086,0.000265546,0,3.5402E-05
1647,1.15236E-05,0.311926808,0.000372913,0,8.8505E-05
1668,8.68813E-05,0.365153542,0.004811652,0,0.000725741
1680,0.002467506,0.352961757,0.023674254,0,0.0035579
1742,8.73989E-05,0.322806256,0.000508898,0,0.000159309
1798,4.71659E-05,0.341603227,0.005225446,0,0.000442525
1827,3.09E-06,0.299943191,0.000228643,0,3.5402E-05
1828,7.77869E-05,0.36241051,0.014014607,0,0.001221369
1886,1.26E-06,0.300871288,0.00022993,0,3.5402E-05
1955,0.000309173,0.34334091,0.002721254,0,0.00035402
1968,7.65476E-05,0.307894378,0.000283817,0,0.000123907
1996,4.00E-06,0.303167227,0.000262351,0,7.0804E-05
2033,6.95E-07,0.332479976,0.000998269,0,5.3103E-05
2044,5.81376E-05,0.349719266,0.001950098,0,0.000300917
2108,3.09E-06,0.302938006,0.000263902,0,7.0804E-05
2116,0.001518633,0.341124684,0.004095228,0,0.001433781
2134,0.000110602,0.360355418,0.011655869,0,0.000814246
2149,0,0.299780845,0.00022718,0,1.7701E-05
2200,0.001060963,0.341892652,0.007659018,0,0.001168266
2276,0,0.299780845,0.00022718,0,1.7701E-05
2549,4.34E-06,0.301004342,0.000233688,0,5.3103E-05
2552,0,0.299780845,0.00022718,0,1.7701E-05
2589,3.51E-06,0.319613933,0.000516308,0,7.0804E-05
2606,8.65E-07,0.332442802,0.000997193,0,5.3103E-05
2611,0.000267784,0.360300261,0.024405408,0,0.001876305
2614,0.000384027,0.343631199,0.002753177,0,0.000548731
2615,0,0.333356936,0.000969399,0,8.8505E-05
2631,1.40E-06,0.328142516,0.000994311,0,0.000106206
2637,3.99E-07,0.319632016,0.000452336,0,7.0804E-05
2686,0.001583096,0.374497027,0.017544487,0,0.002655149
2711,0.000930136,0.351335216,0.004036064,0,0.001185967
2730,3.5402E-05,0.313041647,0.000407174,0,5.3103E-05
2734,0.000199284,0.341886445,0.004746968,0,0.000654937
