ASN,Betweenness-C,Closeness-C,Eigenvector-C,Degree-C,tier
816,0.006101858,0.312300705,0.013581706,0.00154703,2
817,0.00003493,0.23797953,0.000429478,0.003712871,3
838,0.000618812,0.244644614,0.000534208,0.000618812,4
852,0.001287442,0.245779468,0.001045276,0.000309406,5
854,0.0000865948,0.244681656,0.000537961,0.000309406,4
855,0.000618812,0.244644614,0.000534208,0.000309406,4
1103,0.002264245,0.276901988,0.001725469,0.000309406,5
1124,0.0,0.178248401,1.56e-6,0.000618812,6
1129,0.000604602,0.282320056,0.002931067,0.000309406,3
1133,0.000403773,0.282246092,0.002932122,0.000309406,3
1136,0.003090208,0.244385633,0.000478155,0.000618812,6
1137,0.000634966,0.198929033,0.0000206438,0.000618812,7
1138,0.000807898,0.315717495,0.011589961,0.000618812,2
1198,0.0000258114,0.254048106,0.000707788,0.001856436,3
1205,0.000618812,0.224616026,0.000112509,0.002784653,7
1213,0.001006504,0.324367724,0.012483549,0.000618812,4
1221,0.020488977,0.321688066,0.017409567,0.000309406,5
1225,0.004219915,0.324693591,0.020152957,0.005878713,6
1237,0.001156716,0.312572534,0.011559812,0.000928218,5
1239,0.167322033,0.425767356,0.273114402,0.001237624,1
1241,0.004163107,0.324432845,0.012353655,0.001237624,4
1257,0.001145249,0.300232234,0.006289178,0.00154703,4
1263,0.000618812,0.270550812,0.001929308,0.001237624,3
1267,0.001276782,0.26828256,0.001802058,0.000309406,6
1270,0.000761776,0.324530575,0.018617522,0.000618812,6
1273,0.004204728,0.293791474,0.003946343,0.002165842,4
1275,0.008016526,0.321944417,0.015741841,0.000618812,7
1280,0.000898417,0.321720088,0.037853074,0.002165842,1
1290,0.001992134,0.295186775,0.005029923,0.000928218,4
1292,0.0,0.23898255,0.000394564,0.000618812,3
1299,0.012816722,0.33917515,0.025024925,0.000309406,4
1321,0.00100838,0.282913165,0.004647592,0.000618812,3
1322,0.000425051,0.282147534,0.002932295,0.000928218,3
1323,0.00048692,0.28568903,0.008268785,0.001856436,2
1324,0.003431089,0.283185841,0.002994392,0.000618812,3
1325,0.002876954,0.283633172,0.00413737,0.002165842,2
1326,0.002327794,0.282246092,0.003616606,0.000618812,3
1327,0.003145731,0.282566882,0.004320018,0.000309406,2
1328,0.000550781,0.283061832,0.00336695,0.001237624,3
1330,0.001244202,0.281950624,0.003059293,0.000309406,3
1331,0.000629506,0.282098281,0.004933997,0.000618812,3
1332,0.000699312,0.282147534,0.003778162,0.000928218,3
1333,2.86e-6,0.281852272,0.003702274,0.000618812,3
1334,0.001548996,0.28207366,0.003663938,0.000309406,3
1335,0.001623713,0.282221446,0.003751339,0.000618812,3
1347,0.000160388,0.259535855,0.00177166,0.000309406,3
1653,0.006188608,0.268193511,0.002336817,0.000309406,4
1662,4.45e-6,0.281852272,0.00325781,0.000618812,3
1664,0.0,0.281827694,0.003101758,0.001856436,3
1667,0.0000653788,0.284732623,0.003247756,0.000309406,3
1670,0.000618812,0.281852272,0.002930927,0.001237624,3
1673,0.040495559,0.392328235,0.097520698,0.000309406,2
1675,0.000628251,0.28254218,0.004229975,0.000618812,3
1677,0.000625551,0.281901439,0.00328066,0.000309406,3
1686,0.000618812,0.281852272,0.002930927,0.000618812,3
1691,0.000627897,0.312905412,0.011908579,0.000618812,4
1694,6.38e-6,0.282098281,0.003410405,0.000309406,3
1699,0.000618812,0.281852272,0.002930927,0.000309406,3
1740,0.018606429,0.395400049,0.116775146,0.000928218,1
1741,0.009216768,0.290386343,0.003494778,0.000618812,4
1746,0.001340021,0.353765324,0.043500146,0.000618812,3
1755,0.032076869,0.320317146,0.02379646,0.001237624,3
1759,0.008080668,0.30336024,0.006160065,0.000309406,4
1760,0.000618876,0.325150905,0.023529475,0.000309406,2
1761,0.000171461,0.232183908,0.00025878,0.000618812,5
1767,0.000618812,0.325150905,0.019756855,0.000618812,2
1778,0.000618812,0.269266017,0.001865163,0.000928218,3
1784,0.000619674,0.259390048,0.001207118,0.000309406,3
1785,0.003942252,0.299731058,0.008845236,0.000618812,2
1798,0.000721175,0.299010084,0.00837212,0.000309406,4
1800,0.011871483,0.375639238,0.055214858,0.000618812,2
1829,0.000317451,0.289113516,0.004094399,0.000928218,1
1833,0.001167846,0.342119191,0.028174744,0.000928218,2
1835,0.000618812,0.232267337,0.000179995,0.000618812,4
1849,0.005676299,0.297441561,0.011683125,0.000309406,3
1852,0.003024657,0.307370423,0.013600737,0.000309406,3
1853,0.009327513,0.289605735,0.003743519,0.000309406,6
1880,0.000657969,0.282888403,0.002398278,0.000309406,4
1887,0.000808198,0.303559688,0.006608195,0.000618812,6
1890,0.003103699,0.296296296,0.005258558,0.000309406,6
1891,0.000618812,0.286601046,0.003280085,0.00154703,6
1899,0.000200761,0.287288889,0.003332142,0.000309406,6
1901,0.000967924,0.287237824,0.003313533,0.002475248,6
1902,0.000618812,0.24266086,0.000715189,0.000309406,4
1913,0.072591607,0.295429616,0.006929461,0.000309406,4
1916,0.000788982,0.312602766,0.01157438,0.000309406,2
1922,0.0,0.195287009,0.0000214752,0.000928218,4
1930,0.000819027,0.320317146,0.013633757,0.000618812,3
1955,0.003744402,0.187091172,7.75e-6,0.000618812,8
1982,0.000513553,0.348050829,0.034166133,0.000928218,2
2018,0.0,0.244108761,0.000563693,0.000309406,5
2033,0.000188988,0.312572534,0.011966261,0.000309406,2
2041,0.011533048,0.377570093,0.069780004,0.00154703,1
2044,0.001001289,0.325281804,0.019784552,0.000928218,2
2107,0.0000599832,0.223327805,0.0000926722,0.007116337,4
2109,0.0000220312,0.233458538,0.00031871,0.000309406,6
2118,0.011908252,0.291066282,0.004609448,0.000928218,6
2150,0.000175629,0.325445574,0.020088684,0.000618812,2
2276,0.000176672,0.337898589,0.026803712,0.000618812,2
2379,0.0000234833,0.2987061,0.008555065,0.000309406,2
2380,0.000618812,0.232802708,0.000185137,0.000309406,5
2381,0.001790094,0.271619464,0.002437155,0.000309406,3
2493,0.011487723,0.318141549,0.013261984,0.000928218,3
2497,0.037584064,0.378055913,0.100267692,0.000309406,5
2500,0.005073123,0.317766198,0.016080632,0.000309406,4
2505,0.000622451,0.236585901,0.000455478,0.001237624,4
2506,0.000618812,0.249498224,0.000815242,0.000618812,5
2510,0.000398649,0.316987054,0.015478774,0.003094059,4
2513,0.002245492,0.285512367,0.006025869,0.003094059,3
2514,0.002854567,0.275087241,0.005591783,0.001856436,4
2516,0.006639531,0.333470904,0.028126446,0.001856436,2
2519,0.00061951,0.274713132,0.003985684,0.000309406,3
2521,0.002531755,0.317329406,0.016306712,0.000309406,3
2529,0.001476918,0.329863237,0.018379951,0.000618812,4
2532,0.000618812,0.261382936,0.001307371,0.000309406,4
2548,0.056525017,0.384761905,0.096163669,0.000618812,5
2549,0.000618812,0.239017897,0.00039492,0.000618812,4
2551,0.002979084,0.367899829,0.060513597,0.000618812,5
2572,0.000882123,0.301548796,0.008403524,0.001237624,4
2578,0.007203604,0.315686658,0.011785485,0.001237624,2
2588,0.001889201,0.239531609,0.000318892,0.000309406,4
2598,0.000472074,0.198197093,0.000014023,0.000309406,6
2603,0.004874943,0.302451806,0.005988966,0.000309406,3
2652,0.003110862,0.245910371,0.000936168,0.000618812,4
2683,0.003091953,0.243740573,0.000474396,0.000618812,8
2685,0.021504281,0.374768089,0.054849289,0.000618812,2
2686,0.007580776,0.286880881,0.003241001,0.000309406,7
2687,0.001951477,0.290856731,0.005221995,0.000618812,6
2706,0.0004371,0.310500528,0.013195019,0.000618812,7
2713,0.0000290687,0.24890258,0.000760095,0.000309406,5
2764,0.00351069,0.248883413,0.000642169,0.000928218,6
2828,0.001062204,0.364210052,0.057477112,0.000309406,2
2832,0.001237432,0.211546014,0.0000702951,0.003403465,5
2836,0.000618812,0.211518325,0.0000702317,0.000928218,5
2840,0.000618812,0.211518325,0.0000702317,0.000928218,5
2843,0.000618812,0.211518325,0.0000702317,0.002784653,5
2848,0.001746306,0.243887715,0.000367605,0.000928218,6
2853,0.000651872,0.235551345,0.000396479,0.000618812,5
2854,0.00629793,0.287110243,0.002769491,0.000618812,5
2856,0.006328252,0.327423767,0.016075134,0.000618812,2
2860,0.000625639,0.237839429,0.000390357,0.000928218,6
2871,0.000820447,0.320921458,0.014808693,0.000618812,6
2874,0.001341612,0.291407447,0.004739832,0.000309406,5
2895,0.00377258,0.249903348,0.000864094,0.000309406,6
2900,0.000327034,0.304388774,0.01327813,0.000928218,3
2905,0.004480693,0.319209877,0.017551557,0.000309406,5
2907,0.004093306,0.301689536,0.011044905,0.000928218,3
2914,0.029876496,0.387622931,0.139419045,0.00154703,4
2915,0.002919437,0.28254218,0.005865259,0.001237624,6
2917,0.001352415,0.32902372,0.022782241,0.001237624,3
2933,0.000208911,0.35199303,0.036426206,0.000618812,7
2966,0.000077117,0.2987061,0.008247614,0.000928218,2
3058,0.000486479,0.244922704,0.00047325,0.000309406,8
3066,1.43e-6,0.257509362,0.00256018,0.000618812,5
3128,0.00013172,0.245015541,0.000838446,0.000928218,4
3149,0.000204428,0.312663249,0.012052579,0.001237624,4
3152,0.000114005,0.28916525,0.00411258,0.000618812,2
3208,0.0,0.197555012,0.0000314695,0.000618812,7
3215,0.004560232,0.267372601,0.002415027,0.000618812,5
3216,0.003147562,0.312663249,0.013208205,0.000618812,5
3220,0.0000128805,0.289631687,0.004581341,0.000618812,6
3230,0.000602013,0.21627409,0.0000627378,0.000618812,8
3242,0.000264741,0.258188209,0.000946521,0.000309406,3
3243,0.002151429,0.34704177,0.025862801,0.000309406,3
3245,0.000618812,0.286601046,0.003280085,0.000928218,6
3246,0.00023893,0.27294992,0.003537213,0.000309406,5
3252,0.001945972,0.222881181,0.0000767032,0.000618812,8
3254,0.002805074,0.252047103,0.000900899,0.000309406,8
3255,0.000516098,0.233627295,0.000208726,0.000618812,8
3256,0.000834403,0.246172595,0.00104803,0.000618812,7
3257,0.012542505,0.327755806,0.02669295,0.006497525,3
3265,0.0000769617,0.214280979,0.0000717006,0.000928218,7
3269,0.002318157,0.246529367,0.00046647,0.000618812,5
3286,0.000989626,0.321976489,0.014871621,0.000309406,5
3291,0.00069525,0.243098909,0.000780621,0.000928218,6
3292,0.000618812,0.315964415,0.012020815,0.000309406,7
3300,0.010718202,0.304245505,0.00982641,0.000618812,5
3301,0.002474098,0.253510079,0.000778257,0.000309406,5
3302,0.00512399,0.322394015,0.014725742,0.000309406,5
3303,0.006421637,0.302990532,0.007249517,0.002784653,4
3304,0.002276461,0.244108761,0.000463588,0.000309406,5
3305,0.00196969,0.258167585,0.000888454,0.000618812,6
3306,0.000643262,0.237716976,0.000433194,0.000618812,6
3307,0.001239308,0.253569747,0.000799891,0.001237624,6
3308,0.000904186,0.253510079,0.000787579,0.000618812,5
3315,0.0,0.187536266,4.88e-6,0.000618812,6
3316,0.006499103,0.226902555,0.000148298,0.000309406,6
3320,0.011917918,0.330132789,0.028545801,0.000928218,5
3324,0.000400011,0.258477287,0.000969984,0.000309406,7
3327,0.000618812,0.286601046,0.003280085,0.000618812,6
3328,0.000539085,0.26673269,0.002212322,0.000309406,4
3333,0.001171072,0.298512977,0.006235586,0.000928218,8
3335,0.0,0.158625767,2.79e-7,0.000618812,6
3336,0.000802986,0.324693591,0.017934703,0.000309406,5
3339,0.002474098,0.223065774,0.0000976708,0.000309406,8
3340,0.001631233,0.241104066,0.000401338,0.000309406,5
3343,0.00876094,0.230593607,0.000153308,0.000309406,5
3344,0.001432652,0.241230034,0.001149884,0.000618812,6
3352,0.001422437,0.256040561,0.000787278,0.000618812,6
3354,0.000679406,0.290386343,0.005936669,0.003712871,3
3356,0.001946943,0.365569506,0.06057253,0.001856436,3
3361,0.0000627518,0.330639386,0.024193485,0.001237624,5
3381,1.05e-6,0.220765027,0.000152065,0.000309406,4
3384,0.004926371,0.32672867,0.024809182,0.000309406,2
3404,0.000210107,0.336771908,0.024289792,0.000309406,2
3407,0.000124436,0.361723559,0.049605808,0.000618812,2
3426,0.007925448,0.290151719,0.004106814,0.000309406,2
3429,0.000688768,0.289553843,0.004110219,0.000618812,2
3447,0.000861061,0.325478348,0.019949454,0.000618812,2
3449,0.000618812,0.199814529,0.0000283931,0.000309406,6
3462,0.000125557,0.243850913,0.000645791,0.000309406,4
3463,0.000179841,0.328990228,0.024882273,0.000309406,3
3479,0.000618812,0.319936646,0.017479899,0.00154703,2
3491,0.013117955,0.368361067,0.062059539,0.000618812,2
3493,0.001604886,0.310500528,0.013065685,0.000618812,2
3505,0.0000493889,0.301043219,0.010271409,0.000618812,2
3506,0.000138969,0.289113516,0.004708665,0.017326733,3
3508,0.000698806,0.326662624,0.022264611,0.000618812,2
3549,0.002466373,0.322008568,0.031907348,0.000618812,3
3550,0.000400917,0.251713396,0.000814217,0.000309406,3
3554,0.0000218611,0.29950885,0.010267535,0.000618812,3
3559,0.007685786,0.316273608,0.012285482,0.000309406,3
3561,0.341205823,0.454251581,0.384255143,0.000618812,1
3564,0.001060587,0.326827788,0.020928781,0.001237624,2
3576,0.000803718,0.258663465,0.001391852,0.000309406,5
3577,0.000625694,0.239141694,0.000409832,0.000309406,4
3602,0.005856043,0.301155423,0.009624348,0.000618812,3
3608,0.00075394,0.25742732,0.000906271,0.000309406,3
3632,0.001569481,0.23915939,0.000419018,0.000618812,3
3662,0.004654274,0.313938805,0.012496313,0.000618812,4
3669,4.61e-6,0.271095454,0.002192236,0.000309406,3
3701,0.001194497,0.288134082,0.00545103,0.000309406,3
3720,0.000774143,0.335234934,0.030570828,0.00154703,2
3739,0.000618812,0.335374079,0.025688192,0.000928218,2
3741,0.000605157,0.257796921,0.001221108,0.000309406,4
3742,0.00047843,0.348050829,0.033570499,0.002475248,2
3749,0.0000422263,0.312240363,0.013031245,0.000618812,2
3758,0.001613311,0.318204194,0.012825717,0.000618812,6
3764,0.001237432,0.325216341,0.019774701,0.000309406,2
3768,0.000583364,0.326102311,0.019908232,0.000309406,4
3776,0.0000752751,0.247435309,0.000747222,0.000309406,4
3786,0.005218006,0.313908314,0.012545627,0.001237624,2
3789,0.000740928,0.30336024,0.013160459,0.000309406,3
3803,0.001926199,0.325445574,0.022438327,0.00154703,3
3804,3.9e-6,0.247662835,0.000632959,0.001237624,4
3817,0.001237432,0.263815199,0.0011658,0.002165842,3
3820,0.0000729218,0.3096082,0.013086542,0.000618812,2
3831,0.000179327,0.325249069,0.020271946,0.000309406,2
3838,0.000813954,0.315902649,0.017512487,0.001237624,5
3847,0.01105038,0.385634173,0.093382379,0.000618812,1
3857,0.000800185,0.313816875,0.015525136,0.003094059,2
3905,3.7e-6,0.222421031,0.000133564,0.000618812,4
3909,0.000174756,0.312602766,0.013120183,0.000618812,3
3914,0.000133261,0.356575463,0.043726746,0.000618812,2
3915,0.002133517,0.362372463,0.053316661,0.000618812,2
3932,0.000419344,0.336771908,0.032386035,0.000618812,3
3940,0.000251922,0.312814557,0.012457212,0.000309406,2
3951,0.009659715,0.366939146,0.057633706,0.000309406,1
3963,0.0000642088,0.238594419,0.000826119,0.000618812,3
3967,0.001945329,0.358473824,0.053023428,0.000309406,3
3976,0.001447146,0.317204829,0.017852108,0.017636139,7
4000,0.039615349,0.349897153,0.037271813,0.006497525,4
4001,0.001950928,0.308014867,0.009338299,0.000618812,2
4002,0.000634675,0.270053476,0.001512014,0.000309406,5
4003,0.010113003,0.313969303,0.013704885,0.000928218,2
4004,0.006049002,0.312210201,0.013431972,0.000928218,2
4005,0.011432577,0.311758464,0.011756811,0.000618812,2
4006,0.001183251,0.365776369,0.057500744,0.009282178,1
4040,0.000618812,0.240404641,0.000380695,0.000618812,5
4058,0.002922778,0.316304561,0.018935812,0.001237624,4
4060,0.001855861,0.240440411,0.000381363,0.000309406,4
4134,0.001568757,0.327656123,0.021654954,0.000309406,6
4167,0.0000543601,0.312905412,0.013055393,0.000309406,3
4183,0.001419551,0.350048738,0.042428924,0.000309406,2
4189,0.0000691069,0.244311739,0.000644318,0.000618812,3
4195,0.000618812,0.3096082,0.013003719,0.000309406,2
4197,0.0000629938,0.274456522,0.004131246,0.000618812,3
4200,0.020527851,0.379164711,0.089101732,0.001237624,1
4205,0.000432145,0.325216341,0.020035017,0.000928218,2
4222,0.000618812,0.279584775,0.004353985,0.000928218,4
4230,0.005341898,0.320126783,0.0141995,0.000618812,3
4231,0.000618812,0.325281804,0.022357608,0.000618812,2
4270,0.001240337,0.249652402,0.000944722,0.000309406,5
4352,0.001511103,0.317797443,0.014136659,0.000618812,5
4433,0.001148874,0.338358459,0.025075516,0.000618812,6
4436,0.001151749,0.355555556,0.048015237,0.002784653,2
4459,0.000622227,0.313877828,0.012753525,0.000618812,3
4495,0.004880598,0.313026634,0.014354301,0.001856436,5
4513,0.000748114,0.325216341,0.019855183,0.000309406,2
4515,0.001481531,0.337193532,0.025059484,0.004950495,3
4534,0.002115415,0.348350938,0.034784834,0.001237624,2
4544,0.000217216,0.368655184,0.055209529,0.000618812,1
4550,0.001237432,0.286677311,0.004480223,0.000928218,2
4557,0.00047728,0.244385633,0.000687827,0.000309406,3
4565,0.002019576,0.366439909,0.057812382,0.000309406,1
4589,0.0000651245,0.280020794,0.003044089,0.000618812,4
4600,0.000476498,0.337088027,0.024693824,0.000928218,2
4609,0.000618812,0.313421257,0.012404996,0.000309406,4
4621,0.000533545,0.309697202,0.013004434,0.000618812,2
4623,0.000895012,0.281950624,0.001996919,0.000309406,6
4630,0.000618812,0.25515118,0.000856433,0.000309406,4
4631,0.000145052,0.250600915,0.000675559,0.000309406,5
4637,0.014970442,0.342445433,0.028496099,0.000618812,3
4648,0.000413827,0.291040072,0.004900488,0.000618812,3
4651,0.003052174,0.31372549,0.011881842,0.000618812,7
4652,1.43e-6,0.240619416,0.000394682,0.000309406,8
4657,0.000618812,0.215739937,0.0000669885,0.000618812,6
4673,0.000618812,0.316707496,0.015407372,0.000618812,3
4681,0.0000365287,0.274689784,0.0038916,0.000309406,3
4682,0.00037113,0.276239316,0.003967659,0.000309406,7
4694,0.002658984,0.345151645,0.036334051,0.000309406,2
4700,1.28e-7,0.216491393,0.000209733,0.000618812,8
4704,0.000233784,0.27475984,0.004329309,0.000309406,5
4713,0.0000920582,0.278812974,0.003915257,0.002475248,8
4716,0.000619147,0.274549779,0.003630128,0.000309406,6
4717,0.000638618,0.241717149,0.000518229,0.000309406,5
4722,0.00138882,0.340282165,0.025683232,0.000618812,3
4725,0.001673339,0.275673831,0.005249994,0.000618812,6
4736,0.0000331443,0.254488189,0.000693492,0.001237624,8
4742,0.0000283907,0.262828332,0.001123449,0.000928218,6
4755,0.000452253,0.31661442,0.013283047,0.000309406,4
4761,0.002604307,0.315440172,0.011992924,0.000618812,3
4763,0.0000153119,0.243703815,0.000924931,0.001237624,6
4765,0.00194678,0.315440172,0.011983266,0.000928218,3
4766,0.000893158,0.28841692,0.005268046,0.000618812,4
4768,0.000654409,0.315717495,0.012833146,0.000928218,7
4774,0.001260657,0.279439737,0.005974336,0.000309406,6
4775,0.000230191,0.241680999,0.000386204,0.000309406,7
4778,0.004211916,0.311308033,0.013925601,0.000618812,3
4779,9.91e-6,0.24666107,0.000583703,0.000618812,4
4780,0.001336521,0.292939364,0.005513461,0.000618812,6
4786,0.001148874,0.312029349,0.013526953,0.000309406,6
4788,0.000689183,0.313512465,0.012133066,0.000309406,2
4792,0.000618812,0.336771908,0.024552281,0.000928218,2
4805,0.000986543,0.26104515,0.001192824,0.000309406,7
4861,0.000618812,0.259265201,0.001120182,0.000309406,5
4911,0.000078021,0.319936646,0.017726372,0.000309406,2
4913,0.000486435,0.309697202,0.013004877,0.000928218,2
4923,0.000402287,0.320063379,0.017867862,0.000618812,2
4926,0.011216877,0.330977983,0.018569981,0.000618812,4
4969,0.001597255,0.335339282,0.038117397,0.001237624,4
5000,0.000809576,0.357127072,0.043285048,0.000618812,2
5003,0.000259965,0.309845652,0.014251097,0.001237624,3
5006,0.00273149,0.325872152,0.020733175,0.000618812,2
5048,3.76e-6,0.259286001,0.001182664,0.000309406,3
5050,0.004148137,0.313847349,0.012244478,0.000618812,3
5078,0.000208467,0.312451663,0.01156682,0.000309406,2
5089,0.000482311,0.324335173,0.019175471,0.000618812,5
5097,0.00070981,0.282295397,0.007711492,0.000928218,6
5119,0.001032172,0.312754016,0.01159098,0.000928218,2
5203,0.0,0.185747126,6.25e-6,0.000309406,5
5377,0.006711603,0.269086671,0.002380857,0.000309406,3
5378,0.014220546,0.341072182,0.040019567,0.000309406,5
5380,0.000631552,0.222727586,0.0000725866,0.000309406,8
5388,0.002240193,0.343063369,0.025450879,0.000618812,4
5389,0.000440405,0.322136948,0.015800069,0.000928218,7
5390,0.000946556,0.329224814,0.027352299,0.000309406,3
5391,0.000234715,0.313938805,0.011570038,0.000309406,2
5400,0.015985259,0.333608588,0.01733535,0.002165842,3
5402,0.000618812,0.196009461,0.0000142577,0.000618812,9
5403,0.000217359,0.242952717,0.00081188,0.000309406,6
5405,0.001252852,0.259244405,0.0015188,0.000309406,4
5407,0.000779419,0.280555556,0.003055774,0.000309406,7
5408,0.002714497,0.251263313,0.000560096,0.000618812,4
5409,0.000666836,0.290909091,0.003866535,0.000309406,6
5412,0.000743421,0.264614377,0.002534328,0.000309406,6
5413,0.019177111,0.35590794,0.079779954,0.000618812,4
5415,0.004187239,0.281533101,0.002976259,0.000618812,6
5417,0.001313193,0.262956635,0.00189362,0.000928218,5
5418,0.001046704,0.328021922,0.021252417,0.000309406,4
5422,0.000618812,0.227958809,0.000151171,0.000618812,5
5430,0.00070162,0.271209197,0.001778007,0.000309406,4
5434,0.000845375,0.26037219,0.001084147,0.000309406,3
5441,0.002362579,0.185597795,3.95e-6,0.001237624,3
5443,0.000618812,0.185151237,3.8e-6,0.00154703,3
5445,0.000344088,0.185395514,3.98e-6,0.000618812,4
5448,0.000618812,0.185151237,3.8e-6,0.000309406,3
5455,0.000618812,0.185151237,3.8e-6,0.002165842,3
5459,0.00552606,0.308927547,0.017554423,0.000618812,6
5462,0.003624717,0.344489448,0.034131047,0.000309406,4
5466,0.000933645,0.319493871,0.011843889,0.000618812,2
5468,0.0,0.158625767,2.79e-7,0.000309406,6
5471,0.0,0.158625767,2.79e-7,0.000309406,6
5483,0.005981623,0.317018146,0.012522822,0.000309406,6
5484,0.000494367,0.251458803,0.000527638,0.000309406,4
5491,0.000638518,0.275438896,0.003597273,0.000309406,6
5496,0.000577825,0.323394036,0.020538621,0.000309406,2
5509,0.000369816,0.259786191,0.001263346,0.000618812,6
5510,0.000667266,0.252756706,0.00141703,0.000618812,7
5511,0.001206601,0.3017177,0.008280934,0.000309406,2
5519,0.000752131,0.269580449,0.003449243,0.000618812,5
5522,0.00047566,0.305828917,0.00946197,0.000309406,3
5532,0.000618812,0.216158373,0.0000924895,0.000309406,4
5539,0.000547237,0.252125751,0.001003297,0.000618812,5
5549,0.000634232,0.259473346,0.001636034,0.000618812,4
5551,0.002428952,0.277949776,0.002565187,0.000928218,5
5556,0.002723071,0.328155143,0.015713252,0.000309406,6
5561,0.002418366,0.278596673,0.002893122,0.000928218,6
5564,0.000622974,0.277186964,0.001885093,0.000309406,5
5568,0.007416856,0.188520765,9.3e-6,0.000618812,6
5571,0.000102647,0.277925875,0.002711925,0.000309406,6
5580,0.000507736,0.310202515,0.013048795,0.000309406,2
5583,0.000628133,0.261488673,0.001542947,0.005878713,7
5594,0.001454353,0.311488049,0.0130326,0.001856436,7
5603,0.000618812,0.312451663,0.011548562,0.000309406,2
5607,0.000760188,0.278284829,0.00229489,0.000309406,3
5617,0.002769961,0.318549182,0.013156774,0.000618812,3
5623,0.000879292,0.23625731,0.000384739,0.000928218,7
5632,0.001434785,0.308132329,0.019780943,0.000309406,5
5641,0.000630673,0.269828018,0.001914849,0.000309406,3
5646,0.016496426,0.371793397,0.06847011,0.000618812,2
5650,0.003711428,0.349065774,0.037144758,0.000309406,2
5651,0.000269521,0.314030315,0.013047521,0.000618812,7
5656,1.88e-6,0.299481097,0.00969167,0.001237624,3
5671,0.000385821,0.310500528,0.014891619,0.000928218,2
5672,0.001859163,0.238594419,0.000549281,0.000309406,4
5673,0.002798479,0.275462371,0.002690683,0.00154703,3
5676,0.000459173,0.273689559,0.002544057,0.000618812,3
5678,0.000618812,0.272673585,0.001648463,0.000309406,3
5683,0.013502489,0.366564591,0.05314211,0.000928218,4
5687,0.000046661,0.258539317,0.002072234,0.000309406,3
5691,0.000618812,0.286626463,0.00447618,0.000618812,2
5693,0.00073222,0.301745869,0.011523687,0.000618812,2
5696,0.013687512,0.352453653,0.062891787,0.002165842,2
5713,0.003025698,0.310739352,0.01320475,0.00154703,2
